S0,P,APE,kappa,runtime,K,dt
100,10000,0.214913,2.06183e+15,0.19779,105,0.0005
100,10000,0.86309,2.16798e+15,0.198434,105,0.0005
100,10000,0.326472,2.21161e+15,0.197655,105,0.0005
100,10000,0.315977,2.22996e+15,0.19936,105,0.0005
100,10000,0.641824,2.12193e+15,0.217699,105,0.0005
100,10000,0.442778,2.16728e+15,0.196748,105,0.0005
100,10000,0.132706,2.1028e+15,0.197548,105,0.0005
100,10000,0.253568,2.13366e+15,0.198352,105,0.0005
100,10000,0.260231,2.15602e+15,0.212683,105,0.0005
100,10000,0.172322,2.17912e+15,0.198175,105,0.0005
100,10000,0.119358,2.17729e+15,0.197829,105,0.0005
100,10000,0.429998,2.08639e+15,0.197309,105,0.0005
100,10000,0.854664,2.13097e+15,0.196337,105,0.0005
100,10000,0.286523,2.16723e+15,0.197733,105,0.0005
100,10000,0.491043,2.12797e+15,0.198895,105,0.0005
100,10000,1.31473,2.13323e+15,0.197428,105,0.0005
100,10000,0.000124301,2.17784e+15,0.200113,105,0.0005
100,10000,1.50812,2.18438e+15,0.196662,105,0.0005
100,10000,0.22289,2.19914e+15,0.200555,105,0.0005
100,10000,0.0403212,1.99175e+15,0.210369,105,0.0005
100,10000,0.610032,2.13087e+15,0.197065,105,0.0005
100,10000,1.01487,2.13328e+15,0.196004,105,0.0005
100,10000,0.0840426,2.04806e+15,0.199429,105,0.0005
100,10000,0.533166,2.10666e+15,0.197465,105,0.0005
100,10000,0.248503,2.14126e+15,0.201308,105,0.0005
100,10000,0.627593,2.19559e+15,0.197278,105,0.0005
100,10000,0.0857745,2.14007e+15,0.201701,105,0.0005
100,10000,0.0464313,2.09956e+15,0.197125,105,0.0005
100,10000,0.909147,2.14228e+15,0.206446,105,0.0005
100,10000,0.310701,2.0207e+15,0.199758,105,0.0005
100,10000,0.197406,2.08828e+15,0.210471,105,0.0005
100,10000,0.188867,2.1955e+15,0.196119,105,0.0005
100,10000,0.715811,2.06152e+15,0.195594,105,0.0005
100,10000,0.625554,2.15476e+15,0.200162,105,0.0005
100,10000,0.606745,2.11297e+15,0.197466,105,0.0005
100,10000,1.2145,2.08683e+15,0.195723,105,0.0005
100,10000,0.346016,2.11018e+15,0.196522,105,0.0005
100,10000,0.624479,2.11318e+15,0.195319,105,0.0005
100,10000,0.632866,2.21209e+15,0.198787,105,0.0005
100,10000,0.140658,2.08394e+15,0.201642,105,0.0005
100,10000,0.335322,2.19288e+15,0.197687,105,0.0005
100,10000,0.43994,2.12744e+15,0.198441,105,0.0005
100,10000,1.18967,2.05124e+15,0.197186,105,0.0005
100,10000,0.309633,2.16879e+15,0.209219,105,0.0005
100,10000,0.708915,2.09405e+15,0.19805,105,0.0005
100,10000,2.63153,1.76313e+16,0.131134,100,0.0005
100,10000,0.354628,1.6984e+16,0.133481,100,0.0005
100,10000,0.527742,1.75322e+16,0.131566,100,0.0005
100,10000,1.81269,1.7114e+16,0.131635,100,0.0005
100,10000,0.208725,1.70609e+16,0.141741,100,0.0005
100,10000,0.878276,1.57482e+16,0.135736,100,0.0005
100,10000,2.16675,1.6462e+16,0.140798,100,0.0005
100,10000,0.983279,1.56848e+16,0.141202,100,0.0005
100,10000,1.17418,1.55888e+16,0.139352,100,0.0005
100,10000,1.3592,1.62116e+16,0.144382,100,0.0005
100,10000,0.966549,1.56188e+16,0.129045,100,0.0005
100,10000,1.37915,1.50739e+16,0.140563,100,0.0005
100,10000,0.171366,1.6557e+16,0.139327,100,0.0005
100,10000,0.429478,1.60464e+16,0.144559,100,0.0005
100,10000,2.35628,1.68983e+16,0.142906,100,0.0005
100,10000,0.0796903,1.57017e+16,0.139216,100,0.0005
100,10000,0.798342,1.58311e+16,0.139193,100,0.0005
100,10000,0.377172,1.61918e+16,0.142761,100,0.0005
100,10000,1.00215,1.76447e+16,0.130094,100,0.0005
100,10000,0.363329,1.61998e+16,0.132973,100,0.0005
100,10000,1.98717,1.67645e+16,0.145599,100,0.0005
100,10000,0.11664,1.60605e+16,0.135023,100,0.0005
100,10000,0.539567,1.60085e+16,0.130525,100,0.0005
100,10000,1.41856,1.62271e+16,0.133378,100,0.0005
100,10000,1.53195,1.69302e+16,0.131276,100,0.0005
100,10000,1.5284,1.78125e+16,0.149777,100,0.0005
100,10000,1.35748,1.54989e+16,0.130962,100,0.0005
100,10000,0.635365,1.67208e+16,0.131985,100,0.0005
100,10000,1.51292,1.76729e+16,0.131784,100,0.0005
100,10000,0.305958,1.52556e+16,0.133396,100,0.0005
100,10000,2.8274,1.64452e+16,0.130773,100,0.0005
100,10000,3.18482,1.71001e+16,0.1301,100,0.0005
100,10000,0.220672,1.65219e+16,0.137023,100,0.0005
100,10000,1.32577,1.71769e+16,0.131127,100,0.0005
100,10000,1.34883,1.62266e+16,0.131063,100,0.0005
100,10000,0.918478,1.58366e+16,0.131335,100,0.0005
100,10000,1.09086,1.54119e+16,0.13271,100,0.0005
100,10000,0.987098,1.64525e+16,0.130719,100,0.0005
100,10000,0.963643,1.63949e+16,0.131946,100,0.0005
100,10000,0.689308,1.72491e+16,0.129938,100,0.0005
100,10000,2.21717,1.75401e+16,0.136967,100,0.0005
100,10000,0.0253335,1.65442e+16,0.145459,100,0.0005
100,10000,1.31171,1.686e+16,0.131777,100,0.0005
100,10000,1.61624,1.67633e+16,0.133912,100,0.0005
100,10000,0.992624,1.79381e+16,0.131956,100,0.0005
100,10000,1.27596,1.65358e+16,0.13189,100,0.0005
100,10000,0.117363,1.66705e+16,0.1301,100,0.0005
100,10000,0.891314,1.69717e+16,0.131139,100,0.0005
100,10000,0.977853,1.46068e+16,0.129889,100,0.0005
100,10000,0.632229,1.80736e+16,0.130681,100,0.0005
100,10000,3.25852,5.63272e+16,0.0545441,95,0.0005
100,10000,0.833018,4.68736e+16,0.0535543,95,0.0005
100,10000,0.471783,1.75476e+16,0.0529744,95,0.0005
100,10000,12.4997,3.51829e+16,0.0577765,95,0.0005
100,10000,1.92897,8.30589e+15,0.0535334,95,0.0005
100,10000,8.70591,2.00166e+16,0.0541852,95,0.0005
100,10000,0.821605,2.46824e+16,0.0530301,95,0.0005
100,10000,6.60268,2.25131e+16,0.0561022,95,0.0005
100,10000,7.02584,3.69079e+16,0.0538451,95,0.0005
100,10000,5.17514,2.00036e+16,0.0537512,95,0.0005
100,10000,0.0975862,4.17002e+16,0.0534219,95,0.0005
100,10000,1.3995,4.40365e+16,0.053606,95,0.0005
100,10000,6.92083,2.91645e+16,0.0539974,95,0.0005
100,10000,11.2294,3.19201e+16,0.0542976,95,0.0005
100,10000,3.95436,5.54724e+16,0.0569256,95,0.0005
100,10000,3.92955,3.58172e+16,0.0536435,95,0.0005
100,10000,8.38961,1.39398e+16,0.0540867,95,0.0005
100,10000,7.15429,1.24424e+16,0.0542672,95,0.0005
100,10000,6.63452,6.09873e+16,0.0710955,95,0.0005
100,10000,3.90377,5.48138e+16,0.0729326,95,0.0005
100,10000,4.95957,3.62164e+16,0.0573434,95,0.0005
100,10000,5.38208,1.32405e+16,0.0689754,95,0.0005
100,10000,4.71588,3.07899e+16,0.0535915,95,0.0005
100,10000,8.53859,2.66961e+16,0.0541249,95,0.0005
100,10000,3.17706,3.93839e+16,0.0545253,95,0.0005
100,10000,4.33395,1.15621e+16,0.0540091,95,0.0005
100,10000,3.85601,7.0768e+16,0.0546319,95,0.0005
100,10000,4.35258,2.29022e+16,0.0548477,95,0.0005
100,10000,2.42333,1.07373e+16,0.0540474,95,0.0005
100,10000,4.69266,3.01048e+16,0.0576469,95,0.0005
100,10000,6.62354,3.35913e+16,0.0580683,95,0.0005
100,10000,4.8094,3.856e+16,0.0537052,95,0.0005
100,10000,2.07017,3.631e+16,0.0542928,95,0.0005
100,10000,6.79632,4.82725e+16,0.0547102,95,0.0005
100,10000,1.04158,2.27841e+16,0.0537362,95,0.0005
100,10000,4.69066,9.68143e+15,0.0540645,95,0.0005
100,10000,3.25348,5.9465e+16,0.0591491,95,0.0005
100,10000,0.75482,3.93315e+16,0.0633619,95,0.0005
100,10000,3.23731,1.45299e+16,0.0540051,95,0.0005
100,10000,1.76332,5.00545e+16,0.0665462,95,0.0005
100,10000,10.4543,4.80982e+16,0.0552347,95,0.0005
100,10000,1.962,5.65684e+16,0.0538657,95,0.0005
100,10000,0.611738,3.54813e+16,0.055699,95,0.0005
100,10000,7.55291,2.54967e+16,0.0543019,95,0.0005
100,10000,0.902761,1.37087e+16,0.0539604,95,0.0005
100,10000,10.2748,3.08351e+16,0.053829,95,0.0005
100,10000,7.76695,2.613e+16,0.0543725,95,0.0005
100,10000,3.10851,3.48557e+16,0.054223,95,0.0005
100,10000,3.24659,6.04127e+16,0.0542054,95,0.0005
100,10000,2.81575,4.83595e+16,0.0543962,95,0.0005
100,10000,0.0373093,5.01595e+14,0.217029,110,0.001
100,10000,0.00184954,5.37833e+14,0.208482,110,0.001
100,10000,0.189204,5.42006e+14,0.220515,110,0.001
100,10000,0.280877,5.33875e+14,0.205027,110,0.001
100,10000,0.0841487,5.14737e+14,0.205933,110,0.001
100,10000,0.0973062,5.2268e+14,0.205604,110,0.001
100,10000,0.121708,5.35052e+14,0.213009,110,0.001
100,10000,0.292326,5.29669e+14,0.204443,110,0.001
100,10000,0.20554,4.95936e+14,0.212993,110,0.001
100,10000,0.166873,5.0914e+14,0.220352,110,0.001
100,10000,0.257895,5.16355e+14,0.207775,110,0.001
100,10000,0.134622,5.15819e+14,0.224477,110,0.001
100,10000,0.373445,5.27684e+14,0.219872,110,0.001
100,10000,0.211509,5.30723e+14,0.205799,110,0.001
100,10000,0.0976879,5.07341e+14,0.206293,110,0.001
100,10000,0.705609,5.29781e+14,0.224693,110,0.001
100,10000,0.00449339,5.34974e+14,0.221528,110,0.001
100,10000,0.0674491,5.31627e+14,0.204597,110,0.001
100,10000,0.186404,5.1028e+14,0.20378,110,0.001
100,10000,0.329468,5.29348e+14,0.206358,110,0.001
100,10000,0.0848546,4.99961e+14,0.22707,110,0.001
100,10000,0.154475,5.29506e+14,0.204187,110,0.001
100,10000,0.345673,5.23594e+14,0.205651,110,0.001
100,10000,0.00275191,5.21168e+14,0.20428,110,0.001
100,10000,0.117593,5.27369e+14,0.206145,110,0.001
100,10000,0.0716702,5.33263e+14,0.218934,110,0.001
100,10000,0.0614724,5.12079e+14,0.219893,110,0.001
100,10000,0.0324284,5.1234e+14,0.205313,110,0.001
100,10000,0.078047,4.95768e+14,0.205392,110,0.001
100,10000,0.450822,5.0463e+14,0.205003,110,0.001
100,10000,0.091842,5.37706e+14,0.20646,110,0.001
100,10000,0.0799881,5.15059e+14,0.217735,110,0.001
100,10000,0.0794318,5.38026e+14,0.212293,110,0.001
100,10000,0.125592,5.21869e+14,0.218619,110,0.001
100,10000,0.392835,5.17941e+14,0.213514,110,0.001
100,10000,0.455485,5.13448e+14,0.211885,110,0.001
100,10000,0.0973743,5.39443e+14,0.213323,110,0.001
100,10000,0.0871209,5.03394e+14,0.213372,110,0.001
100,10000,0.0681085,5.25424e+14,0.211583,110,0.001
100,10000,0.274553,4.94834e+14,0.213796,110,0.001
100,10000,0.269353,5.03735e+14,0.220752,110,0.001
100,10000,0.106009,5.29754e+14,0.204296,110,0.001
100,10000,0.107663,5.35323e+14,0.204862,110,0.001
100,10000,0.242808,5.22176e+14,0.217845,110,0.001
100,10000,0.181895,5.24057e+14,0.207993,110,0.001
100,10000,0.167146,5.26136e+14,0.209142,110,0.001
100,10000,0.0722139,5.42816e+14,0.204129,110,0.001
100,10000,0.284893,5.33318e+14,0.207239,110,0.001
100,10000,0.132145,5.37601e+14,0.204899,110,0.001
100,10000,0.123178,5.12139e+14,0.206549,110,0.001
100,10000,0.501221,5.67196e+14,0.189734,105,0.001
100,10000,0.681936,5.52679e+14,0.185876,105,0.001
100,10000,0.688794,5.30497e+14,0.187671,105,0.001
100,10000,1.34717,5.51063e+14,0.186703,105,0.001
100,10000,0.401564,5.49549e+14,0.187156,105,0.001
100,10000,0.693279,5.57914e+14,0.186001,105,0.001
100,10000,0.117802,5.56128e+14,0.185401,105,0.001
100,10000,0.130689,5.49008e+14,0.186145,105,0.001
100,10000,0.136795,5.54531e+14,0.18668,105,0.001
100,10000,0.424648,5.30783e+14,0.187035,105,0.001
100,10000,0.837299,5.39854e+14,0.185847,105,0.001
100,10000,1.0725,5.61319e+14,0.185912,105,0.001
100,10000,0.0792506,5.70427e+14,0.185826,105,0.001
100,10000,0.297976,5.50546e+14,0.185835,105,0.001
100,10000,1.157,5.42018e+14,0.18599,105,0.001
100,10000,0.0292491,5.43835e+14,0.20046,105,0.001
100,10000,0.551432,5.26383e+14,0.192435,105,0.001
100,10000,0.770638,5.45327e+14,0.184872,105,0.001
100,10000,1.56399,5.52756e+14,0.185976,105,0.001
100,10000,1.72458,5.36472e+14,0.194219,105,0.001
100,10000,0.0146961,5.47429e+14,0.186848,105,0.001
100,10000,0.279095,5.66954e+14,0.185977,105,0.001
100,10000,1.50466,5.5101e+14,0.18425,105,0.001
100,10000,1.71792,5.4616e+14,0.186064,105,0.001
100,10000,0.285552,5.50097e+14,0.188143,105,0.001
100,10000,0.652615,5.58441e+14,0.187246,105,0.001
100,10000,0.497247,5.30969e+14,0.187338,105,0.001
100,10000,0.325545,5.47423e+14,0.199624,105,0.001
100,10000,0.0610222,5.57802e+14,0.185908,105,0.001
100,10000,0.453137,5.55168e+14,0.187408,105,0.001
100,10000,0.261243,5.38669e+14,0.188441,105,0.001
100,10000,0.207714,5.39899e+14,0.187601,105,0.001
100,10000,1.17227,5.69703e+14,0.188237,105,0.001
100,10000,1.11739,5.52441e+14,0.187313,105,0.001
100,10000,0.265477,5.59199e+14,0.185666,105,0.001
100,10000,0.0624747,5.27592e+14,0.18681,105,0.001
100,10000,0.238548,5.47022e+14,0.190068,105,0.001
100,10000,0.404927,5.46351e+14,0.188383,105,0.001
100,10000,0.45902,5.40488e+14,0.187128,105,0.001
100,10000,1.39999,5.66942e+14,0.187141,105,0.001
100,10000,1.03136,5.38209e+14,0.187614,105,0.001
100,10000,0.465442,5.45601e+14,0.187686,105,0.001
100,10000,0.0600067,5.37017e+14,0.199332,105,0.001
100,10000,1.42097,5.35018e+14,0.190737,105,0.001
100,10000,0.781137,5.43885e+14,0.182137,105,0.001
100,10000,0.855774,5.65842e+14,0.186526,105,0.001
100,10000,0.278178,5.64659e+14,0.1881,105,0.001
100,10000,0.628135,5.60196e+14,0.186776,105,0.001
100,10000,0.258081,5.51794e+14,0.184923,105,0.001
100,10000,0.656542,5.72599e+14,0.18556,105,0.001
100,10000,1.67557,4.09486e+15,0.145059,100,0.001
100,10000,2.57889,4.21229e+15,0.132187,100,0.001
100,10000,0.729237,4.63541e+15,0.131971,100,0.001
100,10000,0.60004,4.12536e+15,0.132264,100,0.001
100,10000,0.782863,4.24995e+15,0.131033,100,0.001
100,10000,0.782074,4.06619e+15,0.131349,100,0.001
100,10000,1.62322,3.95532e+15,0.130136,100,0.001
100,10000,0.326967,4.15576e+15,0.131862,100,0.001
100,10000,0.148699,4.29121e+15,0.130885,100,0.001
100,10000,3.21024,3.99371e+15,0.131067,100,0.001
100,10000,1.40995,3.75447e+15,0.132479,100,0.001
100,10000,0.262691,4.5164e+15,0.129936,100,0.001
100,10000,1.28783,4.16376e+15,0.132054,100,0.001
100,10000,0.229225,4.48686e+15,0.131132,100,0.001
100,10000,1.2494,5.03144e+15,0.129987,100,0.001
100,10000,1.07701,4.09518e+15,0.130931,100,0.001
100,10000,2.31374,4.23581e+15,0.145071,100,0.001
100,10000,2.34521,4.471e+15,0.13267,100,0.001
100,10000,0.724367,4.35351e+15,0.136981,100,0.001
100,10000,0.14928,4.4937e+15,0.131296,100,0.001
100,10000,0.217612,4.01928e+15,0.131237,100,0.001
100,10000,1.14718,4.20263e+15,0.130102,100,0.001
100,10000,0.424676,4.06647e+15,0.130414,100,0.001
100,10000,1.99537,4.1921e+15,0.137679,100,0.001
100,10000,0.843278,4.21491e+15,0.130494,100,0.001
100,10000,0.804832,3.8989e+15,0.133641,100,0.001
100,10000,1.41748,4.37722e+15,0.129409,100,0.001
100,10000,1.36193,3.94161e+15,0.13296,100,0.001
100,10000,1.00513,4.4503e+15,0.130896,100,0.001
100,10000,3.04893,3.67964e+15,0.145226,100,0.001
100,10000,0.50597,4.59289e+15,0.131539,100,0.001
100,10000,0.230988,4.19795e+15,0.132405,100,0.001
100,10000,0.229603,4.08516e+15,0.143111,100,0.001
100,10000,1.73337,4.37453e+15,0.134714,100,0.001
100,10000,0.837028,3.84455e+15,0.137603,100,0.001
100,10000,0.157727,4.30006e+15,0.136375,100,0.001
100,10000,0.735145,4.56389e+15,0.135421,100,0.001
100,10000,2.77604,4.38727e+15,0.136496,100,0.001
100,10000,1.20529,4.27057e+15,0.136183,100,0.001
100,10000,3.56908,4.35213e+15,0.137643,100,0.001
100,10000,0.441305,4.48337e+15,0.132104,100,0.001
100,10000,1.50395,4.36535e+15,0.132548,100,0.001
100,10000,0.0381294,4.47255e+15,0.130295,100,0.001
100,10000,1.07789,4.40459e+15,0.130787,100,0.001
100,10000,0.965729,4.11512e+15,0.129512,100,0.001
100,10000,0.420778,4.41807e+15,0.130928,100,0.001
100,10000,4.75574,3.8734e+15,0.132776,100,0.001
100,10000,1.20311,4.07193e+15,0.134098,100,0.001
100,10000,0.951996,4.00408e+15,0.147898,100,0.001
100,10000,1.27296,4.3151e+15,0.12973,100,0.001
100,10000,2.176,3.37108e+15,0.0660159,95,0.001
100,10000,2.67093,4.66422e+16,0.065289,95,0.001
100,10000,1.96329,6.42632e+15,0.0665411,95,0.001
100,10000,2.15547,7.38842e+15,0.078292,95,0.001
100,10000,4.08041,1.89397e+16,0.0654532,95,0.001
100,10000,4.34311,1.07782e+16,0.0670778,95,0.001
100,10000,0.00738223,1.87499e+16,0.0663116,95,0.001
100,10000,1.66563,2.30828e+16,0.0663441,95,0.001
100,10000,2.73615,2.51851e+16,0.0654367,95,0.001
100,10000,4.0905,1.4925e+16,0.0664293,95,0.001
100,10000,2.93693,1.47306e+16,0.0676384,95,0.001
100,10000,1.17011,6.38626e+15,0.0642402,95,0.001
100,10000,1.08013,1.188e+16,0.0650663,95,0.001
100,10000,3.93211,4.15085e+15,0.0667173,95,0.001
100,10000,1.00963,2.22588e+16,0.0648264,95,0.001
100,10000,3.6281,3.64958e+16,0.0648685,95,0.001
100,10000,1.78839,8.22844e+15,0.0638344,95,0.001
100,10000,2.85609,1.16515e+16,0.0782543,95,0.001
100,10000,1.75211,3.37239e+16,0.0647692,95,0.001
100,10000,0.165493,2.88668e+16,0.0637924,95,0.001
100,10000,3.62265,1.59945e+16,0.0644968,95,0.001
100,10000,1.58476,3.07892e+16,0.0674608,95,0.001
100,10000,3.46241,1.90129e+16,0.0653858,95,0.001
100,10000,1.34122,1.17651e+16,0.069315,95,0.001
100,10000,4.02914,2.65873e+16,0.0642814,95,0.001
100,10000,4.43555,6.58313e+15,0.0675937,95,0.001
100,10000,3.00314,8.25045e+15,0.072239,95,0.001
100,10000,2.57088,1.24833e+16,0.0737272,95,0.001
100,10000,5.69213,7.27611e+15,0.0791373,95,0.001
100,10000,1.62591,7.40708e+15,0.078924,95,0.001
100,10000,3.98081,1.35452e+16,0.0642646,95,0.001
100,10000,5.03821,1.44634e+16,0.064757,95,0.001
100,10000,2.66529,1.63114e+16,0.0645239,95,0.001
100,10000,0.82151,2.25815e+16,0.0624328,95,0.001
100,10000,0.542388,1.05031e+16,0.0653422,95,0.001
100,10000,0.24518,1.37917e+16,0.0640746,95,0.001
100,10000,2.82766,2.17593e+16,0.0643627,95,0.001
100,10000,4.70908,7.83551e+15,0.0653108,95,0.001
100,10000,5.30349,1.61236e+16,0.0651073,95,0.001
100,10000,0.109458,2.19284e+16,0.0693994,95,0.001
100,10000,2.78239,1.64514e+16,0.0729039,95,0.001
100,10000,1.70111,3.91571e+15,0.0636461,95,0.001
100,10000,1.3109,1.53932e+16,0.064014,95,0.001
100,10000,2.12015,1.88491e+16,0.0659396,95,0.001
100,10000,2.21005,6.80883e+15,0.0643518,95,0.001
100,10000,1.71328,6.69999e+15,0.0641642,95,0.001
100,10000,5.13432,1.15121e+16,0.0644859,95,0.001
100,10000,1.95271,3.3168e+16,0.0647117,95,0.001
100,10000,4.131,1.2659e+16,0.065039,95,0.001
100,10000,1.84706,2.38939e+16,0.0679464,95,0.001
100,10000,0.327212,1.30479e+14,0.197625,110,0.002
100,10000,0.116342,1.32241e+14,0.200571,110,0.002
100,10000,0.509408,1.30779e+14,0.197349,110,0.002
100,10000,0.964086,1.318e+14,0.197181,110,0.002
100,10000,0.201708,1.35182e+14,0.204467,110,0.002
100,10000,0.0539358,1.31047e+14,0.196275,110,0.002
100,10000,0.41572,1.32804e+14,0.198407,110,0.002
100,10000,0.46191,1.35608e+14,0.196266,110,0.002
100,10000,0.040004,1.30976e+14,0.197065,110,0.002
100,10000,0.0987288,1.28186e+14,0.197731,110,0.002
100,10000,0.305111,1.35702e+14,0.196004,110,0.002
100,10000,0.617442,1.32847e+14,0.198238,110,0.002
100,10000,0.393968,1.33704e+14,0.197616,110,0.002
100,10000,0.252395,1.34615e+14,0.196338,110,0.002
100,10000,0.487188,1.25756e+14,0.196473,110,0.002
100,10000,0.143455,1.36973e+14,0.212099,110,0.002
100,10000,0.390546,1.37534e+14,0.198778,110,0.002
100,10000,0.446446,1.37814e+14,0.196309,110,0.002
100,10000,0.392536,1.33262e+14,0.196124,110,0.002
100,10000,0.305465,1.30762e+14,0.195523,110,0.002
100,10000,0.146646,1.34511e+14,0.198288,110,0.002
100,10000,0.342343,1.24827e+14,0.198894,110,0.002
100,10000,0.407405,1.33971e+14,0.196781,110,0.002
100,10000,0.0860812,1.38354e+14,0.195829,110,0.002
100,10000,0.120564,1.32629e+14,0.196154,110,0.002
100,10000,0.221647,1.35172e+14,0.197934,110,0.002
100,10000,0.0252714,1.39313e+14,0.212102,110,0.002
100,10000,0.161489,1.40699e+14,0.198215,110,0.002
100,10000,0.138321,1.35469e+14,0.196173,110,0.002
100,10000,0.45301,1.30069e+14,0.197043,110,0.002
100,10000,0.236539,1.29513e+14,0.196884,110,0.002
100,10000,0.903196,1.27569e+14,0.20103,110,0.002
100,10000,0.397266,1.33218e+14,0.196647,110,0.002
100,10000,0.425427,1.34961e+14,0.196995,110,0.002
100,10000,0.367112,1.31678e+14,0.197388,110,0.002
100,10000,0.88046,1.32667e+14,0.197168,110,0.002
100,10000,0.07809,1.33297e+14,0.204615,110,0.002
100,10000,0.0119788,1.29989e+14,0.198201,110,0.002
100,10000,0.0150042,1.28274e+14,0.197339,110,0.002
100,10000,0.148291,1.34637e+14,0.197671,110,0.002
100,10000,1.24894,1.33884e+14,0.198019,110,0.002
100,10000,0.393393,1.43311e+14,0.19914,110,0.002
100,10000,0.435328,1.31982e+14,0.195888,110,0.002
100,10000,0.493827,1.34738e+14,0.196421,110,0.002
100,10000,0.00496268,1.32137e+14,0.196472,110,0.002
100,10000,0.0754555,1.28668e+14,0.196808,110,0.002
100,10000,0.570769,1.27215e+14,0.201568,110,0.002
100,10000,0.162281,1.3234e+14,0.196222,110,0.002
100,10000,0.52407,1.33412e+14,0.196668,110,0.002
100,10000,0.234262,1.38262e+14,0.196851,110,0.002
100,10000,0.883776,1.4919e+14,0.175278,105,0.002
100,10000,0.153484,1.4437e+14,0.175851,105,0.002
100,10000,0.0513153,1.45506e+14,0.176264,105,0.002
100,10000,0.0631596,1.4998e+14,0.174708,105,0.002
100,10000,0.0184458,1.48714e+14,0.174154,105,0.002
100,10000,0.442398,1.44024e+14,0.174215,105,0.002
100,10000,0.509935,1.47461e+14,0.173975,105,0.002
100,10000,0.133492,1.56146e+14,0.185173,105,0.002
100,10000,0.171644,1.51054e+14,0.174176,105,0.002
100,10000,0.134731,1.45298e+14,0.189848,105,0.002
100,10000,0.325548,1.44713e+14,0.175387,105,0.002
100,10000,0.62873,1.50157e+14,0.17396,105,0.002
100,10000,0.010319,1.5234e+14,0.175161,105,0.002
100,10000,1.46609,1.50546e+14,0.176203,105,0.002
100,10000,1.20132,1.48577e+14,0.174343,105,0.002
100,10000,0.00974178,1.37567e+14,0.174166,105,0.002
100,10000,0.479235,1.56716e+14,0.174386,105,0.002
100,10000,0.143458,1.48859e+14,0.173747,105,0.002
100,10000,0.875008,1.4407e+14,0.175716,105,0.002
100,10000,2.02274,1.4946e+14,0.176548,105,0.002
100,10000,0.328499,1.50716e+14,0.174198,105,0.002
100,10000,1.47373,1.3982e+14,0.174442,105,0.002
100,10000,0.966616,1.51063e+14,0.18831,105,0.002
100,10000,0.265927,1.52535e+14,0.17488,105,0.002
100,10000,2.32142,1.48333e+14,0.177686,105,0.002
100,10000,2.29755,1.3951e+14,0.174716,105,0.002
100,10000,0.981625,1.43484e+14,0.177433,105,0.002
100,10000,0.560993,1.48547e+14,0.174583,105,0.002
100,10000,0.185947,1.48123e+14,0.174745,105,0.002
100,10000,0.304373,1.43393e+14,0.17547,105,0.002
100,10000,0.564715,1.41128e+14,0.175915,105,0.002
100,10000,1.12987,1.47651e+14,0.173505,105,0.002
100,10000,0.119388,1.43563e+14,0.174717,105,0.002
100,10000,1.41677,1.46479e+14,0.174801,105,0.002
100,10000,1.63424,1.51175e+14,0.187567,105,0.002
100,10000,0.523477,1.45663e+14,0.172122,105,0.002
100,10000,1.34093,1.48051e+14,0.189578,105,0.002
100,10000,0.262771,1.42448e+14,0.176837,105,0.002
100,10000,0.421332,1.45397e+14,0.174713,105,0.002
100,10000,0.687826,1.47757e+14,0.173891,105,0.002
100,10000,0.960134,1.49428e+14,0.174401,105,0.002
100,10000,1.18299,1.51106e+14,0.177298,105,0.002
