P,N,S0,K,T,r,v,APE
1000,500,100.0,97.5,1.0,0.05,0.2,1.3027382088743718
1000,500,100.0,97.5,1.0,0.05,0.2,1.9971642272484116
1000,500,100.0,97.5,1.0,0.05,0.2,4.983127998250127
1000,500,100.0,97.5,1.0,0.05,0.2,1.9049292624099368
1000,500,100.0,97.5,1.0,0.05,0.2,0.8274514315602989
1000,500,100.0,97.5,1.0,0.05,0.2,0.01541645651258839
1000,500,100.0,97.5,1.0,0.05,0.2,1.6266383691740767
1000,500,100.0,97.5,1.0,0.05,0.2,1.315262801403193
1000,500,100.0,97.5,1.0,0.05,0.2,1.638086394516652
1000,500,100.0,97.5,1.0,0.05,0.2,1.5429644490609893
1000,500,100.0,97.5,1.0,0.05,0.2,3.5134612254030113
1000,500,100.0,97.5,1.0,0.05,0.2,0.8620186062371227
1000,500,100.0,97.5,1.0,0.05,0.2,1.499454631692841
1000,500,100.0,97.5,1.0,0.05,0.2,1.178019162990563
1000,500,100.0,97.5,1.0,0.05,0.2,0.3583717887867312
1000,500,100.0,97.5,1.0,0.05,0.2,1.1819036872636972
1000,500,100.0,97.5,1.0,0.05,0.2,1.3990140982181156
1000,500,100.0,97.5,1.0,0.05,0.2,0.44432310158630833
1000,500,100.0,97.5,1.0,0.05,0.2,1.749135798125917
1000,500,100.0,97.5,1.0,0.05,0.2,0.07965836801892363
1000,500,100.0,97.5,1.0,0.05,0.2,0.6868924457651802
1000,500,100.0,97.5,1.0,0.05,0.2,2.758509581449471
1000,500,100.0,97.5,1.0,0.05,0.2,2.0267846808299064
1000,500,100.0,97.5,1.0,0.05,0.2,1.2193709758950404
1000,500,100.0,97.5,1.0,0.05,0.2,2.1330643336082624
1000,500,100.0,97.5,1.0,0.05,0.2,1.3566463518884773
1000,500,100.0,97.5,1.0,0.05,0.2,0.3418092437896217
1000,500,100.0,97.5,1.0,0.05,0.2,1.1079208342518745
1000,500,100.0,97.5,1.0,0.05,0.2,0.08699801504435277
1000,500,100.0,97.5,1.0,0.05,0.2,1.3958599469399067
1000,500,100.0,97.5,1.0,0.05,0.2,1.0135895266879784
1000,500,100.0,97.5,1.0,0.05,0.2,1.9755049962219569
1000,500,100.0,97.5,1.0,0.05,0.2,0.35467520520980816
1000,500,100.0,97.5,1.0,0.05,0.2,0.9243413716448953
1000,500,100.0,97.5,1.0,0.05,0.2,0.5490251901333673
1000,500,100.0,97.5,1.0,0.05,0.2,0.2147510727722952
1000,500,100.0,97.5,1.0,0.05,0.2,2.5240102709244248
1000,500,100.0,97.5,1.0,0.05,0.2,2.303058807148894
1000,500,100.0,97.5,1.0,0.05,0.2,0.44426880381185546
1000,500,100.0,97.5,1.0,0.05,0.2,4.284985346526826
1000,500,100.0,97.5,1.0,0.05,0.2,0.8815356860356209
1000,500,100.0,97.5,1.0,0.05,0.2,0.07222779645154138
1000,500,100.0,97.5,1.0,0.05,0.2,0.01384609841818664
1000,500,100.0,97.5,1.0,0.05,0.2,0.4987597666382843
1000,500,100.0,97.5,1.0,0.05,0.2,1.666301830607163
1000,500,100.0,97.5,1.0,0.05,0.2,2.9483886264675254
1000,500,100.0,97.5,1.0,0.05,0.2,1.7718184182449896
1000,500,100.0,97.5,1.0,0.05,0.2,1.093621006140511
1000,500,100.0,97.5,1.0,0.05,0.2,2.2921726630145134
1000,500,100.0,97.5,1.0,0.05,0.2,2.622900186152889
1000,500,100.0,97.5,1.0,0.05,0.2,0.5415337670645176
1000,500,100.0,97.5,1.0,0.05,0.2,0.38649258129190905
1000,500,100.0,97.5,1.0,0.05,0.2,1.461642013164737
1000,500,100.0,97.5,1.0,0.05,0.2,3.170482940934896
1000,500,100.0,97.5,1.0,0.05,0.2,0.7577123142801514
1000,500,100.0,97.5,1.0,0.05,0.2,0.1234097576403948
1000,500,100.0,97.5,1.0,0.05,0.2,0.1437276898255647
1000,500,100.0,97.5,1.0,0.05,0.2,2.409853387778629
1000,500,100.0,97.5,1.0,0.05,0.2,0.32542148719682656
1000,500,100.0,97.5,1.0,0.05,0.2,3.185920954725037
1000,500,100.0,97.5,1.0,0.05,0.2,0.2681422566096435
1000,500,100.0,97.5,1.0,0.05,0.2,0.2797772881714276
1000,500,100.0,97.5,1.0,0.05,0.2,2.279546768615581
1000,500,100.0,97.5,1.0,0.05,0.2,2.512015886887549
1000,500,100.0,97.5,1.0,0.05,0.2,1.9422340762659644
1000,500,100.0,97.5,1.0,0.05,0.2,3.185190942890708
1000,500,100.0,97.5,1.0,0.05,0.2,2.514799309356998
1000,500,100.0,97.5,1.0,0.05,0.2,3.5625838781597077
1000,500,100.0,97.5,1.0,0.05,0.2,1.256559801955036
1000,500,100.0,97.5,1.0,0.05,0.2,1.7464532513375812
1000,500,100.0,97.5,1.0,0.05,0.2,1.0272135005175458
1000,500,100.0,97.5,1.0,0.05,0.2,0.6084956855647414
1000,500,100.0,97.5,1.0,0.05,0.2,1.5096061016684599
1000,500,100.0,97.5,1.0,0.05,0.2,1.5727401240905632
1000,500,100.0,97.5,1.0,0.05,0.2,0.960302102894309
1000,500,100.0,97.5,1.0,0.05,0.2,2.674490250481157
1000,500,100.0,97.5,1.0,0.05,0.2,0.6658312515033656
1000,500,100.0,97.5,1.0,0.05,0.2,0.5238628408109932
1000,500,100.0,97.5,1.0,0.05,0.2,5.142007708041097
1000,500,100.0,97.5,1.0,0.05,0.2,0.3030098784182969
1000,500,100.0,97.5,1.0,0.05,0.2,0.06211889088590063
1000,500,100.0,97.5,1.0,0.05,0.2,1.8181719603304132
1000,500,100.0,97.5,1.0,0.05,0.2,1.5329220540621187
1000,500,100.0,97.5,1.0,0.05,0.2,3.2318865194916024
1000,500,100.0,97.5,1.0,0.05,0.2,1.9872106960814195
1000,500,100.0,97.5,1.0,0.05,0.2,3.249806694388853
1000,500,100.0,95.0,1.0,0.05,0.2,2.9626254376487084
1000,500,100.0,95.0,1.0,0.05,0.2,1.9648543020408828
1000,500,100.0,95.0,1.0,0.05,0.2,1.3632392248871756
1000,500,100.0,95.0,1.0,0.05,0.2,2.6949514595027932
1000,500,100.0,95.0,1.0,0.05,0.2,3.6863835098214977
1000,500,100.0,95.0,1.0,0.05,0.2,0.9081977924272536
1000,500,100.0,95.0,1.0,0.05,0.2,5.048443481041036
1000,500,100.0,95.0,1.0,0.05,0.2,0.4872744377501644
1000,500,100.0,95.0,1.0,0.05,0.2,3.9828614341170256
1000,500,100.0,95.0,1.0,0.05,0.2,0.30737227435615794
1000,500,100.0,95.0,1.0,0.05,0.2,1.225522004100868
1000,500,100.0,95.0,1.0,0.05,0.2,1.6213553797269182
1000,500,100.0,95.0,1.0,0.05,0.2,2.284260257807772
1000,500,100.0,95.0,1.0,0.05,0.2,0.6948605402635222
1000,500,100.0,95.0,1.0,0.05,0.2,2.272591967041242
1000,500,100.0,95.0,1.0,0.05,0.2,5.903618131020021
1000,500,100.0,95.0,1.0,0.05,0.2,5.460688150834766
1000,500,100.0,95.0,1.0,0.05,0.2,4.398154899502305
1000,500,100.0,95.0,1.0,0.05,0.2,1.2991174027133514
1000,500,100.0,95.0,1.0,0.05,0.2,1.5917785538395586
1000,500,100.0,95.0,1.0,0.05,0.2,3.8829788210580194
1000,500,100.0,95.0,1.0,0.05,0.2,2.397527737478267
1000,500,100.0,95.0,1.0,0.05,0.2,4.469178561059526
1000,500,100.0,95.0,1.0,0.05,0.2,1.4356289629994805
1000,500,100.0,95.0,1.0,0.05,0.2,2.5754609885363586
1000,500,100.0,95.0,1.0,0.05,0.2,0.24926926737138186
1000,500,100.0,95.0,1.0,0.05,0.2,0.8024405483343128
1000,500,100.0,95.0,1.0,0.05,0.2,0.5635174466780574
1000,500,100.0,95.0,1.0,0.05,0.2,1.7217452387032477
1000,500,100.0,95.0,1.0,0.05,0.2,1.1362930042994028
1000,500,100.0,95.0,1.0,0.05,0.2,2.724531491186847
1000,500,100.0,95.0,1.0,0.05,0.2,0.057047948371728836
1000,500,100.0,95.0,1.0,0.05,0.2,1.1783504462389687
1000,500,100.0,95.0,1.0,0.05,0.2,1.224707054478493
1000,500,100.0,95.0,1.0,0.05,0.2,0.3504775981898342
1000,500,100.0,95.0,1.0,0.05,0.2,2.8683941680163523
1000,500,100.0,95.0,1.0,0.05,0.2,3.042339614771427
1000,500,100.0,95.0,1.0,0.05,0.2,1.6261131798041637
1000,500,100.0,95.0,1.0,0.05,0.2,2.274640896909947
1000,500,100.0,95.0,1.0,0.05,0.2,0.7569903271995878
1000,500,100.0,95.0,1.0,0.05,0.2,0.152808045108982
1000,500,100.0,95.0,1.0,0.05,0.2,1.1044760647063576
1000,500,100.0,95.0,1.0,0.05,0.2,1.1477574110164348
1000,500,100.0,95.0,1.0,0.05,0.2,2.682005885707685
1000,500,100.0,95.0,1.0,0.05,0.2,0.8610474653390586
1000,500,100.0,95.0,1.0,0.05,0.2,2.964702124076828
1000,500,100.0,95.0,1.0,0.05,0.2,0.3563586105893137
1000,500,100.0,95.0,1.0,0.05,0.2,0.5442258617477319
1000,500,100.0,95.0,1.0,0.05,0.2,0.19463214470549786
1000,500,100.0,95.0,1.0,0.05,0.2,0.06892326175382354
1000,500,100.0,95.0,1.0,0.05,0.2,4.838605148921469
1000,500,100.0,95.0,1.0,0.05,0.2,1.8362747379608715
1000,500,100.0,95.0,1.0,0.05,0.2,1.6572946580400558
1000,500,100.0,95.0,1.0,0.05,0.2,4.299965375164641
1000,500,100.0,95.0,1.0,0.05,0.2,0.39746328279058885
1000,500,100.0,95.0,1.0,0.05,0.2,1.0724355310197609
1000,500,100.0,95.0,1.0,0.05,0.2,1.8627499142221788
1000,500,100.0,95.0,1.0,0.05,0.2,2.7889829462536455
1000,500,100.0,95.0,1.0,0.05,0.2,2.8138061075293335
1000,500,100.0,95.0,1.0,0.05,0.2,2.518787697472081
1000,500,100.0,95.0,1.0,0.05,0.2,2.0599916367607283
1000,500,100.0,95.0,1.0,0.05,0.2,1.3452671450369624
1000,500,100.0,95.0,1.0,0.05,0.2,5.55821985145866
1000,500,100.0,95.0,1.0,0.05,0.2,1.4197999928873501
1000,500,100.0,95.0,1.0,0.05,0.2,1.6003402463701668
1000,500,100.0,95.0,1.0,0.05,0.2,1.477765179001449
1000,500,100.0,95.0,1.0,0.05,0.2,3.960843558035254
1000,500,100.0,95.0,1.0,0.05,0.2,5.785344040441152
1000,500,100.0,95.0,1.0,0.05,0.2,1.148920749892505
1000,500,100.0,95.0,1.0,0.05,0.2,0.4875255681125165
1000,500,100.0,95.0,1.0,0.05,0.2,0.3107257651304229
1000,500,100.0,95.0,1.0,0.05,0.2,1.9873131984071066
1000,500,100.0,95.0,1.0,0.05,0.2,0.3458330895942286
1000,500,100.0,95.0,1.0,0.05,0.2,5.2089024213656705
1000,500,100.0,95.0,1.0,0.05,0.2,2.4026956552336762
1000,500,100.0,95.0,1.0,0.05,0.2,0.2845191912953828
1000,500,100.0,95.0,1.0,0.05,0.2,0.6367538500206771
1000,500,100.0,95.0,1.0,0.05,0.2,0.7843538013668683
1000,500,100.0,95.0,1.0,0.05,0.2,2.5422268285793193
1000,500,100.0,95.0,1.0,0.05,0.2,0.7521154802791782
1000,500,100.0,95.0,1.0,0.05,0.2,0.5904033059845074
1000,500,100.0,95.0,1.0,0.05,0.2,3.964535469096051
1000,500,100.0,95.0,1.0,0.05,0.2,2.2497741884749956
1000,500,100.0,95.0,1.0,0.05,0.2,1.3014661038588422
1000,500,100.0,95.0,1.0,0.05,0.2,1.1646458207817734
1000,500,100.0,95.0,1.0,0.05,0.2,1.0773826882701028
1000,500,100.0,95.0,1.0,0.05,0.2,4.621789646470235
1000,500,100.0,95.0,1.0,0.05,0.2,4.639804982687046
1000,500,100.0,95.0,1.0,0.05,0.2,2.3548033302407028
1000,500,100.0,95.0,1.0,0.05,0.2,3.2416201136133513
1000,500,100.0,95.0,1.0,0.05,0.2,0.051728889703379716
1000,500,100.0,95.0,1.0,0.05,0.2,1.7919313276510478
1000,500,100.0,95.0,1.0,0.05,0.2,6.725762399195361
1000,500,100.0,95.0,1.0,0.05,0.2,0.21591676249584374
1000,500,100.0,95.0,1.0,0.05,0.2,0.8061969485474879
1000,500,100.0,95.0,1.0,0.05,0.2,2.034228314484664
1000,500,100.0,95.0,1.0,0.05,0.2,0.7538628134219728
1000,500,100.0,95.0,1.0,0.05,0.2,3.5543413136729543
1000,500,100.0,95.0,1.0,0.05,0.2,1.5989452467851277
1000,500,100.0,95.0,1.0,0.05,0.2,2.148232148378503
1000,500,100.0,90.0,1.0,0.05,0.2,7.225405852166572
1000,500,100.0,90.0,1.0,0.05,0.2,5.36269722835733
1000,500,100.0,90.0,1.0,0.05,0.2,0.8999898954210926
1000,500,100.0,90.0,1.0,0.05,0.2,7.109109576050676
1000,500,100.0,90.0,1.0,0.05,0.2,4.6747217041246865
1000,500,100.0,90.0,1.0,0.05,0.2,1.0325802055803468
1000,500,100.0,90.0,1.0,0.05,0.2,6.902709993438018
1000,500,100.0,90.0,1.0,0.05,0.2,0.13770056162858393
1000,500,100.0,90.0,1.0,0.05,0.2,5.5845799505627705
1000,500,100.0,90.0,1.0,0.05,0.2,1.4720174163147952
1000,500,100.0,90.0,1.0,0.05,0.2,1.116320500701685
1000,500,100.0,90.0,1.0,0.05,0.2,0.5141238390997608
1000,500,100.0,90.0,1.0,0.05,0.2,7.122523839292887
1000,500,100.0,90.0,1.0,0.05,0.2,9.91043781667898
1000,500,100.0,90.0,1.0,0.05,0.2,2.5802814752526593
1000,500,100.0,90.0,1.0,0.05,0.2,1.0754063858406204
1000,500,100.0,90.0,1.0,0.05,0.2,6.219361516596492
1000,500,100.0,90.0,1.0,0.05,0.2,1.9964598163163039
1000,500,100.0,90.0,1.0,0.05,0.2,0.005652351891181938
1000,500,100.0,90.0,1.0,0.05,0.2,4.380016388960416
1000,500,100.0,90.0,1.0,0.05,0.2,5.963323613070697
1000,500,100.0,90.0,1.0,0.05,0.2,4.370852002380339
1000,500,100.0,90.0,1.0,0.05,0.2,1.0576076152511753
1000,500,100.0,90.0,1.0,0.05,0.2,3.742940773179787
1000,500,100.0,90.0,1.0,0.05,0.2,4.605380837553931
1000,500,100.0,90.0,1.0,0.05,0.2,1.0220378951707323
1000,500,100.0,90.0,1.0,0.05,0.2,2.0860320616818346
1000,500,100.0,90.0,1.0,0.05,0.2,4.200982463454958
1000,500,100.0,90.0,1.0,0.05,0.2,0.7611569153690063
1000,500,100.0,90.0,1.0,0.05,0.2,0.01547349020877626
1000,500,100.0,90.0,1.0,0.05,0.2,4.021381867717963
1000,500,100.0,90.0,1.0,0.05,0.2,2.2312389188777604
1000,500,100.0,90.0,1.0,0.05,0.2,6.336441280147745
1000,500,100.0,90.0,1.0,0.05,0.2,2.7126728751657736
1000,500,100.0,90.0,1.0,0.05,0.2,2.2487741937404158
1000,500,100.0,90.0,1.0,0.05,0.2,2.623097762021177
1000,500,100.0,90.0,1.0,0.05,0.2,1.1192779830798245
1000,500,100.0,90.0,1.0,0.05,0.2,1.8033020335551944
1000,500,100.0,90.0,1.0,0.05,0.2,2.9892601478166543
1000,500,100.0,90.0,1.0,0.05,0.2,0.4392435057497728
1000,500,100.0,90.0,1.0,0.05,0.2,3.1663899765725043
1000,500,100.0,90.0,1.0,0.05,0.2,0.2878778063183434
1000,500,100.0,90.0,1.0,0.05,0.2,5.758315910448112
1000,500,100.0,90.0,1.0,0.05,0.2,7.460773353961442
1000,500,100.0,90.0,1.0,0.05,0.2,3.3575594149580534
1000,500,100.0,90.0,1.0,0.05,0.2,6.589255656699857
1000,500,100.0,90.0,1.0,0.05,0.2,0.958497369392421
1000,500,100.0,90.0,1.0,0.05,0.2,4.411320300257114
1000,500,100.0,90.0,1.0,0.05,0.2,0.41301871475087115
1000,500,100.0,90.0,1.0,0.05,0.2,2.349763945264129
1000,500,100.0,90.0,1.0,0.05,0.2,7.8683549972423865
1000,500,100.0,90.0,1.0,0.05,0.2,3.0996016519341163
1000,500,100.0,90.0,1.0,0.05,0.2,1.2735245562510262
1000,500,100.0,90.0,1.0,0.05,0.2,5.386484033541748
1000,500,100.0,90.0,1.0,0.05,0.2,1.6449898480174006
1000,500,100.0,90.0,1.0,0.05,0.2,0.0840858915538137
1000,500,100.0,90.0,1.0,0.05,0.2,0.744838895401616
1000,500,100.0,90.0,1.0,0.05,0.2,5.155907058291145
1000,500,100.0,90.0,1.0,0.05,0.2,6.708204128790138
1000,500,100.0,90.0,1.0,0.05,0.2,2.6874199909301884
1000,500,100.0,90.0,1.0,0.05,0.2,1.293866105649213
1000,500,100.0,90.0,1.0,0.05,0.2,1.0111528476920493
1000,500,100.0,90.0,1.0,0.05,0.2,7.898556326584408
1000,500,100.0,90.0,1.0,0.05,0.2,2.0369613068709183
1000,500,100.0,90.0,1.0,0.05,0.2,3.207162885786957
1000,500,100.0,90.0,1.0,0.05,0.2,4.113040461761334
1000,500,100.0,90.0,1.0,0.05,0.2,9.76835755599058
1000,500,100.0,90.0,1.0,0.05,0.2,7.929508783166645
1000,500,100.0,90.0,1.0,0.05,0.2,0.11677297150639356
1000,500,100.0,90.0,1.0,0.05,0.2,2.7343945080647583
1000,500,100.0,90.0,1.0,0.05,0.2,3.0420386283956367
1000,500,100.0,90.0,1.0,0.05,0.2,2.804614024294462
1000,500,100.0,90.0,1.0,0.05,0.2,3.0271225092345007
1000,500,100.0,90.0,1.0,0.05,0.2,7.8594683777739025
1000,500,100.0,90.0,1.0,0.05,0.2,4.260097274233299
1000,500,100.0,90.0,1.0,0.05,0.2,2.3969435587519348
1000,500,100.0,90.0,1.0,0.05,0.2,1.4611418867865913
1000,500,100.0,90.0,1.0,0.05,0.2,1.222320046577652
1000,500,100.0,90.0,1.0,0.05,0.2,3.1551315667990236
1000,500,100.0,90.0,1.0,0.05,0.2,4.12449072964192
1000,500,100.0,90.0,1.0,0.05,0.2,0.051797030618174845
1000,500,100.0,90.0,1.0,0.05,0.2,3.983932298899659
1000,500,100.0,90.0,1.0,0.05,0.2,1.7827251865738298
1000,500,100.0,90.0,1.0,0.05,0.2,0.6523383147941163
1000,500,100.0,90.0,1.0,0.05,0.2,4.132961013347109
1000,500,100.0,90.0,1.0,0.05,0.2,0.652567871934438
1000,500,100.0,90.0,1.0,0.05,0.2,3.796661501827678
1000,500,100.0,90.0,1.0,0.05,0.2,5.511486716188825
1000,500,100.0,90.0,1.0,0.05,0.2,1.5702471917106855
1000,500,100.0,90.0,1.0,0.05,0.2,6.4861503326376555
1000,500,100.0,90.0,1.0,0.05,0.2,1.1261741181841598
1000,500,100.0,90.0,1.0,0.05,0.2,5.355236167772338
1000,500,100.0,90.0,1.0,0.05,0.2,8.014415156087457
1000,500,100.0,90.0,1.0,0.05,0.2,0.39305386428457834
1000,500,100.0,90.0,1.0,0.05,0.2,2.0678626473475403
1000,500,100.0,90.0,1.0,0.05,0.2,1.3010591715001805
1000,500,100.0,90.0,1.0,0.05,0.2,0.5601012761659082
1000,500,100.0,90.0,1.0,0.05,0.2,4.842957033269143
1000,500,100.0,90.0,1.0,0.05,0.2,1.7999754445638325
1000,500,100.0,90.0,1.0,0.05,0.2,0.2702525305607735
1000,1000,100.0,110.0,1.0,0.05,0.2,0.20671285956165475
1000,1000,100.0,110.0,1.0,0.05,0.2,1.159759773661806
1000,1000,100.0,110.0,1.0,0.05,0.2,0.38167505881405805
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7061040094216849
1000,1000,100.0,110.0,1.0,0.05,0.2,0.24871444144216673
1000,1000,100.0,110.0,1.0,0.05,0.2,0.8345002715923021
1000,1000,100.0,110.0,1.0,0.05,0.2,0.04282225136849025
1000,1000,100.0,110.0,1.0,0.05,0.2,0.28785658421632593
1000,1000,100.0,110.0,1.0,0.05,0.2,0.12365603889298259
1000,1000,100.0,110.0,1.0,0.05,0.2,1.0552446937475186
1000,1000,100.0,110.0,1.0,0.05,0.2,0.4857367480834426
1000,1000,100.0,110.0,1.0,0.05,0.2,1.515059133226357
1000,1000,100.0,110.0,1.0,0.05,0.2,1.2474341255083594
1000,1000,100.0,110.0,1.0,0.05,0.2,1.1339136799634968
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7940849713312407
1000,1000,100.0,110.0,1.0,0.05,0.2,0.15883230208329974
1000,1000,100.0,110.0,1.0,0.05,0.2,0.012361653425263394
1000,1000,100.0,110.0,1.0,0.05,0.2,0.1518645067939007
1000,1000,100.0,110.0,1.0,0.05,0.2,1.3674166582239362
1000,1000,100.0,110.0,1.0,0.05,0.2,0.5676325945628121
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7381332902022715
1000,1000,100.0,110.0,1.0,0.05,0.2,0.9943636110743997
1000,1000,100.0,110.0,1.0,0.05,0.2,0.3134989166980885
1000,1000,100.0,110.0,1.0,0.05,0.2,1.2768757891468694
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6824033466096566
1000,1000,100.0,110.0,1.0,0.05,0.2,0.10898596552322463
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6664995366352926
1000,1000,100.0,110.0,1.0,0.05,0.2,0.29893862721506625
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7190055845902802
1000,1000,100.0,110.0,1.0,0.05,0.2,0.5879367827458211
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7973907308578982
1000,1000,100.0,110.0,1.0,0.05,0.2,0.2650480935682003
1000,1000,100.0,110.0,1.0,0.05,0.2,0.688281630251931
1000,1000,100.0,110.0,1.0,0.05,0.2,0.4663644242293359
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6005651264034789
1000,1000,100.0,110.0,1.0,0.05,0.2,0.3644009137046488
1000,1000,100.0,110.0,1.0,0.05,0.2,0.3255800218886367
1000,1000,100.0,110.0,1.0,0.05,0.2,0.746200356481899
1000,1000,100.0,110.0,1.0,0.05,0.2,1.4247875734324433
1000,1000,100.0,110.0,1.0,0.05,0.2,0.2749924741796457
1000,1000,100.0,110.0,1.0,0.05,0.2,1.565988807572545
1000,1000,100.0,110.0,1.0,0.05,0.2,0.1497811100296533
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6754703894072601
1000,1000,100.0,110.0,1.0,0.05,0.2,1.333992311435662
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7285209482257166
1000,1000,100.0,110.0,1.0,0.05,0.2,0.2636091633297953
1000,1000,100.0,110.0,1.0,0.05,0.2,0.38903727825215406
1000,1000,100.0,110.0,1.0,0.05,0.2,1.8274949083378986
1000,1000,100.0,110.0,1.0,0.05,0.2,1.4586731172871519
1000,1000,100.0,110.0,1.0,0.05,0.2,1.7081109140131865
1000,1000,100.0,110.0,1.0,0.05,0.2,0.14279978844517358
1000,1000,100.0,110.0,1.0,0.05,0.2,0.9230167914525673
1000,1000,100.0,110.0,1.0,0.05,0.2,1.2203418811291116
1000,1000,100.0,110.0,1.0,0.05,0.2,0.4732491372091366
1000,1000,100.0,110.0,1.0,0.05,0.2,1.4290917788243636
1000,1000,100.0,110.0,1.0,0.05,0.2,1.425388633961813
1000,1000,100.0,110.0,1.0,0.05,0.2,0.4120922150857014
1000,1000,100.0,110.0,1.0,0.05,0.2,1.6693027702295022
1000,1000,100.0,110.0,1.0,0.05,0.2,1.720378942550764
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6806276297724042
1000,1000,100.0,110.0,1.0,0.05,0.2,0.4655342473298139
1000,1000,100.0,110.0,1.0,0.05,0.2,0.35692066813482454
1000,1000,100.0,110.0,1.0,0.05,0.2,1.0587109325167103
1000,1000,100.0,110.0,1.0,0.05,0.2,0.9595762395485309
1000,1000,100.0,110.0,1.0,0.05,0.2,1.0604921213790137
1000,1000,100.0,110.0,1.0,0.05,0.2,0.9195978771351105
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7496440625044999
1000,1000,100.0,110.0,1.0,0.05,0.2,0.8066953133210195
1000,1000,100.0,110.0,1.0,0.05,0.2,0.1511741022921122
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7387723698268148
1000,1000,100.0,110.0,1.0,0.05,0.2,1.0378878149669253
1000,1000,100.0,110.0,1.0,0.05,0.2,0.12077721771910899
1000,1000,100.0,110.0,1.0,0.05,0.2,1.2895738537750234
1000,1000,100.0,110.0,1.0,0.05,0.2,0.9019877962708003
1000,1000,100.0,110.0,1.0,0.05,0.2,1.5026760026049735
1000,1000,100.0,110.0,1.0,0.05,0.2,1.6099343885682293
1000,1000,100.0,110.0,1.0,0.05,0.2,0.9020376514460049
1000,1000,100.0,110.0,1.0,0.05,0.2,0.14984183450185534
1000,1000,100.0,110.0,1.0,0.05,0.2,0.919338769443402
1000,1000,100.0,110.0,1.0,0.05,0.2,0.04428991851289964
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7129036905505851
1000,1000,100.0,110.0,1.0,0.05,0.2,1.2214217797958968
1000,1000,100.0,110.0,1.0,0.05,0.2,1.2672680600530462
1000,1000,100.0,110.0,1.0,0.05,0.2,1.3288759781516084
1000,1000,100.0,110.0,1.0,0.05,0.2,1.3945062903597938
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6753456799535337
1000,1000,100.0,110.0,1.0,0.05,0.2,0.30630911599071947
1000,1000,100.0,110.0,1.0,0.05,0.2,0.8858575119577008
1000,1000,100.0,110.0,1.0,0.05,0.2,1.1966458567065024
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6500542748398657
1000,1000,100.0,110.0,1.0,0.05,0.2,0.5654309688001975
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6021810986741241
1000,1000,100.0,110.0,1.0,0.05,0.2,0.623739453850613
1000,1000,100.0,110.0,1.0,0.05,0.2,2.2561456890278566
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6107954687035858
1000,1000,100.0,110.0,1.0,0.05,0.2,0.7926895058020398
1000,1000,100.0,110.0,1.0,0.05,0.2,0.6078707509797798
1000,1000,100.0,110.0,1.0,0.05,0.2,1.024963936010431
1000,1000,100.0,110.0,1.0,0.05,0.2,0.27762918099946243
1000,1000,100.0,110.0,1.0,0.05,0.2,1.7268488956525898
1000,1000,100.0,105.0,1.0,0.05,0.2,2.28849828734551
1000,1000,100.0,105.0,1.0,0.05,0.2,0.02496417752656814
1000,1000,100.0,105.0,1.0,0.05,0.2,0.3129735432464411
1000,1000,100.0,105.0,1.0,0.05,0.2,0.14784297543697317
1000,1000,100.0,105.0,1.0,0.05,0.2,0.0727924707075486
1000,1000,100.0,105.0,1.0,0.05,0.2,0.9179365432885895
1000,1000,100.0,105.0,1.0,0.05,0.2,1.3305362017563902
1000,1000,100.0,105.0,1.0,0.05,0.2,1.0879710289603186
1000,1000,100.0,105.0,1.0,0.05,0.2,1.1342922392139978
1000,1000,100.0,105.0,1.0,0.05,0.2,2.171889260725123
1000,1000,100.0,105.0,1.0,0.05,0.2,0.8822842283537639
1000,1000,100.0,105.0,1.0,0.05,0.2,2.4497790276761657
1000,1000,100.0,105.0,1.0,0.05,0.2,1.4061547714419567
1000,1000,100.0,105.0,1.0,0.05,0.2,2.3237771898595185
1000,1000,100.0,105.0,1.0,0.05,0.2,0.07940622815158982
1000,1000,100.0,105.0,1.0,0.05,0.2,0.997424705795376
1000,1000,100.0,105.0,1.0,0.05,0.2,0.9372349473830197
1000,1000,100.0,105.0,1.0,0.05,0.2,0.2417851450589536
1000,1000,100.0,105.0,1.0,0.05,0.2,1.0787118954500337
1000,1000,100.0,105.0,1.0,0.05,0.2,0.22376271855148286
1000,1000,100.0,105.0,1.0,0.05,0.2,1.5515719096475002
1000,1000,100.0,105.0,1.0,0.05,0.2,1.7963708465184427
1000,1000,100.0,105.0,1.0,0.05,0.2,0.384505245307712
1000,1000,100.0,105.0,1.0,0.05,0.2,1.5745558808386808
