N,P,APE,kappa,runtime,K,dt
10,10000,4.60714,1.80952e+15,0.0126936,97.5,0.00833333
50,10000,3.76963,1.14219e+16,0.055247,97.5,0.00166667
100,10000,2.60427,2.17422e+16,0.113708,97.5,0.000833333
500,10000,1.00819,1.67305e+16,0.61109,97.5,0.000166667
1000,10000,1.91322,9.21314e+15,1.23238,97.5,8.33333e-05
5,10000,1.85357,7.45348e+14,0.0086942,97.5,0.0166667
10,10000,4.67771,1.60392e+15,0.0144904,97.5,0.00833333
50,10000,1.94062,9.41687e+15,0.06257,97.5,0.00166667
100,10000,2.87016,7.50093e+15,0.110524,97.5,0.000833333
500,10000,3.23288,1.20956e+16,0.613453,97.5,0.000166667
1000,10000,2.19209,1.91424e+16,1.24751,97.5,8.33333e-05
5,10000,1.1783,8.12892e+14,0.0081968,97.5,0.0166667
10,10000,1.18985,2.32308e+15,0.013422,97.5,0.00833333
50,10000,0.818915,1.55287e+16,0.0656405,97.5,0.00166667
100,10000,3.08183,1.19488e+16,0.125793,97.5,0.000833333
500,10000,0.598817,3.16324e+16,0.633865,97.5,0.000166667
1000,10000,0.153852,2.35807e+16,1.27522,97.5,8.33333e-05
5,10000,1.12825,7.95358e+14,0.0068216,97.5,0.0166667
10,10000,4.01775,1.90125e+15,0.0142336,97.5,0.00833333
50,10000,3.72641,2.0331e+16,0.0535645,97.5,0.00166667
100,10000,5.01536,1.16011e+16,0.112807,97.5,0.000833333
500,10000,5.01543,1.59127e+16,0.63055,97.5,0.000166667
1000,10000,2.98696,1.83602e+16,1.20309,97.5,8.33333e-05
5,10000,2.58631,1.00715e+15,0.007388,97.5,0.0166667
10,10000,1.11133,2.51527e+15,0.0134684,97.5,0.00833333
50,10000,2.75918,3.20882e+16,0.0612992,97.5,0.00166667
100,10000,3.94608,1.03158e+16,0.116885,97.5,0.000833333
500,10000,3.39636,1.01657e+16,0.612064,97.5,0.000166667
1000,10000,1.74126,1.80804e+16,1.2319,97.5,8.33333e-05
5,10000,1.03206,6.70041e+14,0.0077533,97.5,0.0166667
10,10000,3.56647,2.01781e+15,0.0124531,97.5,0.00833333
50,10000,3.24644,7.03119e+15,0.0548292,97.5,0.00166667
100,10000,0.93685,2.19128e+16,0.115186,97.5,0.000833333
500,10000,3.45548,7.67248e+15,0.634927,97.5,0.000166667
1000,10000,2.21974,1.3827e+16,1.26976,97.5,8.33333e-05
5,10000,3.92565,7.84307e+14,0.0064895,97.5,0.0166667
10,10000,1.1031,1.73947e+15,0.0138119,97.5,0.00833333
50,10000,1.33451,2.63747e+16,0.0583358,97.5,0.00166667
100,10000,0.690274,1.3384e+16,0.132902,97.5,0.000833333
500,10000,1.59171,1.97566e+16,0.673465,97.5,0.000166667
1000,10000,1.22847,8.52031e+15,2.26601,97.5,8.33333e-05
5,10000,3.57398,6.71334e+14,0.0093067,97.5,0.0166667
10,10000,2.0275,2.20018e+15,0.0201365,97.5,0.00833333
50,10000,1.98151,7.89596e+15,0.0812385,97.5,0.00166667
100,10000,2.2689,6.16231e+15,0.165633,97.5,0.000833333
500,10000,2.93203,1.50978e+16,0.982231,97.5,0.000166667
1000,10000,0.792981,1.06054e+16,2.00205,97.5,8.33333e-05
5,10000,4.15187,6.45792e+14,0.0090469,97.5,0.0166667
10,10000,2.26777,2.01815e+15,0.0196139,97.5,0.00833333
50,10000,1.48678,8.2587e+15,0.0843213,97.5,0.00166667
100,10000,0.83955,1.32275e+16,0.168237,97.5,0.000833333
500,10000,4.17935,1.29678e+16,0.893564,97.5,0.000166667
1000,10000,1.25357,2.67031e+16,1.78327,97.5,8.33333e-05
5,10000,0.684513,7.49345e+14,0.0109381,97.5,0.0166667
10,10000,1.21069,2.49515e+15,0.0219865,97.5,0.00833333
50,10000,1.25006,4.89792e+15,0.0861781,97.5,0.00166667
100,10000,2.29548,2.85806e+16,0.168895,97.5,0.000833333
500,10000,0.478944,7.59247e+15,0.854806,97.5,0.000166667
1000,10000,1.9856,1.42504e+16,1.77271,97.5,8.33333e-05
5,10000,1.27004,8.15543e+14,0.0113054,97.5,0.0166667
10,10000,1.70845,2.78153e+15,0.0192327,97.5,0.00833333
50,10000,0.31193,3.70037e+15,0.0804433,97.5,0.00166667
100,10000,3.12596,1.70392e+16,0.174929,97.5,0.000833333
500,10000,0.559816,1.21383e+16,0.960309,97.5,0.000166667
1000,10000,2.45418,1.87599e+16,1.77346,97.5,8.33333e-05
5,10000,1.51012,7.94458e+14,0.0093749,97.5,0.0166667
10,10000,0.273934,2.90472e+15,0.0195146,97.5,0.00833333
50,10000,0.629112,7.65634e+15,0.0930987,97.5,0.00166667
100,10000,0.58654,9.9565e+15,0.180726,97.5,0.000833333
500,10000,1.74264,1.7774e+16,0.915072,97.5,0.000166667
1000,10000,3.15241,1.19246e+16,1.93386,97.5,8.33333e-05
5,10000,1.81706,9.09398e+14,0.0099701,97.5,0.0166667
10,10000,4.04991,1.90656e+15,0.0199505,97.5,0.00833333
50,10000,2.06996,9.0455e+15,0.0835931,97.5,0.00166667
100,10000,0.326309,1.18267e+16,0.175533,97.5,0.000833333
500,10000,0.987011,1.45241e+16,0.914471,97.5,0.000166667
1000,10000,2.7915,1.03809e+16,1.913,97.5,8.33333e-05
5,10000,1.11297,6.7101e+14,0.0095409,97.5,0.0166667
10,10000,0.609219,2.45508e+15,0.0211001,97.5,0.00833333
50,10000,1.05919,1.06674e+16,0.0875723,97.5,0.00166667
100,10000,3.14838,5.74998e+15,0.16576,97.5,0.000833333
500,10000,0.481962,1.78067e+16,0.916593,97.5,0.000166667
1000,10000,0.230205,8.31202e+15,1.82759,97.5,8.33333e-05
5,10000,1.20862,6.96317e+14,0.0097586,97.5,0.0166667
10,10000,0.647571,1.60186e+15,0.0188678,97.5,0.00833333
50,10000,0.915982,6.09289e+15,0.0798341,97.5,0.00166667
100,10000,0.470913,2.94503e+16,0.158435,97.5,0.000833333
500,10000,2.40273,1.31022e+16,0.882698,97.5,0.000166667
1000,10000,3.21528,1.86638e+16,1.76016,97.5,8.33333e-05
5,10000,0.884537,7.99285e+14,0.0116158,97.5,0.0166667
10,10000,0.338788,1.97544e+15,0.0192301,97.5,0.00833333
50,10000,1.34519,8.05077e+15,0.0790817,97.5,0.00166667
100,10000,1.34971,2.55228e+16,0.159981,97.5,0.000833333
500,10000,2.72963,9.94323e+15,0.9062,97.5,0.000166667
1000,10000,2.9336,1.51377e+16,1.7834,97.5,8.33333e-05
5,10000,0.559019,1.12183e+15,0.0100461,97.5,0.0166667
10,10000,2.30222,2.36982e+15,0.0201836,97.5,0.00833333
50,10000,1.15894,9.27249e+15,0.0797941,97.5,0.00166667
100,10000,1.95178,1.44495e+16,0.156259,97.5,0.000833333
500,10000,0.382604,1.26043e+16,0.92001,97.5,0.000166667
1000,10000,0.801334,1.67844e+16,1.81719,97.5,8.33333e-05
5,10000,1.69167,8.69621e+14,0.0137185,97.5,0.0166667
10,10000,2.51389,2.59642e+15,0.0204927,97.5,0.00833333
50,10000,0.945544,4.51751e+16,0.0819454,97.5,0.00166667
100,10000,3.12778,1.28053e+16,0.165098,97.5,0.000833333
500,10000,3.21344,1.25018e+16,0.941812,97.5,0.000166667
1000,10000,1.70858,1.4128e+16,1.79986,97.5,8.33333e-05
5,10000,1.75111,8.03957e+14,0.0075427,97.5,0.0166667
10,10000,2.65508,2.36924e+15,0.0152101,97.5,0.00833333
50,10000,0.580461,8.44169e+15,0.0822706,97.5,0.00166667
100,10000,2.55265,5.22182e+15,0.159387,97.5,0.000833333
500,10000,1.40709,2.11057e+16,0.910816,97.5,0.000166667
1000,10000,0.38269,1.72554e+16,1.73552,97.5,8.33333e-05
5,10000,2.58515,8.43362e+14,0.0091509,97.5,0.0166667
10,10000,4.55604,1.97555e+15,0.0191798,97.5,0.00833333
50,10000,6.34491,5.17501e+15,0.0808526,97.5,0.00166667
100,10000,3.70259,1.70434e+16,0.16443,97.5,0.000833333
500,10000,0.586998,1.65238e+16,0.912948,97.5,0.000166667
1000,10000,1.56706,1.98851e+16,1.78473,97.5,8.33333e-05
5,10000,4.58284,6.08952e+14,0.0071658,97.5,0.0166667
10,10000,0.606771,1.32976e+15,0.0182213,97.5,0.00833333
50,10000,0.960603,3.94949e+15,0.0809737,97.5,0.00166667
100,10000,2.53018,3.61108e+16,0.162534,97.5,0.000833333
500,10000,1.0206,1.16631e+16,0.917753,97.5,0.000166667
1000,10000,1.18837,1.7831e+16,1.80279,97.5,8.33333e-05
5,10000,1.886,7.5151e+14,0.0095573,97.5,0.0166667
10,10000,2.97268,1.44644e+15,0.0217781,97.5,0.00833333
50,10000,2.03693,5.18226e+15,0.0845191,97.5,0.00166667
100,10000,3.14591,1.041e+16,0.163141,97.5,0.000833333
500,10000,5.28877,9.31766e+15,0.919438,97.5,0.000166667
1000,10000,3.02362,1.80822e+16,1.79478,97.5,8.33333e-05
5,10000,0.552396,6.96976e+14,0.0118415,97.5,0.0166667
10,10000,3.79546,2.2097e+15,0.0179346,97.5,0.00833333
50,10000,1.67143,8.42237e+15,0.0791262,97.5,0.00166667
100,10000,0.512017,8.67186e+15,0.169725,97.5,0.000833333
500,10000,0.452695,1.05799e+16,0.916743,97.5,0.000166667
1000,10000,3.07948,1.60484e+16,1.83754,97.5,8.33333e-05
5,10000,1.11692,7.98491e+14,0.0117122,97.5,0.0166667
10,10000,2.38611,2.77062e+15,0.0190054,97.5,0.00833333
50,10000,1.85825,2.03415e+16,0.0789348,97.5,0.00166667
100,10000,0.184167,6.67433e+15,0.155226,97.5,0.000833333
500,10000,0.29951,2.19793e+16,0.919187,97.5,0.000166667
1000,10000,1.44788,2.20611e+16,1.8265,97.5,8.33333e-05
5,10000,0.780185,6.06526e+14,0.0110834,97.5,0.0166667
10,10000,0.211124,1.78235e+15,0.0144101,97.5,0.00833333
50,10000,1.87137,1.17195e+16,0.0830325,97.5,0.00166667
100,10000,0.744949,2.53481e+16,0.168003,97.5,0.000833333
500,10000,1.38275,1.37487e+16,0.917549,97.5,0.000166667
1000,10000,0.170531,1.72827e+16,1.87241,97.5,8.33333e-05
5,10000,0.158393,6.63737e+14,0.0107856,97.5,0.0166667
10,10000,2.18808,1.86321e+15,0.0184504,97.5,0.00833333
50,10000,2.9312,3.36294e+15,0.0860165,97.5,0.00166667
100,10000,3.55078,1.04824e+16,0.161861,97.5,0.000833333
500,10000,1.54035,1.51051e+16,0.930112,97.5,0.000166667
1000,10000,0.883225,2.07794e+16,1.87078,97.5,8.33333e-05
5,10000,1.07873,7.08157e+14,0.0125008,97.5,0.0166667
10,10000,0.0918871,1.56065e+15,0.0187753,97.5,0.00833333
50,10000,2.12417,8.06104e+15,0.0806518,97.5,0.00166667
100,10000,1.51868,1.6356e+16,0.158747,97.5,0.000833333
500,10000,0.666837,1.46541e+16,0.890214,97.5,0.000166667
1000,10000,1.08532,1.98409e+16,1.80947,97.5,8.33333e-05
5,10000,1.19352,6.96922e+14,0.0126375,97.5,0.0166667
10,10000,1.35706,2.01202e+15,0.0186464,97.5,0.00833333
50,10000,1.28012,4.77437e+15,0.0817888,97.5,0.00166667
100,10000,0.823319,1.54575e+16,0.162511,97.5,0.000833333
500,10000,0.965022,2.08299e+16,0.914701,97.5,0.000166667
1000,10000,0.248117,1.36809e+16,1.75756,97.5,8.33333e-05
5,10000,0.643547,7.73366e+14,0.0102617,97.5,0.0166667
10,10000,0.714753,2.52614e+15,0.0184606,97.5,0.00833333
50,10000,0.737099,1.94755e+16,0.0808771,97.5,0.00166667
100,10000,1.24439,1.9237e+16,0.155313,97.5,0.000833333
500,10000,4.55224,1.16712e+16,0.933238,97.5,0.000166667
1000,10000,4.56401,2.22762e+16,1.83042,97.5,8.33333e-05
5,10000,2.27131,8.08809e+14,0.0104703,97.5,0.0166667
10,10000,2.54117,1.75249e+15,0.0207269,97.5,0.00833333
50,10000,2.13661,1.05779e+16,0.0977168,97.5,0.00166667
100,10000,2.61138,1.05231e+16,0.16629,97.5,0.000833333
500,10000,0.692255,1.94276e+16,0.902164,97.5,0.000166667
1000,10000,2.93803,1.15688e+16,1.82529,97.5,8.33333e-05
5,10000,5.37035,8.32724e+14,0.0110878,97.5,0.0166667
10,10000,2.1304,1.71915e+15,0.0223837,97.5,0.00833333
50,10000,4.12804,2.91395e+16,0.0888959,97.5,0.00166667
100,10000,2.83977,2.44602e+16,0.164912,97.5,0.000833333
500,10000,2.5877,9.9729e+15,0.949336,97.5,0.000166667
1000,10000,1.10633,7.82474e+15,1.85481,97.5,8.33333e-05
5,10000,1.94473,8.41795e+14,0.0122603,97.5,0.0166667
10,10000,1.14102,2.01852e+15,0.0174711,97.5,0.00833333
50,10000,3.38862,9.70139e+15,0.0831317,97.5,0.00166667
100,10000,2.90653,1.23087e+16,0.163235,97.5,0.000833333
500,10000,0.225513,1.36166e+16,0.912697,97.5,0.000166667
1000,10000,0.324826,2.39986e+16,1.80034,97.5,8.33333e-05
5,10000,0.972899,7.54739e+14,0.0084525,97.5,0.0166667
10,10000,2.99297,2.30101e+15,0.0209859,97.5,0.00833333
50,10000,0.24843,4.63089e+15,0.086995,97.5,0.00166667
100,10000,0.865022,1.28013e+16,0.156514,97.5,0.000833333
500,10000,1.07341,9.79227e+15,0.89973,97.5,0.000166667
1000,10000,0.347157,1.71167e+16,1.81056,97.5,8.33333e-05
5,10000,0.563619,8.19286e+14,0.017714,97.5,0.0166667
10,10000,1.30437,2.67365e+15,0.0206739,97.5,0.00833333
50,10000,1.89936,1.08599e+16,0.0826038,97.5,0.00166667
100,10000,0.215268,1.9849e+16,0.157819,97.5,0.000833333
500,10000,3.36055,1.1224e+16,0.929972,97.5,0.000166667
1000,10000,2.98089,1.32069e+16,1.81696,97.5,8.33333e-05
5,10000,0.586988,7.64359e+14,0.0130956,97.5,0.0166667
10,10000,1.5464,2.43138e+15,0.0207779,97.5,0.00833333
50,10000,2.69911,7.57373e+15,0.0864114,97.5,0.00166667
100,10000,3.18626,9.07246e+15,0.163326,97.5,0.000833333
500,10000,4.57346,1.59763e+16,0.925251,97.5,0.000166667
1000,10000,2.43883,1.13235e+16,1.82271,97.5,8.33333e-05
5,10000,1.36364,6.61509e+14,0.0108105,97.5,0.0166667
10,10000,1.38547,1.7111e+15,0.0208558,97.5,0.00833333
50,10000,1.18581,1.78709e+16,0.0784061,97.5,0.00166667
100,10000,2.26555,2.39504e+16,0.160699,97.5,0.000833333
500,10000,1.54722,1.57365e+16,0.926846,97.5,0.000166667
1000,10000,0.129656,2.22787e+16,1.80494,97.5,8.33333e-05
5,10000,4.72571,7.94753e+14,0.0095689,97.5,0.0166667
10,10000,2.44335,2.07084e+15,0.0160483,97.5,0.00833333
50,10000,1.05196,3.75183e+16,0.0874986,97.5,0.00166667
100,10000,0.311424,1.61596e+16,0.161905,97.5,0.000833333
500,10000,2.33152,2.6169e+16,0.9035,97.5,0.000166667
1000,10000,1.48259,1.98007e+16,1.79927,97.5,8.33333e-05
5,10000,1.81536,7.39707e+14,0.0064943,97.5,0.0166667
10,10000,0.425233,1.70282e+15,0.0300411,97.5,0.00833333
50,10000,3.23696,1.08899e+16,0.0939653,97.5,0.00166667
100,10000,1.78869,1.57229e+16,0.16705,97.5,0.000833333
500,10000,0.0925868,1.35152e+16,0.90944,97.5,0.000166667
1000,10000,2.83091,1.87396e+16,1.84459,97.5,8.33333e-05
5,10000,0.887647,8.45921e+14,0.0092811,97.5,0.0166667
10,10000,1.99076,2.29296e+15,0.0174878,97.5,0.00833333
50,10000,2.96674,7.16503e+15,0.0867286,97.5,0.00166667
100,10000,0.153069,1.99357e+16,0.169178,97.5,0.000833333
500,10000,1.53018,2.23347e+16,0.945738,97.5,0.000166667
1000,10000,0.618477,1.62751e+16,1.88308,97.5,8.33333e-05
5,10000,2.42743,8.03489e+14,0.0078649,97.5,0.0166667
10,10000,4.47823,2.16194e+15,0.0171541,97.5,0.00833333
50,10000,1.63684,1.26946e+16,0.0844717,97.5,0.00166667
100,10000,1.97342,2.0128e+16,0.171477,97.5,0.000833333
500,10000,1.10363,2.05269e+16,0.972594,97.5,0.000166667
1000,10000,0.556448,1.75161e+16,1.87821,97.5,8.33333e-05
5,10000,2.57026,6.42832e+14,0.011485,97.5,0.0166667
10,10000,0.563639,2.9002e+15,0.0189173,97.5,0.00833333
50,10000,0.371335,8.77828e+15,0.088881,97.5,0.00166667
100,10000,0.399735,1.15078e+16,0.169433,97.5,0.000833333
500,10000,3.26297,1.18579e+16,0.984678,97.5,0.000166667
1000,10000,2.5726,1.46391e+16,1.85331,97.5,8.33333e-05
5,10000,5.03832,6.89555e+14,0.00879,97.5,0.0166667
10,10000,5.59013,2.16917e+15,0.0154299,97.5,0.00833333
50,10000,0.714077,7.18215e+15,0.0906077,97.5,0.00166667
100,10000,1.93831,1.23205e+16,0.173639,97.5,0.000833333
500,10000,1.52204,1.62827e+16,0.995772,97.5,0.000166667
1000,10000,2.41228,2.06688e+16,1.47572,97.5,8.33333e-05
5,10000,2.47655,5.82718e+14,0.0098587,97.5,0.0166667
10,10000,3.56976,3.30356e+15,0.0178628,97.5,0.00833333
50,10000,2.6468,4.77373e+15,0.0847699,97.5,0.00166667
100,10000,0.443231,1.20894e+16,0.163879,97.5,0.000833333
500,10000,1.27198,1.15242e+16,0.991852,97.5,0.000166667
1000,10000,3.93413,1.92724e+16,2.14502,97.5,8.33333e-05
5,10000,1.77296,5.90685e+14,0.0088423,97.5,0.0166667
10,10000,0.531335,2.35592e+15,0.0175904,97.5,0.00833333
50,10000,3.43997,1.00646e+16,0.0898042,97.5,0.00166667
100,10000,3.10075,1.52523e+16,0.161535,97.5,0.000833333
500,10000,1.08175,1.28843e+16,0.999691,97.5,0.000166667
1000,10000,3.07697,1.07937e+16,2.07045,97.5,8.33333e-05
5,10000,3.56665,7.50962e+14,0.0105043,97.5,0.0166667
10,10000,2.45153,2.35036e+15,0.0213117,97.5,0.00833333
50,10000,0.482564,1.20221e+16,0.0844657,97.5,0.00166667
100,10000,0.110576,2.12628e+16,0.167026,97.5,0.000833333
500,10000,0.604354,1.31148e+16,0.928211,97.5,0.000166667
1000,10000,3.06474,1.48693e+16,2.08196,97.5,8.33333e-05
5,10000,1.84714,6.95991e+14,0.007901,97.5,0.0166667
10,10000,2.59886,1.71841e+15,0.0182058,97.5,0.00833333
50,10000,0.672965,8.7703e+15,0.0777045,97.5,0.00166667
100,10000,0.64357,1.8114e+16,0.16467,97.5,0.000833333
500,10000,1.75061,1.73878e+16,0.901666,97.5,0.000166667
1000,10000,2.95126,1.56592e+16,1.78691,97.5,8.33333e-05
5,10000,0.546258,7.93371e+14,0.0117467,97.5,0.0166667
10,10000,0.447898,2.66653e+15,0.0176692,97.5,0.00833333
50,10000,3.77094,2.71207e+16,0.0795706,97.5,0.00166667
100,10000,0.0807246,1.16433e+16,0.15669,97.5,0.000833333
500,10000,5.00092,1.34824e+16,0.823367,97.5,0.000166667
1000,10000,6.82495,2.56662e+16,1.82532,97.5,8.33333e-05
5,10000,1.22035,7.90587e+14,0.0081987,97.5,0.0166667
10,10000,2.47645,2.15984e+15,0.0180924,97.5,0.00833333
50,10000,0.0469763,9.73643e+15,0.0828046,97.5,0.00166667
100,10000,4.35735,1.49439e+16,0.160435,97.5,0.000833333
500,10000,0.123762,2.12251e+16,0.813547,97.5,0.000166667
1000,10000,0.705782,2.25636e+16,1.61884,97.5,8.33333e-05
5,10000,2.06258,7.76167e+14,0.0084838,97.5,0.0166667
10,10000,2.4288,2.47693e+15,0.0197082,97.5,0.00833333
50,10000,3.98215,1.38739e+16,0.0855825,97.5,0.00166667
100,10000,0.546045,1.76478e+16,0.15692,97.5,0.000833333
500,10000,0.600592,1.13847e+16,0.871583,97.5,0.000166667
1000,10000,0.363059,9.77481e+15,1.7888,97.5,8.33333e-05
5,10000,4.78354,7.14933e+14,0.0110516,97.5,0.0166667
10,10000,3.15669,2.24285e+15,0.0162298,97.5,0.00833333
50,10000,1.88119,7.01375e+15,0.0876797,97.5,0.00166667
100,10000,1.24326,1.23661e+16,0.155886,97.5,0.000833333
500,10000,0.73054,2.02799e+16,0.833601,97.5,0.000166667
1000,10000,0.278929,1.20299e+16,1.78,97.5,8.33333e-05
5,10000,1.13693,8.39317e+14,0.0105361,97.5,0.0166667
10,10000,0.291378,2.77574e+15,0.0149834,97.5,0.00833333
50,10000,1.30551,1.02244e+16,0.0826313,97.5,0.00166667
100,10000,2.53005,2.17257e+16,0.159434,97.5,0.000833333
500,10000,2.34926,1.55727e+16,0.835241,97.5,0.000166667
1000,10000,2.03927,2.22502e+16,1.71024,97.5,8.33333e-05
5,10000,2.11653,6.59313e+14,0.0104623,97.5,0.0166667
10,10000,1.15251,1.54839e+15,0.0173873,97.5,0.00833333
50,10000,0.101081,2.47115e+16,0.0821292,97.5,0.00166667
100,10000,2.5519,1.13566e+16,0.1618,97.5,0.000833333
500,10000,0.975249,2.67847e+16,0.852077,97.5,0.000166667
1000,10000,1.97835,1.71041e+16,1.62829,97.5,8.33333e-05
5,10000,1.1621,3.07387e+14,0.0102322,100,0.0166667
10,10000,1.9419,5.84907e+14,0.0250376,100,0.00833333
50,10000,0.339161,3.29213e+15,0.123681,100,0.00166667
100,10000,0.308291,6.2402e+15,0.253271,100,0.000833333
500,10000,0.864452,7.1115e+15,1.45138,100,0.000166667
1000,10000,3.25959,1.01411e+16,2.78397,100,8.33333e-05
5,10000,2.87614,3.09378e+14,0.0151059,100,0.0166667
10,10000,3.25416,6.21034e+14,0.0261798,100,0.00833333
50,10000,2.31916,3.36648e+15,0.125612,100,0.00166667
100,10000,1.6204,6.33845e+15,0.24692,100,0.000833333
500,10000,1.33285,1.18216e+16,1.33415,100,0.000166667
1000,10000,1.54988,8.27088e+15,2.83891,100,8.33333e-05
5,10000,0.567849,3.20675e+14,0.0136196,100,0.0166667
10,10000,1.30612,5.98116e+14,0.0259973,100,0.00833333
50,10000,0.0772324,2.64304e+15,0.124676,100,0.00166667
100,10000,0.571919,5.25422e+15,0.254945,100,0.000833333
500,10000,0.487417,7.36127e+15,1.41647,100,0.000166667
1000,10000,1.37883,7.83542e+15,2.74461,100,8.33333e-05
5,10000,2.34454,3.18465e+14,0.0165363,100,0.0166667
10,10000,0.891371,5.87641e+14,0.0256091,100,0.00833333
50,10000,1.76573,2.96592e+15,0.125586,100,0.00166667
100,10000,1.1928,5.78774e+15,0.236724,100,0.000833333
500,10000,0.769715,7.65572e+15,4.94389,100,0.000166667
1000,10000,1.5423,8.42226e+15,8.46661,100,8.33333e-05
5,10000,0.948669,3.02328e+14,0.0184819,100,0.0166667
10,10000,1.08376,5.69069e+14,0.0428302,100,0.00833333
50,10000,1.96216,3.00539e+15,0.247387,100,0.00166667
100,10000,0.190123,5.99836e+15,0.609305,100,0.000833333
500,10000,1.31237,7.44573e+15,2.86241,100,0.000166667
1000,10000,0.129896,8.04277e+15,4.23705,100,8.33333e-05
5,10000,1.55102,3.3091e+14,0.0132985,100,0.0166667
10,10000,2.11151,6.07756e+14,0.0308431,100,0.00833333
50,10000,0.900742,3.37996e+15,0.173194,100,0.00166667
100,10000,1.60089,6.62761e+15,0.370675,100,0.000833333
500,10000,1.70849,1.17921e+16,2.30239,100,0.000166667
1000,10000,0.890141,1.01914e+16,4.80163,100,8.33333e-05
5,10000,1.34394,2.93515e+14,0.012965,100,0.0166667
10,10000,1.49123,5.56624e+14,0.0289526,100,0.00833333
50,10000,0.553894,3.04907e+15,0.149065,100,0.00166667
100,10000,1.29072,6.11377e+15,0.394713,100,0.000833333
500,10000,1.0133,1.10425e+16,2.31935,100,0.000166667
1000,10000,1.69613,7.96768e+15,4.64616,100,8.33333e-05
5,10000,0.953665,3.12093e+14,0.0221595,100,0.0166667
10,10000,1.72572,6.17376e+14,0.0439929,100,0.00833333
50,10000,1.52112,3.28014e+15,0.199837,100,0.00166667
100,10000,0.570978,6.5532e+15,0.459438,100,0.000833333
500,10000,1.25053,7.21295e+15,1.94171,100,0.000166667
1000,10000,1.14118,7.75616e+15,3.51764,100,8.33333e-05
5,10000,1.34606,2.93647e+14,0.0127701,100,0.0166667
10,10000,0.469673,5.82454e+14,0.0269842,100,0.00833333
50,10000,0.940314,2.85759e+15,0.134939,100,0.00166667
100,10000,0.286396,6.04299e+15,0.280937,100,0.000833333
500,10000,2.34179,7.68531e+15,2.1042,100,0.000166667
1000,10000,1.96911,1.02039e+16,4.04831,100,8.33333e-05
5,10000,1.20495,3.15629e+14,0.0184109,100,0.0166667
10,10000,0.911123,5.73047e+14,0.03967,100,0.00833333
50,10000,0.0297687,2.81234e+15,0.214327,100,0.00166667
100,10000,0.127644,6.13391e+15,0.422364,100,0.000833333
500,10000,0.864205,7.68215e+15,2.429,100,0.000166667
1000,10000,0.751114,1.0502e+16,3.59369,100,8.33333e-05
5,10000,0.747238,3.02248e+14,0.0129533,100,0.0166667
10,10000,0.192489,6.26734e+14,0.026708,100,0.00833333
50,10000,2.90886,3.1295e+15,0.128359,100,0.00166667
100,10000,3.95061,5.70652e+15,0.264932,100,0.000833333
500,10000,3.58629,1.08214e+16,1.99323,100,0.000166667
1000,10000,2.64198,9.88184e+15,3.94277,100,8.33333e-05
5,10000,0.423234,3.75759e+14,0.0164302,100,0.0166667
10,10000,1.1659,7.03023e+14,0.0370462,100,0.00833333
50,10000,0.890312,3.17598e+15,0.213939,100,0.00166667
100,10000,0.383653,6.43396e+15,0.470828,100,0.000833333
500,10000,0.389427,6.97282e+15,2.56152,100,0.000166667
1000,10000,0.700621,9.89188e+15,4.71446,100,8.33333e-05
5,10000,0.720812,3.21868e+14,0.0225774,100,0.0166667
10,10000,0.0506569,5.90357e+14,0.0439783,100,0.00833333
50,10000,1.49205,3.03707e+15,0.232034,100,0.00166667
100,10000,0.747171,6.4103e+15,0.47014,100,0.000833333
500,10000,2.26572,1.11311e+16,2.3864,100,0.000166667
1000,10000,0.121467,9.48727e+15,5.85324,100,8.33333e-05
5,10000,1.57891,2.76975e+14,0.0185398,100,0.0166667
10,10000,1.74125,5.75468e+14,0.0451908,100,0.00833333
50,10000,2.75965,3.22425e+15,0.228679,100,0.00166667
100,10000,3.26015,6.66759e+15,0.45581,100,0.000833333
500,10000,3.74714,7.48425e+15,3.07115,100,0.000166667
1000,10000,0.498827,1.12969e+16,4.80228,100,8.33333e-05
5,10000,0.881391,3.415e+14,0.0167926,100,0.0166667
10,10000,0.440071,6.02035e+14,0.0347662,100,0.00833333
50,10000,0.101155,3.15992e+15,0.181884,100,0.00166667
100,10000,1.36036,5.98024e+15,0.315053,100,0.000833333
500,10000,0.340081,7.63518e+15,2.15337,100,0.000166667
1000,10000,0.962409,1.02237e+16,3.3521,100,8.33333e-05
5,10000,0.00650496,3.43557e+14,0.0102685,100,0.0166667
10,10000,0.021207,6.61533e+14,0.0230805,100,0.00833333
