P,N,S0,K,T,r,v,APE
10000,500,100.0,102.5,1.0,0.05,0.2,0.9333615408560836
10000,500,100.0,102.5,1.0,0.05,0.2,0.6425385641721588
10000,500,100.0,102.5,1.0,0.05,0.2,1.350750119450885
10000,500,100.0,97.5,1.0,0.05,0.2,1.2014467393303798
10000,500,100.0,97.5,1.0,0.05,0.2,0.6358923180735473
10000,500,100.0,97.5,1.0,0.05,0.2,1.266065440668622
10000,500,100.0,97.5,1.0,0.05,0.2,0.23220636322532218
10000,500,100.0,97.5,1.0,0.05,0.2,0.397518207490074
10000,500,100.0,97.5,1.0,0.05,0.2,0.7723473876905023
10000,500,100.0,97.5,1.0,0.05,0.2,1.2072480512554795
10000,500,100.0,97.5,1.0,0.05,0.2,0.3853190135158205
10000,500,100.0,97.5,1.0,0.05,0.2,1.0502553507691457
10000,500,100.0,97.5,1.0,0.05,0.2,0.5904851399814401
10000,500,100.0,97.5,1.0,0.05,0.2,1.2668189838139527
10000,500,100.0,97.5,1.0,0.05,0.2,1.3007283252096289
10000,500,100.0,97.5,1.0,0.05,0.2,0.8563344654234599
10000,500,100.0,97.5,1.0,0.05,0.2,0.424131181445724
10000,500,100.0,97.5,1.0,0.05,0.2,0.4453873961692991
10000,500,100.0,97.5,1.0,0.05,0.2,0.6912223303359968
10000,500,100.0,97.5,1.0,0.05,0.2,1.4599199891611039
10000,500,100.0,97.5,1.0,0.05,0.2,0.8767304677170615
10000,500,100.0,97.5,1.0,0.05,0.2,1.0809152596332618
10000,500,100.0,97.5,1.0,0.05,0.2,1.0029015689689202
10000,500,100.0,97.5,1.0,0.05,0.2,1.0639477253415999
10000,500,100.0,97.5,1.0,0.05,0.2,1.4513585598091392
10000,500,100.0,97.5,1.0,0.05,0.2,0.47732027217505324
10000,500,100.0,97.5,1.0,0.05,0.2,1.1865034983473552
10000,500,100.0,97.5,1.0,0.05,0.2,0.6477647517956184
10000,500,100.0,97.5,1.0,0.05,0.2,0.7685486984650386
10000,500,100.0,97.5,1.0,0.05,0.2,1.3752331135476692
10000,500,100.0,97.5,1.0,0.05,0.2,0.7873792830013892
10000,500,100.0,97.5,1.0,0.05,0.2,1.0473633096655615
10000,500,100.0,97.5,1.0,0.05,0.2,0.057039581579541254
10000,500,100.0,97.5,1.0,0.05,0.2,1.212704454155307
10000,500,100.0,97.5,1.0,0.05,0.2,0.8537693305983658
10000,500,100.0,97.5,1.0,0.05,0.2,0.6691748822155332
10000,500,100.0,97.5,1.0,0.05,0.2,1.1392425764056493
10000,500,100.0,97.5,1.0,0.05,0.2,0.21462551876291025
10000,500,100.0,97.5,1.0,0.05,0.2,2.069520325757465
10000,500,100.0,97.5,1.0,0.05,0.2,0.23741778795576982
10000,500,100.0,97.5,1.0,0.05,0.2,1.1800603480201115
10000,500,100.0,97.5,1.0,0.05,0.2,0.38013265978911925
10000,500,100.0,97.5,1.0,0.05,0.2,2.284331695086832
10000,500,100.0,97.5,1.0,0.05,0.2,0.49318018519411927
10000,500,100.0,97.5,1.0,0.05,0.2,1.126525930239969
10000,500,100.0,97.5,1.0,0.05,0.2,0.3660452862581329
10000,500,100.0,97.5,1.0,0.05,0.2,0.8785939328818573
10000,500,100.0,97.5,1.0,0.05,0.2,0.636697421237916
10000,500,100.0,97.5,1.0,0.05,0.2,0.1229956874895147
10000,500,100.0,97.5,1.0,0.05,0.2,0.29766603722536733
10000,500,100.0,97.5,1.0,0.05,0.2,2.160807083624961
10000,500,100.0,97.5,1.0,0.05,0.2,1.0960243744709264
10000,500,100.0,97.5,1.0,0.05,0.2,0.9026236743878547
10000,500,100.0,97.5,1.0,0.05,0.2,0.4534748121587145
10000,500,100.0,97.5,1.0,0.05,0.2,0.5117765176662861
10000,500,100.0,97.5,1.0,0.05,0.2,1.748605701967203
10000,500,100.0,97.5,1.0,0.05,0.2,0.33613695065539045
10000,500,100.0,97.5,1.0,0.05,0.2,0.5611921120712016
10000,500,100.0,97.5,1.0,0.05,0.2,0.9824720565673538
10000,500,100.0,97.5,1.0,0.05,0.2,0.8810591169269827
10000,500,100.0,97.5,1.0,0.05,0.2,0.4748662326441609
10000,500,100.0,97.5,1.0,0.05,0.2,0.5981446916966953
10000,500,100.0,97.5,1.0,0.05,0.2,2.000459755039936
10000,500,100.0,97.5,1.0,0.05,0.2,0.4668680553126263
10000,500,100.0,97.5,1.0,0.05,0.2,0.9434362713824236
10000,500,100.0,97.5,1.0,0.05,0.2,0.6815511921071458
10000,500,100.0,97.5,1.0,0.05,0.2,1.0919490930155573
10000,500,100.0,97.5,1.0,0.05,0.2,1.1900967302135643
10000,500,100.0,97.5,1.0,0.05,0.2,0.2998363368471219
10000,500,100.0,97.5,1.0,0.05,0.2,1.0707342193882714
10000,500,100.0,97.5,1.0,0.05,0.2,1.224451022296605
10000,500,100.0,97.5,1.0,0.05,0.2,0.23687252856651972
10000,500,100.0,97.5,1.0,0.05,0.2,1.4024887746155128
10000,500,100.0,97.5,1.0,0.05,0.2,0.3837886913027174
10000,500,100.0,97.5,1.0,0.05,0.2,0.7482483088167823
10000,500,100.0,97.5,1.0,0.05,0.2,1.3130610673486303
10000,500,100.0,97.5,1.0,0.05,0.2,0.4524783024290315
10000,500,100.0,97.5,1.0,0.05,0.2,0.3578859378999362
10000,500,100.0,97.5,1.0,0.05,0.2,1.0187320144971705
10000,500,100.0,97.5,1.0,0.05,0.2,0.7701810699493645
10000,500,100.0,97.5,1.0,0.05,0.2,0.8366330842865248
10000,500,100.0,97.5,1.0,0.05,0.2,0.20935413217665558
10000,500,100.0,97.5,1.0,0.05,0.2,0.20216135298140697
10000,500,100.0,97.5,1.0,0.05,0.2,0.5548274655205144
10000,500,100.0,97.5,1.0,0.05,0.2,1.0685304474382868
10000,500,100.0,97.5,1.0,0.05,0.2,2.105693943318659
10000,500,100.0,97.5,1.0,0.05,0.2,0.25651984678686446
10000,500,100.0,97.5,1.0,0.05,0.2,1.2701667246819786
10000,500,100.0,97.5,1.0,0.05,0.2,0.27041474998800674
10000,500,100.0,97.5,1.0,0.05,0.2,0.5382091906985969
10000,500,100.0,97.5,1.0,0.05,0.2,0.4666806487779504
10000,500,100.0,97.5,1.0,0.05,0.2,0.8279615062221949
10000,500,100.0,97.5,1.0,0.05,0.2,1.2129514472810168
10000,500,100.0,97.5,1.0,0.05,0.2,0.48600241432993757
10000,500,100.0,97.5,1.0,0.05,0.2,0.841258332704204
10000,500,100.0,97.5,1.0,0.05,0.2,1.7590130426196393
10000,500,100.0,97.5,1.0,0.05,0.2,1.5842364892369287
10000,500,100.0,97.5,1.0,0.05,0.2,1.9890514489412596
10000,500,100.0,97.5,1.0,0.05,0.2,2.1027434519350403
10000,500,100.0,97.5,1.0,0.05,0.2,1.9004564233178423
10000,500,100.0,97.5,1.0,0.05,0.2,0.9271086199410336
10000,500,100.0,97.5,1.0,0.05,0.2,1.244164379110576
10000,500,100.0,97.5,1.0,0.05,0.2,1.3299270426354306
10000,500,100.0,95.0,1.0,0.05,0.2,1.5741370375041868
10000,500,100.0,95.0,1.0,0.05,0.2,0.4711747938225157
10000,500,100.0,95.0,1.0,0.05,0.2,2.3676149828087376
10000,500,100.0,95.0,1.0,0.05,0.2,0.13877449014183432
10000,500,100.0,95.0,1.0,0.05,0.2,1.2424193950930136
10000,500,100.0,95.0,1.0,0.05,0.2,1.2440472986441988
10000,500,100.0,95.0,1.0,0.05,0.2,0.6821320067702559
10000,500,100.0,95.0,1.0,0.05,0.2,0.12447327498555036
10000,500,100.0,95.0,1.0,0.05,0.2,2.005650552321292
10000,500,100.0,95.0,1.0,0.05,0.2,0.22176230995863133
10000,500,100.0,95.0,1.0,0.05,0.2,1.5335873179851602
10000,500,100.0,95.0,1.0,0.05,0.2,1.1813829584008821
10000,500,100.0,95.0,1.0,0.05,0.2,1.2979986097222194
10000,500,100.0,95.0,1.0,0.05,0.2,1.2832436647331822
10000,500,100.0,95.0,1.0,0.05,0.2,0.13709362279993068
10000,500,100.0,95.0,1.0,0.05,0.2,0.7981398067422757
10000,500,100.0,95.0,1.0,0.05,0.2,1.274784302807343
10000,500,100.0,95.0,1.0,0.05,0.2,0.9287676052055133
10000,500,100.0,95.0,1.0,0.05,0.2,0.7922875191189789
10000,500,100.0,95.0,1.0,0.05,0.2,1.7359337498232474
10000,500,100.0,95.0,1.0,0.05,0.2,0.3682998641165289
10000,500,100.0,95.0,1.0,0.05,0.2,1.5803432008937448
10000,500,100.0,95.0,1.0,0.05,0.2,0.9130929179305265
10000,500,100.0,95.0,1.0,0.05,0.2,1.25025388963677
10000,500,100.0,95.0,1.0,0.05,0.2,1.5010890949945062
10000,500,100.0,95.0,1.0,0.05,0.2,1.7163885134562213
10000,500,100.0,95.0,1.0,0.05,0.2,1.4569519982047492
10000,500,100.0,95.0,1.0,0.05,0.2,1.626996026858963
10000,500,100.0,95.0,1.0,0.05,0.2,1.7146319158975414
10000,500,100.0,95.0,1.0,0.05,0.2,0.11649513573043216
10000,500,100.0,95.0,1.0,0.05,0.2,1.6451868334673059
10000,500,100.0,95.0,1.0,0.05,0.2,1.3442248543273227
10000,500,100.0,95.0,1.0,0.05,0.2,0.830560182776051
10000,500,100.0,95.0,1.0,0.05,0.2,2.1796801863722095
10000,500,100.0,95.0,1.0,0.05,0.2,0.012767294271791489
10000,500,100.0,95.0,1.0,0.05,0.2,2.4164626851200945
10000,500,100.0,95.0,1.0,0.05,0.2,0.1124741947934673
10000,500,100.0,95.0,1.0,0.05,0.2,1.3303334342583113
10000,500,100.0,95.0,1.0,0.05,0.2,0.5968545512848765
10000,500,100.0,95.0,1.0,0.05,0.2,2.618041325439849
10000,500,100.0,95.0,1.0,0.05,0.2,0.4935601629849552
10000,500,100.0,95.0,1.0,0.05,0.2,1.1506661382228958
10000,500,100.0,95.0,1.0,0.05,0.2,1.1739703169411138
10000,500,100.0,95.0,1.0,0.05,0.2,1.569403576674631
10000,500,100.0,95.0,1.0,0.05,0.2,0.4012058118360382
10000,500,100.0,95.0,1.0,0.05,0.2,0.721634325902876
10000,500,100.0,95.0,1.0,0.05,0.2,0.6256574643990386
10000,500,100.0,95.0,1.0,0.05,0.2,2.2428692492347033
10000,500,100.0,95.0,1.0,0.05,0.2,1.750068595073424
10000,500,100.0,95.0,1.0,0.05,0.2,1.346016272775014
10000,500,100.0,95.0,1.0,0.05,0.2,1.0586037558327253
10000,500,100.0,95.0,1.0,0.05,0.2,0.6561899393842463
10000,500,100.0,95.0,1.0,0.05,0.2,2.1147691306387695
10000,500,100.0,95.0,1.0,0.05,0.2,0.9845044726057529
10000,500,100.0,95.0,1.0,0.05,0.2,0.635647394363217
10000,500,100.0,95.0,1.0,0.05,0.2,1.2143160269338986
10000,500,100.0,95.0,1.0,0.05,0.2,0.7069637115366388
10000,500,100.0,95.0,1.0,0.05,0.2,1.2599679920252302
10000,500,100.0,95.0,1.0,0.05,0.2,0.3606678780260559
10000,500,100.0,95.0,1.0,0.05,0.2,2.262806037416453
10000,500,100.0,95.0,1.0,0.05,0.2,0.265218738573099
10000,500,100.0,95.0,1.0,0.05,0.2,1.378335524462343
10000,500,100.0,95.0,1.0,0.05,0.2,0.8008116099738795
10000,500,100.0,95.0,1.0,0.05,0.2,1.2375190633522217
10000,500,100.0,95.0,1.0,0.05,0.2,1.4016396394591382
10000,500,100.0,95.0,1.0,0.05,0.2,0.7911655683461265
10000,500,100.0,95.0,1.0,0.05,0.2,1.9518269004697952
10000,500,100.0,95.0,1.0,0.05,0.2,1.7513471041026776
10000,500,100.0,95.0,1.0,0.05,0.2,0.4412503607434032
10000,500,100.0,95.0,1.0,0.05,0.2,1.5298232585967175
10000,500,100.0,95.0,1.0,0.05,0.2,0.41590291233395466
10000,500,100.0,95.0,1.0,0.05,0.2,1.1525579764418952
10000,500,100.0,95.0,1.0,0.05,0.2,1.3534813922086764
10000,500,100.0,95.0,1.0,0.05,0.2,1.0569487252441296
10000,500,100.0,95.0,1.0,0.05,0.2,0.8087612135695378
10000,500,100.0,95.0,1.0,0.05,0.2,0.7559701427629802
10000,500,100.0,95.0,1.0,0.05,0.2,0.040380062771310836
10000,500,100.0,95.0,1.0,0.05,0.2,1.3879020056332014
10000,500,100.0,95.0,1.0,0.05,0.2,0.5136489201279291
10000,500,100.0,95.0,1.0,0.05,0.2,1.4284588533463907
10000,500,100.0,95.0,1.0,0.05,0.2,0.30846106666179113
10000,500,100.0,95.0,1.0,0.05,0.2,1.0550591354433905
10000,500,100.0,95.0,1.0,0.05,0.2,3.078567637824257
10000,500,100.0,95.0,1.0,0.05,0.2,0.30793308528945684
10000,500,100.0,95.0,1.0,0.05,0.2,2.432167189021299
10000,500,100.0,95.0,1.0,0.05,0.2,0.12173392681060888
10000,500,100.0,95.0,1.0,0.05,0.2,0.1785068775039143
10000,500,100.0,95.0,1.0,0.05,0.2,0.44615449679744473
10000,500,100.0,95.0,1.0,0.05,0.2,0.9455679041903959
10000,500,100.0,95.0,1.0,0.05,0.2,1.5580542036125193
10000,500,100.0,95.0,1.0,0.05,0.2,0.2781002017268845
10000,500,100.0,95.0,1.0,0.05,0.2,1.0827712019002935
10000,500,100.0,95.0,1.0,0.05,0.2,2.689387583795738
10000,500,100.0,95.0,1.0,0.05,0.2,2.5045063318208407
10000,500,100.0,95.0,1.0,0.05,0.2,2.104671422852956
10000,500,100.0,95.0,1.0,0.05,0.2,2.560808056795915
10000,500,100.0,95.0,1.0,0.05,0.2,1.662684345031136
10000,500,100.0,95.0,1.0,0.05,0.2,1.0794677514047188
10000,500,100.0,95.0,1.0,0.05,0.2,1.4014735467276305
10000,500,100.0,95.0,1.0,0.05,0.2,1.2243797587535565
10000,500,100.0,90.0,1.0,0.05,0.2,1.259429877713706
10000,500,100.0,90.0,1.0,0.05,0.2,1.292209416887251
10000,500,100.0,90.0,1.0,0.05,0.2,3.110379030237829
10000,500,100.0,90.0,1.0,0.05,0.2,0.6965929735522944
10000,500,100.0,90.0,1.0,0.05,0.2,1.5466238540691652
10000,500,100.0,90.0,1.0,0.05,0.2,1.543767536949664
10000,500,100.0,90.0,1.0,0.05,0.2,1.4371268069079974
10000,500,100.0,90.0,1.0,0.05,0.2,0.27027451561552046
10000,500,100.0,90.0,1.0,0.05,0.2,2.549332678011
10000,500,100.0,90.0,1.0,0.05,0.2,1.355671539904979
10000,500,100.0,90.0,1.0,0.05,0.2,2.6445958954658724
10000,500,100.0,90.0,1.0,0.05,0.2,1.6795984168346676
10000,500,100.0,90.0,1.0,0.05,0.2,0.622746145545088
10000,500,100.0,90.0,1.0,0.05,0.2,2.999170568876864
10000,500,100.0,90.0,1.0,0.05,0.2,0.15034119167855123
10000,500,100.0,90.0,1.0,0.05,0.2,1.4222488444302714
10000,500,100.0,90.0,1.0,0.05,0.2,0.5485921865544268
10000,500,100.0,90.0,1.0,0.05,0.2,1.2850004777962405
10000,500,100.0,90.0,1.0,0.05,0.2,1.3062593973184518
10000,500,100.0,90.0,1.0,0.05,0.2,2.9970251350078874
10000,500,100.0,90.0,1.0,0.05,0.2,0.49696675350374764
10000,500,100.0,90.0,1.0,0.05,0.2,2.2077158973115583
10000,500,100.0,90.0,1.0,0.05,0.2,0.5334079010195066
10000,500,100.0,90.0,1.0,0.05,0.2,2.0755879656814225
10000,500,100.0,90.0,1.0,0.05,0.2,1.7897827192662412
10000,500,100.0,90.0,1.0,0.05,0.2,1.4265511131159485
10000,500,100.0,90.0,1.0,0.05,0.2,2.2739559519001107
10000,500,100.0,90.0,1.0,0.05,0.2,1.8668634344480846
10000,500,100.0,90.0,1.0,0.05,0.2,1.2319924482590319
10000,500,100.0,90.0,1.0,0.05,0.2,0.6992075914351329
10000,500,100.0,90.0,1.0,0.05,0.2,2.1200772432461346
10000,500,100.0,90.0,1.0,0.05,0.2,1.337411503570697
10000,500,100.0,90.0,1.0,0.05,0.2,0.022478088235523972
10000,500,100.0,90.0,1.0,0.05,0.2,2.1110551350675673
10000,500,100.0,90.0,1.0,0.05,0.2,0.06911305577786385
10000,500,100.0,90.0,1.0,0.05,0.2,3.123542030637248
10000,500,100.0,90.0,1.0,0.05,0.2,0.45540241313415863
10000,500,100.0,90.0,1.0,0.05,0.2,1.2844739053206575
10000,500,100.0,90.0,1.0,0.05,0.2,1.0977342561493642
10000,500,100.0,90.0,1.0,0.05,0.2,3.888249196977346
10000,500,100.0,90.0,1.0,0.05,0.2,0.3212940161331627
10000,500,100.0,90.0,1.0,0.05,0.2,2.703839109344476
10000,500,100.0,90.0,1.0,0.05,0.2,3.862263311306345
10000,500,100.0,90.0,1.0,0.05,0.2,2.564526242435526
10000,500,100.0,90.0,1.0,0.05,0.2,0.9835347390702156
10000,500,100.0,90.0,1.0,0.05,0.2,0.5817598622229369
10000,500,100.0,90.0,1.0,0.05,0.2,0.1925619412517415
10000,500,100.0,90.0,1.0,0.05,0.2,2.8341073250647537
10000,500,100.0,90.0,1.0,0.05,0.2,2.989946143250176
10000,500,100.0,90.0,1.0,0.05,0.2,2.068958623228277
10000,500,100.0,90.0,1.0,0.05,0.2,1.0303465931425109
10000,500,100.0,90.0,1.0,0.05,0.2,0.2828689193948728
10000,500,100.0,90.0,1.0,0.05,0.2,3.317066106356263
10000,500,100.0,90.0,1.0,0.05,0.2,0.9771856528151001
10000,500,100.0,90.0,1.0,0.05,0.2,1.3651868858205387
10000,500,100.0,90.0,1.0,0.05,0.2,1.7245994552554589
10000,500,100.0,90.0,1.0,0.05,0.2,1.1704500900255717
10000,500,100.0,90.0,1.0,0.05,0.2,0.8962590995243195
10000,500,100.0,90.0,1.0,0.05,0.2,1.0953644360631944
10000,500,100.0,90.0,1.0,0.05,0.2,1.8833076177121248
10000,500,100.0,90.0,1.0,0.05,0.2,0.40266993634961185
10000,500,100.0,90.0,1.0,0.05,0.2,1.1626954484379792
10000,500,100.0,90.0,1.0,0.05,0.2,1.6330958414359658
10000,500,100.0,90.0,1.0,0.05,0.2,1.7503512183033234
10000,500,100.0,90.0,1.0,0.05,0.2,1.3201821632021054
10000,500,100.0,90.0,1.0,0.05,0.2,0.8746464153943253
10000,500,100.0,90.0,1.0,0.05,0.2,3.574263160938377
10000,500,100.0,90.0,1.0,0.05,0.2,3.6511155513287776
10000,500,100.0,90.0,1.0,0.05,0.2,0.0824918180307693
10000,500,100.0,90.0,1.0,0.05,0.2,0.8523781539006214
10000,500,100.0,90.0,1.0,0.05,0.2,0.1293027691142999
10000,500,100.0,90.0,1.0,0.05,0.2,2.8080689254669626
10000,500,100.0,90.0,1.0,0.05,0.2,1.5179640535510468
10000,500,100.0,90.0,1.0,0.05,0.2,1.5161924400458089
10000,500,100.0,90.0,1.0,0.05,0.2,0.892961694610954
10000,500,100.0,90.0,1.0,0.05,0.2,1.9300260687155921
10000,500,100.0,90.0,1.0,0.05,0.2,0.319672158052087
10000,500,100.0,90.0,1.0,0.05,0.2,2.5086658023556083
10000,500,100.0,90.0,1.0,0.05,0.2,1.125312885884859
10000,500,100.0,90.0,1.0,0.05,0.2,2.005183813437155
10000,500,100.0,90.0,1.0,0.05,0.2,0.014378765326350117
10000,500,100.0,90.0,1.0,0.05,0.2,0.8009894388957514
10000,500,100.0,90.0,1.0,0.05,0.2,3.1125034716719995
10000,500,100.0,90.0,1.0,0.05,0.2,1.0655046234361745
10000,500,100.0,90.0,1.0,0.05,0.2,4.013287206227405
10000,500,100.0,90.0,1.0,0.05,0.2,0.3510431641065043
10000,500,100.0,90.0,1.0,0.05,0.2,0.3053826874264076
10000,500,100.0,90.0,1.0,0.05,0.2,0.39729211778398477
10000,500,100.0,90.0,1.0,0.05,0.2,0.8864767938924776
10000,500,100.0,90.0,1.0,0.05,0.2,3.0904470445077967
10000,500,100.0,90.0,1.0,0.05,0.2,0.35143401393622714
10000,500,100.0,90.0,1.0,0.05,0.2,1.573698404834329
10000,500,100.0,90.0,1.0,0.05,0.2,4.148863934561593
10000,500,100.0,90.0,1.0,0.05,0.2,2.9494208318500506
10000,500,100.0,90.0,1.0,0.05,0.2,2.72834879722448
10000,500,100.0,90.0,1.0,0.05,0.2,3.542904548863364
10000,500,100.0,90.0,1.0,0.05,0.2,1.2632109518279204
10000,500,100.0,90.0,1.0,0.05,0.2,0.924143867922859
10000,500,100.0,90.0,1.0,0.05,0.2,1.5723248117132584
10000,500,100.0,90.0,1.0,0.05,0.2,1.270202099412032
10000,5000,100.0,110.0,1.0,0.05,0.2,0.5253914850298106
10000,5000,100.0,110.0,1.0,0.05,0.2,0.3929052655266001
10000,5000,100.0,110.0,1.0,0.05,0.2,1.6968673493639503
10000,5000,100.0,110.0,1.0,0.05,0.2,0.36735394157280454
10000,5000,100.0,110.0,1.0,0.05,0.2,1.4520030316802701
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8315970314407543
10000,5000,100.0,110.0,1.0,0.05,0.2,1.2834076741092155
10000,5000,100.0,110.0,1.0,0.05,0.2,1.611062654515125
10000,5000,100.0,110.0,1.0,0.05,0.2,1.3219569166251148
10000,5000,100.0,110.0,1.0,0.05,0.2,0.6969568715222765
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8033318695586816
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9467065587704347
10000,5000,100.0,110.0,1.0,0.05,0.2,1.140862716194577
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0635218189726738
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1935576851330791
10000,5000,100.0,110.0,1.0,0.05,0.2,0.7308689882231431
10000,5000,100.0,110.0,1.0,0.05,0.2,0.4627412773111157
10000,5000,100.0,110.0,1.0,0.05,0.2,0.7328216473638882
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8841533243202795
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0690093274710395
10000,5000,100.0,110.0,1.0,0.05,0.2,0.1750606686677154
10000,5000,100.0,110.0,1.0,0.05,0.2,1.2093163075929818
10000,5000,100.0,110.0,1.0,0.05,0.2,0.22367538247128252
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8988849855820843
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9215021245401821
10000,5000,100.0,110.0,1.0,0.05,0.2,1.2236314283344218
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9558555834414966
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9638458022003422
10000,5000,100.0,110.0,1.0,0.05,0.2,1.007316230520936
10000,5000,100.0,110.0,1.0,0.05,0.2,0.13181152299639862
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9633838866010168
10000,5000,100.0,110.0,1.0,0.05,0.2,1.4019783519957423
10000,5000,100.0,110.0,1.0,0.05,0.2,0.6861300842117611
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8092695612072786
10000,5000,100.0,110.0,1.0,0.05,0.2,0.30969473539897774
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9354920520732715
10000,5000,100.0,110.0,1.0,0.05,0.2,1.389500976279379
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1776165102700924
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8343761287239826
10000,5000,100.0,110.0,1.0,0.05,0.2,1.5352427867109881
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0216418440438908
10000,5000,100.0,110.0,1.0,0.05,0.2,0.991349402657627
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0872543230789873
10000,5000,100.0,110.0,1.0,0.05,0.2,0.38925174198772844
10000,5000,100.0,110.0,1.0,0.05,0.2,0.47326769762902154
10000,5000,100.0,110.0,1.0,0.05,0.2,0.7965718850388015
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1173204233221103
10000,5000,100.0,110.0,1.0,0.05,0.2,0.6902011593161395
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1788900810875156
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8227212512694044
10000,5000,100.0,110.0,1.0,0.05,0.2,0.43327316581925474
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9259892505535575
10000,5000,100.0,110.0,1.0,0.05,0.2,0.5110280809020635
10000,5000,100.0,110.0,1.0,0.05,0.2,1.3168876780789502
10000,5000,100.0,110.0,1.0,0.05,0.2,0.5584274184746665
10000,5000,100.0,110.0,1.0,0.05,0.2,1.4401823533731744
10000,5000,100.0,110.0,1.0,0.05,0.2,0.905609807203271
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9234284867559422
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8241340785563773
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1802816039422415
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1866456168711519
10000,5000,100.0,110.0,1.0,0.05,0.2,0.7229223615340036
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8994861400239376
10000,5000,100.0,110.0,1.0,0.05,0.2,0.879141208543083
10000,5000,100.0,110.0,1.0,0.05,0.2,1.9563877196951882
10000,5000,100.0,110.0,1.0,0.05,0.2,0.899529898199061
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9746716425748311
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9590557861165762
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0556314026160778
10000,5000,100.0,110.0,1.0,0.05,0.2,0.994911240661008
10000,5000,100.0,110.0,1.0,0.05,0.2,0.6947480865296434
10000,5000,100.0,110.0,1.0,0.05,0.2,0.3783245348394272
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0509989293221196
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0381687476402184
10000,5000,100.0,110.0,1.0,0.05,0.2,0.720981746801257
10000,5000,100.0,110.0,1.0,0.05,0.2,0.41022342162758874
10000,5000,100.0,110.0,1.0,0.05,0.2,1.963666561347736
10000,5000,100.0,110.0,1.0,0.05,0.2,0.3872019320173212
10000,5000,100.0,110.0,1.0,0.05,0.2,0.09780521615062904
10000,5000,100.0,110.0,1.0,0.05,0.2,0.7395372610698828
10000,5000,100.0,110.0,1.0,0.05,0.2,1.3056618479552555
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9586703326069106
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1012348325470442
10000,5000,100.0,110.0,1.0,0.05,0.2,0.6434198824884944
10000,5000,100.0,110.0,1.0,0.05,0.2,1.5195222471640195
10000,5000,100.0,110.0,1.0,0.05,0.2,0.44160440977636395
10000,5000,100.0,110.0,1.0,0.05,0.2,0.7106134144318837
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1377727993265534
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9128090699235308
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8484155023403621
10000,5000,100.0,110.0,1.0,0.05,0.2,1.0296031568279271
10000,5000,100.0,110.0,1.0,0.05,0.2,1.3100013087385252
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9080130803280283
10000,5000,100.0,110.0,1.0,0.05,0.2,1.260346246538985
10000,5000,100.0,110.0,1.0,0.05,0.2,1.1648620636288873
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8574425084267654
10000,5000,100.0,110.0,1.0,0.05,0.2,1.654967195105347
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8223389949347308
10000,5000,100.0,110.0,1.0,0.05,0.2,0.9605208186140971
10000,5000,100.0,110.0,1.0,0.05,0.2,0.8994465293906699
10000,5000,100.0,105.0,1.0,0.05,0.2,2.1035686330302528
10000,5000,100.0,105.0,1.0,0.05,0.2,1.3438839202909703
10000,5000,100.0,105.0,1.0,0.05,0.2,1.9931165856543
10000,5000,100.0,105.0,1.0,0.05,0.2,1.53752189950976
10000,5000,100.0,105.0,1.0,0.05,0.2,1.8735665030608122
10000,5000,100.0,105.0,1.0,0.05,0.2,1.5968929519260135
10000,5000,100.0,105.0,1.0,0.05,0.2,2.219630338914696
