N,P,APE,kappa,runtime,K,dt
75,1000,5.89444,4.9323e+12,0.0183675,110,0.0133333
100,1000,3.00219,6.19225e+12,0.0242373,110,0.01
125,1000,4.27065,8.05158e+12,0.0300227,110,0.008
150,1000,5.74072,8.9957e+12,0.0371271,110,0.00666667
250,1000,1.55861,1.48716e+13,0.0588843,110,0.004
400,1000,3.76009,2.19183e+13,0.0919475,110,0.0025
500,1000,3.46118,2.99263e+13,0.114131,110,0.002
1000,1000,0.222866,6.49514e+13,0.219676,110,0.001
2000,1000,1.63345,1.16503e+14,0.451462,110,0.0005
3500,1000,1.71481,1.62301e+14,0.799478,110,0.000285714
5000,1000,4.94499,2.91634e+14,1.14937,110,0.0002
7500,1000,3.93999,3.9257e+14,1.72008,110,0.000133333
10000,1000,3.19914,1.95833e+14,2.37039,110,0.0001
5,1000,2.78871,1.10197e+12,0.0016694,110,0.2
10,1000,0.247396,1.63913e+12,0.0027069,110,0.1
30,1000,0.707035,2.98729e+12,0.0076067,110,0.0333333
40,1000,0.257043,3.12584e+12,0.0100058,110,0.025
50,1000,5.0522,3.80736e+12,0.0126583,110,0.02
75,1000,0.179567,5.10367e+12,0.018929,110,0.0133333
100,1000,2.81038,6.7486e+12,0.0240081,110,0.01
125,1000,1.14539,7.88846e+12,0.0300041,110,0.008
150,1000,1.18039,9.23994e+12,0.0362499,110,0.00666667
250,1000,1.51044,1.32597e+13,0.058481,110,0.004
400,1000,0.23104,2.23402e+13,0.0949595,110,0.0025
500,1000,0.456832,2.8051e+13,0.113201,110,0.002
1000,1000,1.83629,6.39511e+13,0.219123,110,0.001
2000,1000,1.58565,1.21973e+14,0.496133,110,0.0005
3500,1000,0.558142,1.84708e+14,0.81308,110,0.000285714
5000,1000,2.13826,2.83885e+14,1.20247,110,0.0002
7500,1000,0.267343,3.99079e+14,1.76582,110,0.000133333
10000,1000,2.1243,2.18084e+14,2.38941,110,0.0001
5,1000,4.68848,8.4737e+11,0.0017143,110,0.2
10,1000,5.14632,1.33025e+12,0.0028397,110,0.1
30,1000,2.43406,2.61971e+12,0.0071056,110,0.0333333
40,1000,1.5907,3.13049e+12,0.0098778,110,0.025
50,1000,2.2268,3.65896e+12,0.0125695,110,0.02
75,1000,1.91455,4.81964e+12,0.0180046,110,0.0133333
100,1000,2.85329,6.14894e+12,0.0244228,110,0.01
125,1000,0.238224,6.8968e+12,0.0302472,110,0.008
150,1000,2.34344,8.89398e+12,0.0362346,110,0.00666667
250,1000,0.776723,1.43122e+13,0.056443,110,0.004
400,1000,4.49207,2.13987e+13,0.0949943,110,0.0025
500,1000,1.79273,2.79378e+13,0.115525,110,0.002
1000,1000,2.15912,5.03885e+13,0.229093,110,0.001
2000,1000,1.37391,1.08211e+14,0.481314,110,0.0005
3500,1000,2.3016,1.74732e+14,0.822036,110,0.000285714
5000,1000,3.3845,3.01207e+14,1.14883,110,0.0002
7500,1000,4.73867,4.43958e+14,1.74983,110,0.000133333
10000,1000,1.77599,1.97036e+14,2.35595,110,0.0001
5,1000,0.771008,9.57189e+11,0.0016354,110,0.2
10,1000,1.3152,1.56576e+12,0.0026984,110,0.1
30,1000,1.04866,2.82653e+12,0.0075325,110,0.0333333
40,1000,1.9743,3.31278e+12,0.0102276,110,0.025
50,1000,1.47008,3.77419e+12,0.0123723,110,0.02
75,1000,2.49005,5.72182e+12,0.018586,110,0.0133333
100,1000,4.95127,6.06004e+12,0.0243997,110,0.01
125,1000,5.42108,9.00278e+12,0.0314258,110,0.008
150,1000,5.8124,8.564e+12,0.0357045,110,0.00666667
250,1000,3.2428,1.56051e+13,0.0590739,110,0.004
400,1000,1.9972,2.13913e+13,0.0942087,110,0.0025
500,1000,0.478074,3.46737e+13,0.115294,110,0.002
1000,1000,1.2082,5.41431e+13,0.235197,110,0.001
2000,1000,4.12623,1.18585e+14,0.466779,110,0.0005
3500,1000,2.40978,1.7433e+14,0.822357,110,0.000285714
5000,1000,0.854525,2.86429e+14,1.16414,110,0.0002
7500,1000,0.538336,1.59301e+14,1.78082,110,0.000133333
10000,1000,0.406012,2.10215e+14,2.30578,110,0.0001
5,1000,1.69885,9.27217e+11,0.0016595,110,0.2
10,1000,0.925461,1.67161e+12,0.0027222,110,0.1
30,1000,10.8793,2.47467e+12,0.0075514,110,0.0333333
40,1000,8.07093,3.21937e+12,0.0099181,110,0.025
50,1000,10.6446,3.63137e+12,0.0119936,110,0.02
75,1000,3.97273,4.52288e+12,0.0180572,110,0.0133333
100,1000,4.4479,6.42714e+12,0.0237694,110,0.01
125,1000,2.65669,6.88354e+12,0.0299635,110,0.008
150,1000,0.361646,8.1079e+12,0.0353831,110,0.00666667
250,1000,4.97961,1.40054e+13,0.0593034,110,0.004
400,1000,1.91374,1.86685e+13,0.0944207,110,0.0025
500,1000,1.31862,2.81817e+13,0.113492,110,0.002
1000,1000,2.77701,5.62354e+13,0.220427,110,0.001
2000,1000,1.89659,1.05092e+14,0.467861,110,0.0005
3500,1000,1.03676,1.87568e+14,0.810206,110,0.000285714
5000,1000,0.596813,2.25572e+14,1.19255,110,0.0002
7500,1000,2.35387,3.77378e+14,1.71465,110,0.000133333
10000,1000,4.5056,1.94007e+14,2.28407,110,0.0001
5,1000,0.237886,9.85925e+11,0.0019858,110,0.2
10,1000,1.68944,1.46713e+12,0.0029521,110,0.1
30,1000,1.38996,3.02557e+12,0.0075352,110,0.0333333
40,1000,0.832624,3.73806e+12,0.0103777,110,0.025
50,1000,0.552493,3.53609e+12,0.0132271,110,0.02
75,1000,2.07324,5.13979e+12,0.0192887,110,0.0133333
100,1000,2.4438,6.34033e+12,0.0247135,110,0.01
125,1000,4.37109,7.9542e+12,0.0307934,110,0.008
150,1000,4.54615,9.59223e+12,0.0360612,110,0.00666667
250,1000,0.746838,1.44436e+13,0.0589339,110,0.004
400,1000,3.37449,2.38195e+13,0.0946199,110,0.0025
500,1000,1.42579,2.8372e+13,0.114625,110,0.002
1000,1000,2.73709,5.5378e+13,0.217932,110,0.001
2000,1000,5.66829,9.92188e+13,0.453225,110,0.0005
3500,1000,4.46931,2.00974e+14,0.820398,110,0.000285714
5000,1000,2.26531,2.81046e+14,1.12727,110,0.0002
7500,1000,2.67864,3.85478e+14,1.74978,110,0.000133333
10000,1000,0.994037,2.11563e+14,2.33783,110,0.0001
5,1000,1.14127,1.01154e+12,0.0016461,110,0.2
10,1000,2.72901,1.53264e+12,0.002869,110,0.1
30,1000,4.0113,2.67522e+12,0.0077689,110,0.0333333
40,1000,1.02885,3.07584e+12,0.0101225,110,0.025
50,1000,4.47748,3.72068e+12,0.0123372,110,0.02
75,1000,2.24766,4.84541e+12,0.0188135,110,0.0133333
100,1000,0.24737,6.25646e+12,0.0242689,110,0.01
125,1000,3.68874,6.86656e+12,0.030405,110,0.008
150,1000,1.4412,8.96577e+12,0.037073,110,0.00666667
250,1000,3.93599,1.39557e+13,0.0602166,110,0.004
400,1000,1.36162,2.12196e+13,0.094226,110,0.0025
500,1000,2.58291,2.58332e+13,0.115903,110,0.002
1000,1000,0.995556,5.2901e+13,0.233368,110,0.001
2000,1000,2.54751,1.08456e+14,0.483162,110,0.0005
3500,1000,1.8949,1.56124e+14,0.820577,110,0.000285714
5000,1000,8.01185,2.43193e+14,1.17252,110,0.0002
7500,1000,5.07354,3.70062e+14,1.77751,110,0.000133333
10000,1000,4.64592,2.03435e+14,2.32425,110,0.0001
5,1000,1.36597,9.35016e+11,0.0015764,110,0.2
10,1000,1.74421,1.39811e+12,0.0026994,110,0.1
30,1000,0.78645,2.89229e+12,0.0074978,110,0.0333333
40,1000,0.196682,3.43179e+12,0.0099886,110,0.025
50,1000,2.29764,3.56573e+12,0.0128535,110,0.02
75,1000,1.28344,5.00525e+12,0.0183132,110,0.0133333
100,1000,0.882311,6.88237e+12,0.0244316,110,0.01
125,1000,1.18371,7.20601e+12,0.0310301,110,0.008
150,1000,0.863007,8.43038e+12,0.0363169,110,0.00666667
250,1000,2.94837,1.41615e+13,0.0566085,110,0.004
400,1000,0.0241435,2.46816e+13,0.09258,110,0.0025
500,1000,0.178417,2.9098e+13,0.113766,110,0.002
1000,1000,1.29064,5.59219e+13,0.222757,110,0.001
2000,1000,1.64462,1.07628e+14,0.460541,110,0.0005
3500,1000,3.43692,1.71138e+14,0.857895,110,0.000285714
5000,1000,1.59556,2.21317e+14,1.21067,110,0.0002
7500,1000,2.01672,3.38518e+14,1.74829,110,0.000133333
10000,1000,3.72438,2.00996e+14,2.32295,110,0.0001
5,1000,1.84749,9.42666e+11,0.0017053,110,0.2
10,1000,0.399977,1.43996e+12,0.0031163,110,0.1
30,1000,2.13008,3.10718e+12,0.0071251,110,0.0333333
40,1000,0.776105,3.53091e+12,0.0100523,110,0.025
50,1000,0.583876,4.09451e+12,0.0125453,110,0.02
75,1000,0.783132,5.41565e+12,0.0187102,110,0.0133333
100,1000,0.28254,7.1947e+12,0.0238129,110,0.01
125,1000,0.249112,7.70679e+12,0.0300072,110,0.008
150,1000,0.369388,8.78942e+12,0.0358304,110,0.00666667
250,1000,2.03912,1.48307e+13,0.0589389,110,0.004
400,1000,1.11015,2.09237e+13,0.0982767,110,0.0025
500,1000,2.17157,2.53229e+13,0.122997,110,0.002
1000,1000,1.0207,4.61843e+13,0.224212,110,0.001
2000,1000,0.705591,8.49233e+13,0.462211,110,0.0005
3500,1000,0.176091,1.67507e+14,0.836223,110,0.000285714
5000,1000,4.18753,2.3901e+14,1.19244,110,0.0002
7500,1000,2.04395,3.48672e+14,1.76257,110,0.000133333
10000,1000,2.93651,1.9339e+14,2.34103,110,0.0001
5,1000,0.980818,1.13896e+12,0.0016674,110,0.2
10,1000,0.967925,1.62401e+12,0.0026889,110,0.1
30,1000,2.59007,2.93392e+12,0.0075944,110,0.0333333
40,1000,1.84429,3.11091e+12,0.0101281,110,0.025
50,1000,1.85514,3.76246e+12,0.0124359,110,0.02
75,1000,1.63229,4.93878e+12,0.0187034,110,0.0133333
100,1000,2.90534,5.81014e+12,0.0244361,110,0.01
125,1000,0.201999,7.8014e+12,0.0303503,110,0.008
150,1000,2.50885,9.5565e+12,0.0366172,110,0.00666667
250,1000,1.53638,1.50042e+13,0.0556202,110,0.004
400,1000,0.490348,2.22668e+13,0.0933971,110,0.0025
500,1000,1.25833,2.70345e+13,0.11597,110,0.002
1000,1000,0.0522237,5.47537e+13,0.235817,110,0.001
2000,1000,0.266594,9.95561e+13,0.476386,110,0.0005
3500,1000,1.31196,2.10173e+14,0.826916,110,0.000285714
5000,1000,0.569983,2.55608e+14,1.17183,110,0.0002
7500,1000,4.57038,4.00143e+14,1.72583,110,0.000133333
10000,1000,1.81435,2.02868e+14,2.27705,110,0.0001
5,1000,0.250298,9.95082e+11,0.0016004,110,0.2
10,1000,1.62933,1.46193e+12,0.0027371,110,0.1
30,1000,2.41735,2.92584e+12,0.0074695,110,0.0333333
40,1000,1.80956,3.51461e+12,0.010147,110,0.025
50,1000,2.34558,3.83878e+12,0.0128013,110,0.02
75,1000,1.18032,5.03772e+12,0.0193651,110,0.0133333
100,1000,2.23768,6.45521e+12,0.0274663,110,0.01
125,1000,2.5541,7.9895e+12,0.0327926,110,0.008
150,1000,0.762026,9.03639e+12,0.0379237,110,0.00666667
250,1000,0.143804,1.46504e+13,0.061247,110,0.004
400,1000,1.80234,2.65024e+13,0.096619,110,0.0025
500,1000,1.86453,2.946e+13,0.115015,110,0.002
1000,1000,2.63786,5.81124e+13,0.225641,110,0.001
2000,1000,1.13339,1.13936e+14,0.463603,110,0.0005
3500,1000,1.99556,1.69184e+14,0.839007,110,0.000285714
5000,1000,2.09982,2.91339e+14,1.1513,110,0.0002
7500,1000,0.938943,4.25378e+14,1.73061,110,0.000133333
10000,1000,3.02046,2.06171e+14,2.30602,110,0.0001
5,1000,3.41012,1.22044e+12,0.0016591,110,0.2
10,1000,0.0722872,1.68398e+12,0.0031027,110,0.1
30,1000,5.38354,2.88749e+12,0.0074551,110,0.0333333
40,1000,2.19947,3.74491e+12,0.009876,110,0.025
50,1000,3.0571,3.81493e+12,0.0122425,110,0.02
75,1000,2.79853,4.95918e+12,0.0181879,110,0.0133333
100,1000,1.38091,6.4803e+12,0.0237586,110,0.01
125,1000,4.87277,8.14409e+12,0.0301318,110,0.008
150,1000,0.67061,8.09354e+12,0.0354857,110,0.00666667
250,1000,3.3736,1.26548e+13,0.0548533,110,0.004
400,1000,0.325631,2.04253e+13,0.0937778,110,0.0025
500,1000,0.313366,2.58196e+13,0.117141,110,0.002
1000,1000,1.26269,5.07211e+13,0.222332,110,0.001
2000,1000,2.17885,1.06887e+14,0.461512,110,0.0005
3500,1000,0.545015,1.76853e+14,0.89008,110,0.000285714
5000,1000,1.54405,2.29438e+14,1.14842,110,0.0002
7500,1000,1.09658,3.98809e+14,1.74482,110,0.000133333
10000,1000,2.49377,1.91773e+14,2.37149,110,0.0001
5,1000,0.627376,1.10678e+12,0.0016245,110,0.2
10,1000,2.19099,1.61681e+12,0.0027522,110,0.1
30,1000,2.28088,3.01834e+12,0.0074153,110,0.0333333
40,1000,0.271653,3.27067e+12,0.0099326,110,0.025
50,1000,0.51112,4.16394e+12,0.0125588,110,0.02
75,1000,1.63169,5.42064e+12,0.0183245,110,0.0133333
100,1000,2.74985,6.94554e+12,0.0238578,110,0.01
125,1000,2.60918,7.84974e+12,0.0300494,110,0.008
150,1000,1.39737,8.42526e+12,0.0361782,110,0.00666667
250,1000,0.634669,1.57908e+13,0.0554069,110,0.004
400,1000,1.42642,2.49009e+13,0.0952928,110,0.0025
500,1000,1.81767,3.18761e+13,0.110613,110,0.002
1000,1000,0.582264,5.44913e+13,0.225502,110,0.001
2000,1000,3.20748,1.10658e+14,0.46561,110,0.0005
3500,1000,0.0586379,1.75674e+14,0.825484,110,0.000285714
5000,1000,2.8601,2.84792e+14,1.17433,110,0.0002
7500,1000,4.18003,1.79645e+14,1.7753,110,0.000133333
10000,1000,2.95819,2.1217e+14,2.41701,110,0.0001
5,1000,1.69195,8.90546e+11,0.0015617,110,0.2
10,1000,2.46106,1.44186e+12,0.0026829,110,0.1
30,1000,0.310041,2.59033e+12,0.0074968,110,0.0333333
40,1000,1.85067,3.65058e+12,0.0101038,110,0.025
50,1000,0.245535,3.8362e+12,0.0130233,110,0.02
75,1000,2.18118,5.66844e+12,0.0184853,110,0.0133333
100,1000,2.20574,6.64955e+12,0.0237661,110,0.01
125,1000,0.680551,8.02263e+12,0.030562,110,0.008
150,1000,1.14966,8.89858e+12,0.0359817,110,0.00666667
250,1000,1.62026,1.40822e+13,0.0584093,110,0.004
400,1000,3.96708,2.13264e+13,0.094068,110,0.0025
500,1000,3.5436,2.43997e+13,0.11616,110,0.002
1000,1000,0.551332,5.30131e+13,0.223672,110,0.001
2000,1000,0.257774,1.04436e+14,0.456055,110,0.0005
3500,1000,3.19008,1.81662e+14,0.809556,110,0.000285714
5000,1000,0.821553,2.49554e+14,1.15708,110,0.0002
7500,1000,0.012093,3.72473e+14,1.74892,110,0.000133333
10000,1000,1.96793,2.00224e+14,2.28859,110,0.0001
5,1000,3.56828,8.92425e+11,0.0015972,110,0.2
10,1000,1.54535,1.28136e+12,0.0027395,110,0.1
30,1000,1.95071,2.53503e+12,0.0068345,110,0.0333333
40,1000,0.25679,2.76537e+12,0.0099969,110,0.025
50,1000,1.36211,3.8085e+12,0.0125472,110,0.02
75,1000,3.39672,5.17962e+12,0.0182163,110,0.0133333
100,1000,2.05882,6.45566e+12,0.024507,110,0.01
125,1000,3.87201,7.44037e+12,0.0299413,110,0.008
150,1000,0.303248,8.55167e+12,0.036238,110,0.00666667
250,1000,1.42542,1.34763e+13,0.0590246,110,0.004
400,1000,0.382978,2.39832e+13,0.093059,110,0.0025
500,1000,2.44232,2.41338e+13,0.115484,110,0.002
1000,1000,2.35458,5.3599e+13,0.222775,110,0.001
2000,1000,0.118269,1.21685e+14,0.461336,110,0.0005
3500,1000,1.7253,2.07347e+14,0.821022,110,0.000285714
5000,1000,1.55113,3.06747e+14,1.16768,110,0.0002
7500,1000,5.18087,3.99431e+14,1.75385,110,0.000133333
10000,1000,3.82267,1.9528e+14,2.32922,110,0.0001
5,1000,2.02365,1.0457e+12,0.0015681,110,0.2
10,1000,2.19683,1.42781e+12,0.0027638,110,0.1
30,1000,1.70592,2.67619e+12,0.007499,110,0.0333333
40,1000,3.39615,3.01028e+12,0.009936,110,0.025
50,1000,4.24771,3.58275e+12,0.0126217,110,0.02
75,1000,5.20793,5.95247e+12,0.0183639,110,0.0133333
100,1000,1.02772,6.09225e+12,0.0239875,110,0.01
125,1000,1.61394,8.18975e+12,0.0305954,110,0.008
150,1000,4.15374,9.96369e+12,0.0374425,110,0.00666667
250,1000,1.82439,1.43062e+13,0.0669622,110,0.004
400,1000,1.39363,2.22554e+13,0.104388,110,0.0025
500,1000,1.93442,2.75673e+13,0.114974,110,0.002
1000,1000,3.70482,5.86382e+13,0.222922,110,0.001
2000,1000,0.666629,1.10281e+14,0.453862,110,0.0005
3500,1000,1.33809,1.91344e+14,0.815543,110,0.000285714
5000,1000,1.61992,2.68828e+14,1.18101,110,0.0002
7500,1000,2.8546,3.95498e+14,1.73462,110,0.000133333
10000,1000,1.92849,2.09463e+14,2.33529,110,0.0001
5,1000,3.51339,1.15896e+12,0.001608,110,0.2
10,1000,2.27274,1.61147e+12,0.0027431,110,0.1
30,1000,2.91018,3.40954e+12,0.0074834,110,0.0333333
40,1000,1.08964,3.40366e+12,0.0104622,110,0.025
50,1000,1.22342,4.32717e+12,0.0123137,110,0.02
75,1000,2.41898,5.09395e+12,0.0182533,110,0.0133333
100,1000,0.291911,6.6518e+12,0.0236625,110,0.01
125,1000,0.870461,8.02282e+12,0.0310903,110,0.008
150,1000,0.934336,8.91415e+12,0.0357964,110,0.00666667
250,1000,0.942436,1.43739e+13,0.0594614,110,0.004
400,1000,0.129617,2.07297e+13,0.0933155,110,0.0025
500,1000,3.68885,2.76814e+13,0.114994,110,0.002
1000,1000,0.487673,5.70069e+13,0.22434,110,0.001
2000,1000,1.15105,1.05263e+14,0.459432,110,0.0005
3500,1000,3.00467,1.71188e+14,0.8103,110,0.000285714
5000,1000,0.544343,2.68415e+14,1.14584,110,0.0002
7500,1000,3.62081,3.95371e+14,1.75215,110,0.000133333
10000,1000,0.233775,1.85074e+14,2.32134,110,0.0001
5,1000,2.42214,1.00533e+12,0.001818,110,0.2
10,1000,1.22722,1.51652e+12,0.0027796,110,0.1
30,1000,1.86312,2.82845e+12,0.0074695,110,0.0333333
40,1000,2.827,3.247e+12,0.0112855,110,0.025
50,1000,2.30283,3.5946e+12,0.012914,110,0.02
75,1000,2.20516,4.93437e+12,0.0181847,110,0.0133333
100,1000,2.63205,6.08317e+12,0.0246053,110,0.01
125,1000,0.916961,7.13547e+12,0.0302505,110,0.008
150,1000,0.79919,8.6009e+12,0.0359254,110,0.00666667
250,1000,0.968222,1.30303e+13,0.0560748,110,0.004
400,1000,0.178712,1.86169e+13,0.0964447,110,0.0025
500,1000,2.50514,2.17482e+13,0.117471,110,0.002
1000,1000,0.725174,4.4073e+13,0.227333,110,0.001
2000,1000,1.26316,8.79267e+13,0.49073,110,0.0005
3500,1000,1.26789,1.72111e+14,0.827651,110,0.000285714
5000,1000,0.270732,2.57803e+14,1.16708,110,0.0002
7500,1000,1.40051,3.67295e+14,1.78693,110,0.000133333
10000,1000,4.5494,1.93819e+14,2.37639,110,0.0001
5,1000,0.995577,1.10034e+12,0.0017631,110,0.2
10,1000,1.85405,1.69818e+12,0.0029095,110,0.1
30,1000,2.04898,2.68994e+12,0.0083738,110,0.0333333
40,1000,2.00927,3.27486e+12,0.0100982,110,0.025
50,1000,1.65197,4.17668e+12,0.0129441,110,0.02
75,1000,0.207435,4.96858e+12,0.0197491,110,0.0133333
100,1000,2.11624,6.90548e+12,0.0244871,110,0.01
125,1000,0.154543,7.43484e+12,0.0360714,110,0.008
150,1000,2.27387,9.6969e+12,0.0414043,110,0.00666667
250,1000,0.303345,1.52995e+13,0.0605501,110,0.004
400,1000,2.10884,2.14024e+13,0.0942331,110,0.0025
500,1000,3.67838,3.29158e+13,0.116138,110,0.002
1000,1000,4.13513,5.77875e+13,0.238489,110,0.001
2000,1000,3.63314,1.07039e+14,0.459326,110,0.0005
3500,1000,1.9478,1.85852e+14,0.82396,110,0.000285714
5000,1000,3.66504,2.46853e+14,1.18336,110,0.0002
7500,1000,1.95217,3.57498e+14,1.74026,110,0.000133333
10000,1000,0.683379,2.11021e+14,2.34607,110,0.0001
5,1000,7.41695,1.37371e+12,0.0017153,110,0.2
10,1000,7.26006,1.88712e+12,0.0026331,110,0.1
30,1000,1.14217,3.02566e+12,0.0074228,110,0.0333333
40,1000,2.73224,3.74063e+12,0.0102144,110,0.025
50,1000,5.83165,4.1078e+12,0.0122136,110,0.02
75,1000,1.42321,5.79865e+12,0.018508,110,0.0133333
100,1000,3.52978,6.49484e+12,0.0240875,110,0.01
125,1000,2.13844,8.17873e+12,0.0280987,110,0.008
150,1000,3.3236,1.03547e+13,0.0359814,110,0.00666667
250,1000,0.581676,1.52536e+13,0.0560929,110,0.004
400,1000,2.50401,2.30672e+13,0.0934491,110,0.0025
500,1000,2.97597,2.78519e+13,0.125025,110,0.002
1000,1000,0.0657068,5.98101e+13,0.226386,110,0.001
2000,1000,0.522508,1.11345e+14,0.461888,110,0.0005
3500,1000,3.06322,1.72953e+14,0.800097,110,0.000285714
5000,1000,2.04357,2.59731e+14,1.16747,110,0.0002
7500,1000,0.902261,4.12988e+14,1.72252,110,0.000133333
10000,1000,2.54718,2.04421e+14,2.30095,110,0.0001
5,1000,0.644936,1.10821e+12,0.0015994,110,0.2
10,1000,1.85541,1.60978e+12,0.0026393,110,0.1
30,1000,3.50304,2.7067e+12,0.0073196,110,0.0333333
40,1000,2.60368,3.43731e+12,0.0097801,110,0.025
50,1000,1.14963,3.81547e+12,0.0121846,110,0.02
75,1000,0.978344,5.89458e+12,0.0188849,110,0.0133333
100,1000,0.232279,6.72228e+12,0.0239919,110,0.01
125,1000,0.513728,7.45208e+12,0.0300212,110,0.008
150,1000,2.28131,9.23639e+12,0.0363791,110,0.00666667
250,1000,1.26332,1.38666e+13,0.0614642,110,0.004
400,1000,1.58704,2.35132e+13,0.0948474,110,0.0025
500,1000,1.75574,2.71973e+13,0.121537,110,0.002
1000,1000,1.75353,4.65751e+13,0.221592,110,0.001
2000,1000,3.52746,9.87308e+13,0.459982,110,0.0005
3500,1000,3.38352,2.06448e+14,0.813529,110,0.000285714
5000,1000,1.82188,2.64049e+14,1.20983,110,0.0002
7500,1000,0.0775025,4.00193e+14,1.72637,110,0.000133333
10000,1000,2.07625,2.01555e+14,2.29131,110,0.0001
5,1000,0.286628,1.07393e+12,0.0016548,110,0.2
10,1000,3.30895,1.86916e+12,0.0028325,110,0.1
30,1000,1.14033,2.79816e+12,0.00761,110,0.0333333
40,1000,0.429079,3.27436e+12,0.0100101,110,0.025
50,1000,2.13775,4.23054e+12,0.0126629,110,0.02
75,1000,3.77919,5.05501e+12,0.0180978,110,0.0133333
100,1000,1.21201,6.51595e+12,0.0240309,110,0.01
125,1000,1.80191,8.13953e+12,0.0299768,110,0.008
150,1000,5.02705,1.03029e+13,0.0362533,110,0.00666667
250,1000,1.25289,1.47604e+13,0.0589686,110,0.004
400,1000,1.94186,2.12882e+13,0.109175,110,0.0025
500,1000,1.19184,2.38961e+13,0.120973,110,0.002
1000,1000,0.0229713,5.60216e+13,0.221473,110,0.001
2000,1000,0.953625,9.51599e+13,0.45392,110,0.0005
3500,1000,0.203095,1.54031e+14,0.813947,110,0.000285714
5000,1000,2.28997,2.49952e+14,1.1404,110,0.0002
7500,1000,0.976156,3.38148e+14,1.72293,110,0.000133333
10000,1000,1.19762,2.10294e+14,2.26739,110,0.0001
5,1000,0.456806,1.03874e+12,0.0016347,110,0.2
10,1000,5.52711,1.44335e+12,0.0026644,110,0.1
30,1000,3.62098,2.84302e+12,0.0073934,110,0.0333333
40,1000,3.82551,3.09853e+12,0.0097973,110,0.025
50,1000,4.57491,3.59661e+12,0.0125544,110,0.02
75,1000,0.869783,4.83079e+12,0.0181994,110,0.0133333
100,1000,0.640096,5.85921e+12,0.0243932,110,0.01
125,1000,1.10725,7.81781e+12,0.0300734,110,0.008
150,1000,0.697644,1.09234e+13,0.0360177,110,0.00666667
250,1000,1.52087,1.35591e+13,0.0598996,110,0.004
400,1000,0.442687,2.39161e+13,0.0947868,110,0.0025
500,1000,0.202472,2.62172e+13,0.116841,110,0.002
1000,1000,2.45265,5.51019e+13,0.236775,110,0.001
2000,1000,1.04815,1.03553e+14,0.456787,110,0.0005
3500,1000,0.442047,1.88933e+14,0.817626,110,0.000285714
5000,1000,5.10063,2.80191e+14,1.20533,110,0.0002
7500,1000,4.39026,3.7866e+14,1.73463,110,0.000133333
10000,1000,3.68626,2.07607e+14,2.3475,110,0.0001
5,1000,1.65544,1.19348e+12,0.0016745,110,0.2
10,1000,4.01779,1.49598e+12,0.002899,110,0.1
30,1000,3.92516,2.87537e+12,0.00764,110,0.0333333
40,1000,0.0967579,3.39902e+12,0.0101681,110,0.025
50,1000,3.79089,4.18854e+12,0.0124326,110,0.02
75,1000,5.64822,5.43215e+12,0.0187978,110,0.0133333
100,1000,4.14093,5.95464e+12,0.024368,110,0.01
125,1000,4.03215,6.9826e+12,0.0302925,110,0.008
150,1000,4.23539,8.29857e+12,0.0363054,110,0.00666667
250,1000,6.26369,1.28284e+13,0.0598895,110,0.004
400,1000,1.96861,2.02952e+13,0.0953917,110,0.0025
500,1000,1.59866,2.38119e+13,0.115052,110,0.002
1000,1000,0.926619,4.92233e+13,0.234689,110,0.001
2000,1000,4.27807,1.02662e+14,0.474012,110,0.0005
3500,1000,2.66928,1.87386e+14,0.827759,110,0.000285714
5000,1000,2.89241,2.71746e+14,1.17014,110,0.0002
7500,1000,3.40682,3.71347e+14,1.79976,110,0.000133333
10000,1000,1.58803,2.17406e+14,2.35356,110,0.0001
5,1000,5.87059,1.06122e+12,0.0018061,110,0.2
10,1000,2.17915,1.74096e+12,0.002584,110,0.1
30,1000,0.704029,2.79787e+12,0.0069883,110,0.0333333
40,1000,1.0117,3.25909e+12,0.0100806,110,0.025
50,1000,3.67436,3.62457e+12,0.0121255,110,0.02
75,1000,1.20732,4.58859e+12,0.0179241,110,0.0133333
100,1000,1.55395,7.74665e+12,0.0227293,110,0.01
125,1000,6.80955,6.92735e+12,0.0309837,110,0.008
150,1000,4.37656,8.42607e+12,0.0359748,110,0.00666667
250,1000,5.47037,1.31549e+13,0.0598921,110,0.004
400,1000,1.69859,2.25058e+13,0.1028,110,0.0025
500,1000,1.0917,2.78605e+13,0.126963,110,0.002
1000,1000,0.922958,5.36186e+13,0.225471,110,0.001
2000,1000,4.21347,1.04867e+14,0.457199,110,0.0005
3500,1000,2.67163,1.85542e+14,0.842073,110,0.000285714
5000,1000,2.24923,2.6459e+14,1.17314,110,0.0002
7500,1000,1.25981,3.66688e+14,1.7344,110,0.000133333
10000,1000,2.59234,2.20538e+14,2.30206,110,0.0001
5,1000,5.1426,9.95503e+11,0.0016039,110,0.2
10,1000,1.61553,1.56607e+12,0.002619,110,0.1
30,1000,2.9898,3.01372e+12,0.0073952,110,0.0333333
40,1000,0.578404,3.3662e+12,0.0098589,110,0.025
50,1000,0.467507,4.22863e+12,0.0127701,110,0.02
75,1000,2.94925,5.77152e+12,0.018099,110,0.0133333
