S0,K,T,r,v,price
100,96,0.33,0.1,0.61,10.376730147092877
100,96,0.33,0.1,0.69,12.084191600325562
100,96,0.33,0.1,0.8,14.429319074713138
100,98,0.33,0.01,0.05,0.33547254694065426
100,98,0.33,0.01,0.13,1.9355406087559515
100,98,0.33,0.01,0.21,3.689040170650317
100,98,0.33,0.01,0.29,5.469043172297867
100,98,0.33,0.01,0.37,7.256005223237011
100,98,0.33,0.01,0.45,9.043503995134822
100,98,0.33,0.01,0.53,10.828411922906753
100,98,0.33,0.01,0.61,12.60875233071527
100,98,0.33,0.01,0.69,14.383043438206723
100,98,0.33,0.01,0.8,16.810572917084052
100,98,0.33,0.025,0.05,0.2562286740219758
100,98,0.33,0.025,0.13,1.780700072694268
100,98,0.33,0.025,0.21,3.5089725682878385
100,98,0.33,0.025,0.29,5.27472840580888
100,98,0.33,0.025,0.37,7.051672008015537
100,98,0.33,0.025,0.45,8.831261948748738
100,98,0.33,0.025,0.53,10.609483925336752
100,98,0.33,0.025,0.61,12.383924356357083
100,98,0.33,0.025,0.69,14.152858116738905
100,98,0.33,0.025,0.8,16.573646962080023
100,98,0.33,0.04,0.05,0.19523311646499544
100,98,0.33,0.04,0.13,1.6413124210795904
100,98,0.33,0.04,0.21,3.3419011434870236
100,98,0.33,0.04,0.29,5.091943890258381
100,98,0.33,0.04,0.37,6.857915885009899
100,98,0.33,0.04,0.45,8.628940095332291
100,98,0.33,0.04,0.53,10.400006157577792
100,98,0.33,0.04,0.61,12.168198785530402
100,98,0.33,0.04,0.69,13.931515848756055
100,98,0.33,0.04,0.8,16.34531320824771
100,98,0.33,0.055,0.05,0.14815419193948126
100,98,0.33,0.055,0.13,1.5147025226066546
100,98,0.33,0.055,0.21,3.1856116688397598
100,98,0.33,0.055,0.29,4.918693249808068
100,98,0.33,0.055,0.37,6.672865859319046
100,98,0.33,0.055,0.45,8.434744206275353
100,98,0.33,0.055,0.53,10.198230873184814
100,98,0.33,0.055,0.61,11.959859728489446
100,98,0.33,0.055,0.69,13.717318725695948
100,98,0.33,0.055,0.8,16.123879943047637
100,98,0.33,0.07,0.05,0.11190931111081052
100,98,0.33,0.07,0.13,1.3991680746391508
100,98,0.33,0.07,0.21,3.038784527470237
100,98,0.33,0.07,0.29,4.753833820161462
100,98,0.33,0.07,0.37,6.495479859266494
100,98,0.33,0.07,0.45,8.24769303534469
100,98,0.33,0.07,0.53,10.003215688041722
100,98,0.33,0.07,0.61,11.757990938134657
100,98,0.33,0.07,0.69,13.509368747573479
100,98,0.33,0.07,0.8,15.908466118423263
100,98,0.33,0.1,0.05,0.0629704418412942
100,98,0.33,0.1,0.13,1.196469192922173
100,98,0.33,0.1,0.21,2.7699211500128706
100,98,0.33,0.1,0.29,4.446270039199863
100,98,0.33,0.1,0.37,6.160991756982771
100,98,0.33,0.1,0.45,7.892516670824837
100,98,0.33,0.1,0.53,9.631097907242964
100,98,0.33,0.1,0.61,11.371388970919849
100,98,0.33,0.1,0.69,13.109996149994581
100,98,0.33,0.1,0.8,15.493534198771522
100,99,0.33,0.01,0.05,0.6078665084133035
100,99,0.33,0.01,0.13,2.355062516462877
100,99,0.33,0.01,0.21,4.153141298792825
100,99,0.33,0.01,0.29,5.958331785523318
100,99,0.33,0.01,0.37,7.76356193478268
100,99,0.33,0.01,0.45,9.566068769053082
100,99,0.33,0.01,0.53,11.36418077979323
100,99,0.33,0.01,0.61,13.156614585942027
100,99,0.33,0.01,0.69,14.94225845946832
100,99,0.33,0.01,0.8,17.384565735499926
100,99,0.33,0.025,0.05,0.4885884086354494
100,99,0.33,0.025,0.13,2.1810675527399734
100,99,0.33,0.025,0.21,3.960055206916149
100,99,0.33,0.025,0.29,5.7538362494358815
100,99,0.33,0.025,0.37,7.550682749939345
100,99,0.33,0.025,0.45,9.346343725520121
100,99,0.33,0.025,0.53,11.138515709415111
100,99,0.33,0.025,0.61,12.9255981527528
100,99,0.33,0.025,0.69,14.706304217808052
100,99,0.33,0.025,0.8,17.142311864162387
100,99,0.33,0.04,0.05,0.39416705909920097
100,99,0.33,0.04,0.13,2.02468872349381
100,99,0.33,0.04,0.21,3.7812202305582354
100,99,0.33,0.04,0.29,5.561740952334688
100,99,0.33,0.04,0.37,7.3490456954548256
100,99,0.33,0.04,0.45,9.137078594863953
100,99,0.33,0.04,0.53,10.922755240626133
100,99,0.33,0.04,0.61,12.70408110389018
100,99,0.33,0.04,0.69,14.479547445699275
100,99,0.33,0.04,0.8,16.908956055581832
100,99,0.33,0.055,0.05,0.3186139606082539
100,99,0.33,0.055,0.13,1.8826985927296034
100,99,0.33,0.055,0.21,3.614114698415102
100,99,0.33,0.055,0.29,5.379841031142331
100,99,0.33,0.055,0.37,7.156620809227087
100,99,0.33,0.055,0.45,8.936348687301011
100,99,0.33,0.055,0.53,10.715042461610905
100,99,0.33,0.055,0.61,12.49025010119465
100,99,0.33,0.055,0.69,14.26020317587462
100,99,0.33,0.055,0.8,16.68273761523819
100,99,0.33,0.07,0.05,0.25789920443840203
100,99,0.33,0.07,0.13,1.75308450410955
100,99,0.33,0.07,0.21,3.4572552342880227
100,99,0.33,0.07,0.29,5.206883057350392
100,99,0.33,0.07,0.37,6.972281199355864
100,99,0.33,0.07,0.45,8.743106121437584
100,99,0.33,0.07,0.53,10.5143818698496
100,99,0.33,0.07,0.61,12.283143288868704
100,99,0.33,0.07,0.69,14.047331907090467
100,99,0.33,0.07,0.8,16.462732821288103
100,99,0.33,0.1,0.05,0.16963824087697882
100,99,0.33,0.1,0.13,1.5253394513989886
100,99,0.33,0.1,0.21,3.1702453630396623
100,99,0.33,0.1,0.29,4.884486800179367
100,99,0.33,0.1,0.37,6.624945226775216
100,99,0.33,0.1,0.45,8.376412062256552
100,99,0.33,0.1,0.53,10.131701989719247
100,99,0.33,0.1,0.61,11.886697966515415
100,99,0.33,0.1,0.69,13.638679962596399
100,99,0.33,0.1,0.8,16.039115723616792
100,101,0.33,0.01,0.05,1.5601479845287245
100,101,0.33,0.01,0.13,3.356548733789948
100,101,0.33,0.01,0.21,5.181887698076748
100,101,0.33,0.01,0.29,7.009563031086915
100,101,0.33,0.01,0.37,8.835468043171911
100,101,0.33,0.01,0.45,10.657749706589035
100,101,0.33,0.01,0.53,12.475104514100542
100,101,0.33,0.01,0.61,14.286423490882143
100,101,0.33,0.01,0.69,16.090686151541455
100,101,0.33,0.01,0.8,18.55824752749109
100,101,0.33,0.025,0.05,1.3834853840884083
100,101,0.33,0.025,0.13,3.148327433743894
100,101,0.33,0.025,0.21,4.964275950198927
100,101,0.33,0.025,0.29,6.785459683281797
100,101,0.33,0.025,0.37,8.605938733510738
100,101,0.33,0.025,0.45,10.42334475401324
100,101,0.33,0.025,0.53,12.2361609106608
100,101,0.33,0.025,0.61,14.043174319077517
100,101,0.33,0.025,0.69,15.843305698447836
100,101,0.33,0.025,0.8,18.305413166416866
100,101,0.33,0.04,0.05,1.2531676995951688
100,101,0.33,0.04,0.13,2.9632115820237175
100,101,0.33,0.04,0.21,4.763831380091833
100,101,0.33,0.04,0.29,6.57569668072966
100,101,0.33,0.04,0.37,8.38909923196144
100,101,0.33,0.04,0.45,10.200554701409596
100,101,0.33,0.04,0.53,12.008087516791235
100,101,0.33,0.04,0.61,13.810257390248545
100,101,0.33,0.04,0.69,15.605859682477236
100,101,0.33,0.04,0.8,18.062117754131208
100,101,0.33,0.055,0.05,1.1573014487542048
100,101,0.33,0.055,0.13,2.7965740578646963
100,101,0.33,0.055,0.21,4.5773165946454535
100,101,0.33,0.055,0.29,6.377600145749182
100,101,0.33,0.055,0.37,8.18256984208951
100,101,0.33,0.055,0.45,9.987177297306392
100,101,0.33,0.055,0.53,11.78879614728389
100,101,0.33,0.055,0.61,13.585658574455653
100,101,0.33,0.055,0.69,15.376384733995994
100,101,0.33,0.055,0.8,17.826444857616963
100,101,0.33,0.07,0.05,1.088574582506338
100,101,0.33,0.07,0.13,2.64562852557601
100,101,0.33,0.07,0.21,4.402863031852827
100,101,0.33,0.07,0.29,6.189667862802253
100,101,0.33,0.07,0.37,7.985040349997025
100,101,0.33,0.07,0.45,9.782018221685638
100,101,0.33,0.07,0.53,11.577165559786279
100,101,0.33,0.07,0.61,13.368312298687579
100,101,0.33,0.07,0.69,15.15384882612661
100,101,0.33,0.07,0.8,17.597392565525343
100,101,0.33,0.1,0.05,1.013145743416923
100,101,0.33,0.1,0.13,2.383202056569736
100,101,0.33,0.1,0.21,4.0851488213072376
100,101,0.33,0.1,0.29,5.840372756549762
100,101,0.33,0.1,0.37,7.613625844966373
100,101,0.33,0.1,0.45,9.393338359953653
100,101,0.33,0.1,0.53,11.174095850094169
100,101,0.33,0.1,0.61,12.952723991980122
100,101,0.33,0.1,0.69,14.72705032529886
100,101,0.33,0.1,0.8,17.15670494927315
100,102,0.33,0.01,0.05,2.252843895849344
100,102,0.33,0.01,0.13,3.9378052952589733
100,102,0.33,0.01,0.21,5.745746923561537
100,102,0.33,0.01,0.29,7.570865111356262
100,102,0.33,0.01,0.37,9.399293206960925
100,102,0.33,0.01,0.45,11.22642622125319
100,102,0.33,0.01,0.53,13.049882410531714
100,102,0.33,0.01,0.61,14.86804114517327
100,102,0.33,0.01,0.69,16.679607857027694
100,102,0.33,0.01,0.8,19.15768540277423
100,102,0.33,0.025,0.05,2.0955887046242827
100,102,0.33,0.025,0.13,3.716092779994948
100,102,0.33,0.025,0.21,5.516973528846634
100,102,0.33,0.025,0.29,7.337460093963775
100,102,0.33,0.025,0.37,9.161718805465336
100,102,0.33,0.025,0.45,10.984856056249996
100,102,0.33,0.025,0.53,12.804418412752304
100,102,0.33,0.025,0.61,14.61875983759998
100,102,0.33,0.025,0.69,16.426578679348435
100,102,0.33,0.025,0.8,18.89960494328614
100,102,0.33,0.04,0.05,2.0158896423914627
100,102,0.33,0.04,0.13,3.5211120372758473
100,102,0.33,0.04,0.21,5.307071862348127
100,102,0.33,0.04,0.29,7.119478878667317
100,102,0.33,0.04,0.37,8.937621226447787
100,102,0.33,0.04,0.45,10.75551918248488
100,102,0.33,0.04,0.53,12.570334560433473
100,102,0.33,0.04,0.61,14.380248481012138
100,102,0.33,0.04,0.69,16.183867062350462
100,102,0.33,0.04,0.8,18.65139742882571
100,102,0.33,0.055,0.05,2.0000000951440446
100,102,0.33,0.055,0.13,3.347390365903795
100,102,0.33,0.055,0.21,5.112397433988129
100,102,0.33,0.055,0.29,6.913985573936971
100,102,0.33,0.055,0.37,8.724430933153458
100,102,0.33,0.055,0.45,10.536064639552023
100,102,0.33,0.055,0.53,12.345419758797936
100,102,0.33,0.055,0.61,14.15038829634948
100,102,0.33,0.055,0.69,15.949417346430366
100,102,0.33,0.055,0.8,18.41106283863564
100,102,0.33,0.07,0.05,1.9999999999910931
100,102,0.33,0.07,0.13,3.1916902082531338
100,102,0.33,0.07,0.21,4.9308594266711365
100,102,0.33,0.07,0.29,6.719340412595084
100,102,0.33,0.07,0.37,8.52073898586729
100,102,0.33,0.07,0.45,10.325221504340426
100,102,0.33,0.07,0.53,12.12849306977582
100,102,0.33,0.07,0.61,13.928056928210808
100,102,0.33,0.07,0.69,15.722150468380462
100,102,0.33,0.07,0.8,18.177558552045426
100,102,0.33,0.1,0.05,1.9999999999999598
100,102,0.33,0.1,0.13,2.925624291680952
100,102,0.33,0.1,0.21,4.601678278980036
100,102,0.33,0.1,0.29,6.358339770761116
100,102,0.33,0.1,0.37,8.138252494779453
100,102,0.33,0.1,0.45,9.926157149282915
100,102,0.33,0.1,0.53,11.71564389280425
100,102,0.33,0.1,0.61,13.503198590047132
100,102,0.33,0.1,0.69,15.286505545323786
100,102,0.33,0.1,0.8,17.728497810368275
100,104,0.33,0.01,0.05,4.003826470857368
100,104,0.33,0.01,0.13,5.253017651964336
100,104,0.33,0.01,0.21,6.96894553304018
100,104,0.33,0.01,0.29,8.762689805344746
100,104,0.33,0.01,0.37,10.581130883602597
100,104,0.33,0.01,0.45,12.40823018963496
100,104,0.33,0.01,0.53,14.23706258068751
100,104,0.33,0.01,0.61,16.063845845983213
100,104,0.33,0.01,0.69,17.886122107150157
100,104,0.33,0.01,0.8,20.381121895512354
100,104,0.33,0.025,0.05,3.999999999999972
100,104,0.33,0.025,0.13,5.01549075205755
100,104,0.33,0.025,0.21,6.720884023370778
100,104,0.33,0.025,0.29,8.511988422576309
100,104,0.33,0.025,0.37,10.328166909629925
100,104,0.33,0.025,0.45,12.15275688427843
100,104,0.33,0.025,0.53,13.978839922165623
100,104,0.33,0.025,0.61,15.802700080140788
100,104,0.33,0.025,0.69,17.62193982480768
100,104,0.33,0.025,0.8,20.112652229415396
100,104,0.33,0.04,0.05,3.9999999999999662
100,104,0.33,0.04,0.13,4.814729263599423
100,104,0.33,0.04,0.21,6.495735619760214
100,104,0.33,0.04,0.29,8.2791376850987
100,104,0.33,0.04,0.37,10.090394650607694
100,104,0.33,0.04,0.45,11.91084216420921
100,104,0.33,0.04,0.53,13.733081443106869
100,104,0.33,0.04,0.61,15.553244322890002
100,104,0.33,0.04,0.69,17.368878571055827
100,104,0.33,0.04,0.8,19.854744914404115
100,104,0.33,0.055,0.05,3.9999999999999587
100,104,0.33,0.055,0.13,4.643357462949898
100,104,0.33,0.055,0.21,6.28892958657588
100,104,0.33,0.055,0.29,8.060626345867382
100,104,0.33,0.055,0.37,9.864832342495921
100,104,0.33,0.055,0.45,11.679814384338242
100,104,0.33,0.055,0.53,13.497311547702047
100,104,0.33,0.055,0.61,15.313135688084875
100,104,0.33,0.055,0.69,17.12468635195557
100,104,0.33,0.055,0.8,19.605232917888802
100,104,0.33,0.07,0.05,3.9999999999999662
100,104,0.33,0.07,0.13,4.497209772040489
100,104,0.33,0.07,0.21,6.0978916638292375
100,104,0.33,0.07,0.29,7.854513015339047
100,104,0.33,0.07,0.37,9.649858918652253
100,104,0.33,0.07,0.45,11.458236986049446
100,104,0.33,0.07,0.53,13.270215107597235
100,104,0.33,0.07,0.61,15.081138088409128
100,104,0.33,0.07,0.69,16.888186177989045
100,104,0.33,0.07,0.8,19.362985238590458
100,104,0.33,0.1,0.05,3.9999999999999702
100,104,0.33,0.1,0.13,4.269870873774409
100,104,0.33,0.1,0.21,5.75643712735152
100,104,0.33,0.1,0.29,7.474500706835328
100,104,0.33,0.1,0.37,9.247561626956875
100,104,0.33,0.1,0.45,11.039830067817308
100,104,0.33,0.1,0.53,12.838759782191994
100,104,0.33,0.1,0.61,14.638416972435618
100,104,0.33,0.1,0.69,16.435356096715495
100,104,0.33,0.1,0.8,18.897541319795923
100,108,0.33,0.01,0.05,8.00000000000003
100,108,0.33,0.01,0.13,8.407940012737711
100,108,0.33,0.01,0.21,9.767454088527124
100,108,0.33,0.01,0.29,11.407372211501482
100,108,0.33,0.01,0.37,13.15113780296176
100,108,0.33,0.01,0.45,14.941946863773492
100,108,0.33,0.01,0.53,16.755836820786627
100,108,0.33,0.01,0.61,18.580700201239424
100,108,0.33,0.01,0.69,20.409542184415155
100,108,0.33,0.01,0.8,22.922677330532807
100,108,0.33,0.025,0.05,8.00000000000003
100,108,0.33,0.025,0.13,8.202572425528349
100,108,0.33,0.025,0.21,9.497176896076098
100,108,0.33,0.025,0.29,11.128850335170943
100,108,0.33,0.025,0.37,12.870921960126964
100,108,0.33,0.025,0.45,14.660773121042507
100,108,0.33,0.025,0.53,16.4734703485683
100,108,0.33,0.025,0.61,18.2967811035552
100,108,0.33,0.025,0.69,20.123749198043832
100,108,0.33,0.025,0.8,22.63390597888797
100,108,0.33,0.04,0.05,7.999999999999965
100,108,0.33,0.04,0.13,8.072952872889482
100,108,0.33,0.04,0.21,9.261300408265207
100,108,0.33,0.04,0.29,10.87430119788233
100,108,0.33,0.04,0.37,12.609973674508762
100,108,0.33,0.04,0.45,14.396196811729869
100,108,0.33,0.04,0.53,16.205995782683043
100,108,0.33,0.04,0.61,18.02657901970562
100,108,0.33,0.04,0.69,19.85082705831672
100,108,0.33,0.04,0.8,22.357183343618672
100,108,0.33,0.055,0.05,8.00000000000001
100,108,0.33,0.055,0.13,8.008399670238292
100,108,0.33,0.055,0.21,9.05300302614462
100,108,0.33,0.055,0.29,10.638841374249104
100,108,0.33,0.055,0.37,12.36435825082945
100,108,0.33,0.055,0.45,14.14482241061758
100,108,0.33,0.055,0.53,15.95035192105503
100,108,0.33,0.055,0.61,17.767258542449287
100,108,0.33,0.055,0.69,19.588096338191928
100,108,0.33,0.055,0.8,22.089972116935638
100,108,0.33,0.07,0.05,8.000000000000014
100,108,0.33,0.07,0.13,7.999999804631739
100,108,0.33,0.07,0.21,8.868610281899683
100,108,0.33,0.07,0.29,10.419827662779678
100,108,0.33,0.07,0.37,12.131961780236358
100,108,0.33,0.07,0.45,13.90484018874213
100,108,0.33,0.07,0.53,15.704920312018984
100,108,0.33,0.07,0.61,17.517332144348
100,108,0.33,0.07,0.69,19.3341627186519
100,108,0.33,0.07,0.8,21.83096052164023
100,108,0.33,0.1,0.05,8.00000000000003
100,108,0.33,0.1,0.13,8.000000000000282
100,108,0.33,0.1,0.21,8.562453093096677
100,108,0.33,0.1,0.29,10.024509268275434
100,108,0.33,0.1,0.37,11.701539757689847
100,108,0.33,0.1,0.45,13.454551308976495
100,108,0.33,0.1,0.53,15.24070153253682
100,108,0.33,0.1,0.61,17.042000721942586
100,108,0.33,0.1,0.69,18.84925679819144
100,108,0.33,0.1,0.8,21.334349926187407
100,112,0.33,0.01,0.05,12.000000000000167
100,112,0.33,0.01,0.13,12.062544772231607
100,112,0.33,0.01,0.21,12.963699264328186
100,112,0.33,0.01,0.29,14.363706124900341
100,112,0.33,0.01,0.37,15.973525799298761
100,112,0.33,0.01,0.45,17.68638950201886
100,112,0.33,0.01,0.53,19.454837632098354
100,112,0.33,0.01,0.61,21.25459794526259
100,112,0.33,0.01,0.69,23.071821909389765
100,112,0.33,0.01,0.8,25.583678114264544
100,112,0.33,0.025,0.05,11.999999999999956
100,112,0.33,0.025,0.13,12.000000722982612
100,112,0.33,0.025,0.21,12.699527745226078
100,112,0.33,0.025,0.29,14.06890772216772
100,112,0.33,0.025,0.37,15.671978059881603
100,112,0.33,0.025,0.45,17.382997173585952
100,112,0.33,0.025,0.53,19.150572850300644
100,112,0.33,0.025,0.61,20.949448842193185
100,112,0.33,0.025,0.69,22.765533513545893
100,112,0.33,0.025,0.8,25.27536470264341
100,112,0.33,0.04,0.05,12.000000000000082
100,112,0.33,0.04,0.13,12.000000000000693
100,112,0.33,0.04,0.21,12.487717718014142
100,112,0.33,0.04,0.29,13.806361539392906
100,112,0.33,0.04,0.37,15.394800828660095
100,112,0.33,0.04,0.45,17.099835225739678
100,112,0.33,0.04,0.53,18.864010641276554
100,112,0.33,0.04,0.61,20.660315192488287
100,112,0.33,0.04,0.69,22.474067570367342
100,112,0.33,0.04,0.8,24.980724867831924
100,112,0.33,0.055,0.05,12.000000000000155
100,112,0.33,0.055,0.13,12.000000000000307
100,112,0.33,0.055,0.21,12.318813624980088
100,112,0.33,0.055,0.29,13.569520492065024
100,112,0.33,0.055,0.37,15.136923854210067
100,112,0.33,0.055,0.45,16.832661317666915
100,112,0.33,0.055,0.53,18.591421165353516
100,112,0.33,0.055,0.61,20.38380634725912
100,112,0.33,0.055,0.69,22.194269881863075
100,112,0.33,0.055,0.8,24.696826499352685
100,112,0.33,0.07,0.05,12.000000000000162
100,112,0.33,0.07,0.13,11.99999999999996
100,112,0.33,0.07,0.21,12.188092946835912
100,112,0.33,0.07,0.29,13.354926166500093
100,112,0.33,0.07,0.37,14.895658068311064
100,112,0.33,0.07,0.45,16.579235547200664
100,112,0.33,0.07,0.53,18.330845986497728
100,112,0.33,0.07,0.61,20.118151352632545
100,112,0.33,0.07,0.69,21.924497729395778
100,112,0.33,0.07,0.8,24.422150398584222
100,112,0.33,0.1,0.05,11.999999999999956
100,112,0.33,0.1,0.13,12.000000000000718
100,112,0.33,0.1,0.21,12.03073659898281
100,112,0.33,0.1,0.29,12.984045516353032
100,112,0.33,0.1,0.37,14.456339328567227
100,112,0.33,0.1,0.45,16.108113359726477
100,112,0.33,0.1,0.53,17.840929570388955
100,112,0.33,0.1,0.61,19.61507322336778
100,112,0.33,0.1,0.69,21.411048939532886
100,112,0.33,0.1,0.8,23.89680271333915
100,116,0.33,0.01,0.05,16.000000000000043
100,116,0.33,0.01,0.13,16.000000008991424
100,116,0.33,0.01,0.21,16.46366528773917
100,116,0.33,0.01,0.29,17.582984055644946
100,116,0.33,0.01,0.37,19.018403418188015
100,116,0.33,0.01,0.45,20.620913916256555
100,116,0.33,0.01,0.53,22.318613575714696
100,116,0.33,0.01,0.61,24.073309913112798
100,116,0.33,0.01,0.69,25.862889385512027
100,116,0.33,0.01,0.8,28.356052163103875
100,116,0.33,0.025,0.05,16.00000000000015
100,116,0.33,0.025,0.13,16.00000000000142
100,116,0.33,0.025,0.21,16.23923500970957
100,116,0.33,0.025,0.29,17.285754204793527
100,116,0.33,0.025,0.37,18.70262215701932
100,116,0.33,0.025,0.45,20.29946119320423
100,116,0.33,0.025,0.53,21.99511591618729
100,116,0.33,0.025,0.61,23.748753628813006
100,116,0.33,0.025,0.69,25.53741653613824
100,116,0.33,0.025,0.8,28.029077891778826
100,116,0.33,0.04,0.05,16.000000000000064
100,116,0.33,0.04,0.13,16.00000000000075
100,116,0.33,0.04,0.21,16.09413848475345
100,116,0.33,0.04,0.29,17.031812869971706
100,116,0.33,0.04,0.37,18.41754980744067
100,116,0.33,0.04,0.45,20.00255493305994
100,116,0.33,0.04,0.53,21.692562203570866
100,116,0.33,0.04,0.61,23.442806721722253
100,116,0.33,0.04,0.69,25.228932874772553
100,116,0.33,0.04,0.8,27.71755934481591
100,116,0.33,0.055,0.05,16.000000000000313
100,116,0.33,0.055,0.13,15.999999999999952
100,116,0.33,0.055,0.21,16.016278513817447
100,116,0.33,0.055,0.29,16.812674839944822
100,116,0.33,0.055,0.37,18.156792833780127
100,116,0.33,0.055,0.45,19.724980945283548
100,116,0.33,0.055,0.53,21.406465843650743
100,116,0.33,0.055,0.61,23.151459952694225
100,116,0.33,0.055,0.69,24.933759177248774
100,116,0.33,0.055,0.8,27.418121181551403
100,116,0.33,0.07,0.05,16.000000000000185
100,116,0.33,0.07,0.13,16.000000000000757
100,116,0.33,0.07,0.21,16.000002873327528
100,116,0.33,0.07,0.29,16.623998536951326
100,116,0.33,0.07,0.37,17.9170127429294
100,116,0.33,0.07,0.45,19.464012008219274
100,116,0.33,0.07,0.53,21.13448559092196
100,116,0.33,0.07,0.61,22.87262627103811
100,116,0.33,0.07,0.69,24.649986535787484
100,116,0.33,0.07,0.8,27.129029148855803
100,116,0.33,0.1,0.05,16.000000000000185
100,116,0.33,0.1,0.13,16.000000000001066
100,116,0.33,0.1,0.21,16.000000000001844
100,116,0.33,0.1,0.29,16.327876076208863
100,116,0.33,0.1,0.37,17.492296863174445
100,116,0.33,0.1,0.45,18.98524755882411
100,116,0.33,0.1,0.53,20.62716367815934
100,116,0.33,0.1,0.61,22.347432372974342
100,116,0.33,0.1,0.69,24.112036611504866
100,116,0.33,0.1,0.8,26.577688383458593
100,120,0.33,0.01,0.05,19.99999999999995
100,120,0.33,0.01,0.13,20.00000000000095
100,120,0.33,0.01,0.21,20.180156159774477
100,120,0.33,0.01,0.29,21.0159337407884
100,120,0.33,0.01,0.37,22.255001627650433
100,120,0.33,0.01,0.45,23.72436072944718
100,120,0.33,0.01,0.53,25.331499346400413
100,120,0.33,0.01,0.61,27.024587121314635
100,120,0.33,0.01,0.69,28.772773501320174
100,120,0.33,0.01,0.8,31.231910297966575
100,120,0.33,0.025,0.05,19.999999999999986
100,120,0.33,0.025,0.13,20.0000000000026
100,120,0.33,0.025,0.21,20.03199234533031
100,120,0.33,0.025,0.29,20.731635205063064
100,120,0.33,0.025,0.37,21.932949548184283
100,120,0.33,0.025,0.45,23.389530577001697
100,120,0.33,0.025,0.53,24.991771704510704
100,120,0.33,0.025,0.61,26.682675711677916
100,120,0.33,0.025,0.69,28.42958555984068
100,120,0.33,0.025,0.8,30.887267077674256
100,120,0.33,0.04,0.05,20.0
100,120,0.33,0.04,0.13,20.00000000000142
100,120,0.33,0.04,0.21,20.000000028814032
100,120,0.33,0.04,0.29,20.505025078666336
100,120,0.33,0.04,0.37,21.64938886127039
100,120,0.33,0.04,0.45,23.08433543539825
100,120,0.33,0.04,0.53,24.67670630250913
100,120,0.33,0.04,0.61,26.36228948094906
100,120,0.33,0.04,0.69,28.105786738321484
100,120,0.33,0.04,0.8,30.560014785314195
100,120,0.33,0.055,0.05,19.999999999999968
100,120,0.33,0.055,0.13,19.999999999999982
100,120,0.33,0.055,0.21,20.000000000003084
100,120,0.33,0.055,0.29,20.325455552323906
100,120,0.33,0.055,0.37,21.396420310126206
100,120,0.33,0.055,0.45,22.802465250306877
100,120,0.33,0.055,0.53,24.380967991752073
100,120,0.33,0.055,0.61,26.05873197072921
100,120,0.33,0.055,0.69,27.79711936867022
100,120,0.33,0.055,0.8,30.246311278717123
100,120,0.33,0.07,0.05,20.00000000000014
100,120,0.33,0.07,0.13,20.000000000001783
100,120,0.33,0.07,0.21,20.000000000003993
100,120,0.33,0.07,0.29,20.18769994604373
100,120,0.33,0.07,0.37,21.169988128981057
100,120,0.33,0.07,0.45,22.540649225005847
100,120,0.33,0.07,0.53,24.101790135526453
100,120,0.33,0.07,0.61,25.7695684678433
100,120,0.33,0.07,0.69,27.501389627994577
100,120,0.33,0.07,0.8,29.9441771398955
100,120,0.33,0.1,0.05,20.00000000000043
100,120,0.33,0.1,0.13,20.00000000000126
100,120,0.33,0.1,0.21,20.000000000004125
100,120,0.33,0.1,0.29,20.02624593402374
100,120,0.33,0.1,0.37,20.78711986038675
100,120,0.33,0.1,0.45,22.06930132698644
100,120,0.33,0.1,0.53,23.586422654262947
100,120,0.33,0.1,0.61,25.228556730560385
100,120,0.33,0.1,0.69,26.943428082452844
100,120,0.33,0.1,0.8,29.369865846622005
100,124,0.33,0.01,0.05,23.99999999999995
100,124,0.33,0.01,0.13,24.000000000000107
100,124,0.33,0.01,0.21,24.042742576535687
100,124,0.33,0.01,0.29,24.616930746202755
100,124,0.33,0.01,0.37,25.653518884460716
100,124,0.33,0.01,0.45,26.975958067568822
100,124,0.33,0.01,0.53,28.478098657560622
100,124,0.33,0.01,0.61,30.09643711156422
100,124,0.33,0.01,0.69,31.79176298414317
100,124,0.33,0.01,0.8,34.20363596383898
100,124,0.33,0.025,0.05,23.999999999999986
100,124,0.33,0.025,0.13,24.000000000003837
100,124,0.33,0.025,0.21,24.000000008111474
100,124,0.33,0.025,0.29,24.36179223304602
100,124,0.33,0.025,0.37,25.33374145023295
100,124,0.33,0.025,0.45,26.632821324848045
100,124,0.33,0.025,0.53,28.125407184085073
100,124,0.33,0.025,0.61,29.73940725118068
100,124,0.33,0.025,0.69,31.43246494657205
100,124,0.33,0.025,0.8,33.842400321215116
100,124,0.33,0.04,0.05,24.0
100,124,0.33,0.04,0.13,24.00000000000287
100,124,0.33,0.04,0.21,23.999999999999957
100,124,0.33,0.04,0.29,24.18270251065826
100,124,0.33,0.04,0.37,25.06188647590344
100,124,0.33,0.04,0.45,26.32526983588421
100,124,0.33,0.04,0.53,27.80161534099309
100,124,0.33,0.04,0.61,29.407162680332696
100,124,0.33,0.04,0.69,31.095201042171368
100,124,0.33,0.04,0.8,33.50066416461148
100,124,0.33,0.055,0.05,23.999999999999968
100,124,0.33,0.055,0.13,24.0
100,124,0.33,0.055,0.21,24.00000000000192
100,124,0.33,0.055,0.29,24.06670498228391
100,124,0.33,0.055,0.37,24.828374519635823
100,124,0.33,0.055,0.45,26.045767789301408
100,124,0.33,0.055,0.53,27.50044778319593
100,124,0.33,0.055,0.61,29.09425050611005
