18,10000,7.25549,5.13474e+12,0.0594188,102.5,0.0555556
20,10000,7.25057,5.2583e+12,0.0778927,102.5,0.05
25,10000,7.3231,6.18927e+12,0.0802456,102.5,0.04
30,10000,7.37217,7.25422e+12,0.0944343,102.5,0.0333333
35,10000,7.34514,8.34853e+12,0.139767,102.5,0.0285714
40,10000,7.36109,8.66644e+12,0.135592,102.5,0.025
50,10000,7.38477,1.06903e+13,0.155809,102.5,0.02
1,10000,6.63862,0,0.003568,102.5,1
2,10000,6.96752,8.37201e+11,0.009824,102.5,0.5
3,10000,7.06504,1.23799e+12,0.0142138,102.5,0.333333
4,10000,7.17678,1.46349e+12,0.016427,102.5,0.25
5,10000,7.21625,1.75651e+12,0.0190512,102.5,0.2
6,10000,7.22313,2.16959e+12,0.0210541,102.5,0.166667
7,10000,7.22812,2.51497e+12,0.0214725,102.5,0.142857
8,10000,7.15412,2.66507e+12,0.0246109,102.5,0.125
9,10000,7.19267,2.82806e+12,0.0301087,102.5,0.111111
10,10000,7.18719,3.24695e+12,0.0354956,102.5,0.1
12,10000,7.21118,3.8165e+12,0.0374536,102.5,0.0833333
14,10000,7.36127,4.26631e+12,0.0405011,102.5,0.0714286
16,10000,7.20595,4.466e+12,0.0494615,102.5,0.0625
18,10000,7.22821,5.28006e+12,0.0554149,102.5,0.0555556
20,10000,7.26267,5.89217e+12,0.0659841,102.5,0.05
25,10000,7.23001,6.58432e+12,0.077648,102.5,0.04
30,10000,7.21953,7.72916e+12,0.101977,102.5,0.0333333
35,10000,7.32444,8.76274e+12,0.128989,102.5,0.0285714
40,10000,7.2435,9.78753e+12,0.129509,102.5,0.025
50,10000,7.2975,1.07525e+13,0.153404,102.5,0.02
1,10000,6.71075,0,0.0032936,102.5,1
2,10000,6.98139,1.00022e+12,0.0076802,102.5,0.5
3,10000,7.05362,1.20416e+12,0.0134555,102.5,0.333333
4,10000,7.14041,1.60201e+12,0.0137488,102.5,0.25
5,10000,7.19379,1.77938e+12,0.0163196,102.5,0.2
6,10000,7.30808,2.12637e+12,0.0215349,102.5,0.166667
7,10000,7.22465,2.28607e+12,0.0259511,102.5,0.142857
8,10000,7.28077,2.82147e+12,0.0272851,102.5,0.125
9,10000,7.30558,2.72176e+12,0.0276144,102.5,0.111111
10,10000,7.24946,2.97096e+12,0.0304304,102.5,0.1
12,10000,7.31967,3.81052e+12,0.0372037,102.5,0.0833333
14,10000,7.14906,4.10152e+12,0.0422875,102.5,0.0714286
16,10000,7.30304,4.89048e+12,0.0556699,102.5,0.0625
18,10000,7.32182,5.07634e+12,0.0562504,102.5,0.0555556
20,10000,7.26862,5.84696e+12,0.064037,102.5,0.05
25,10000,7.2423,6.5042e+12,0.0811391,102.5,0.04
30,10000,7.34418,7.31808e+12,0.105252,102.5,0.0333333
35,10000,7.32386,8.71381e+12,0.104619,102.5,0.0285714
40,10000,7.25143,9.38185e+12,0.123457,102.5,0.025
50,10000,7.40563,1.08028e+13,0.170886,102.5,0.02
1,10000,6.80353,0,0.0038068,102.5,1
2,10000,7.02946,8.45444e+11,0.0088272,102.5,0.5
3,10000,7.07601,1.15006e+12,0.0111447,102.5,0.333333
4,10000,7.18643,1.45195e+12,0.0169175,102.5,0.25
5,10000,7.19261,1.72212e+12,0.0191317,102.5,0.2
6,10000,7.23539,1.97944e+12,0.023495,102.5,0.166667
7,10000,7.30989,2.15999e+12,0.0243501,102.5,0.142857
8,10000,7.18588,2.62469e+12,0.0298931,102.5,0.125
9,10000,7.31335,3.0988e+12,0.0357751,102.5,0.111111
10,10000,7.33392,3.11987e+12,0.0380714,102.5,0.1
12,10000,7.29121,3.50424e+12,0.0351326,102.5,0.0833333
14,10000,7.42076,4.08253e+12,0.0427715,102.5,0.0714286
16,10000,7.28045,4.37336e+12,0.0496681,102.5,0.0625
18,10000,7.40202,5.05472e+12,0.0495447,102.5,0.0555556
20,10000,7.43426,5.40609e+12,0.0549221,102.5,0.05
25,10000,7.30497,6.97279e+12,0.0689963,102.5,0.04
30,10000,7.496,7.41726e+12,0.0926413,102.5,0.0333333
35,10000,7.34483,8.18984e+12,0.108743,102.5,0.0285714
40,10000,7.41079,9.56784e+12,0.152144,102.5,0.025
50,10000,7.33024,1.1244e+13,0.155798,102.5,0.02
1,10000,6.75293,0,0.0039368,102.5,1
2,10000,7.09841,8.5891e+11,0.0076136,102.5,0.5
3,10000,7.1825,1.09568e+12,0.0135444,102.5,0.333333
4,10000,7.17096,1.47869e+12,0.0219129,102.5,0.25
5,10000,7.11862,1.68794e+12,0.0294333,102.5,0.2
6,10000,7.22196,1.9272e+12,0.026213,102.5,0.166667
7,10000,7.2348,2.3081e+12,0.0266873,102.5,0.142857
8,10000,7.34043,2.7143e+12,0.0274993,102.5,0.125
9,10000,7.33662,2.84328e+12,0.0375183,102.5,0.111111
10,10000,7.3185,3.00331e+12,0.0365893,102.5,0.1
12,10000,7.28966,3.52741e+12,0.0367983,102.5,0.0833333
14,10000,7.34296,3.92461e+12,0.0553018,102.5,0.0714286
16,10000,7.33123,4.59189e+12,0.0520277,102.5,0.0625
18,10000,7.38198,5.18779e+12,0.0488821,102.5,0.0555556
20,10000,7.30025,5.18024e+12,0.0552907,102.5,0.05
25,10000,7.31691,6.32242e+12,0.0808285,102.5,0.04
30,10000,7.31672,7.00727e+12,0.12128,102.5,0.0333333
35,10000,7.29117,7.65957e+12,0.118893,102.5,0.0285714
40,10000,7.29153,8.90623e+12,0.129251,102.5,0.025
50,10000,7.40351,1.01381e+13,0.154273,102.5,0.02
