N,P,APE,kappa,runtime,K,runType
4,10000,8.65382,1227240000000.0,0.0164662,105.0,0.25
4,10000,5.00223,1848370000000.0,0.0116156,97.5,0.25
4,10000,5.93626,1772340000000.0,0.0175295,100.0,0.25
4,10000,7.20971,1393390000000.0,0.0145681,102.5,0.25
4,10000,7.18265,1548350000000.0,0.0130233,102.5,0.25
4,10000,8.75632,1168490000000.0,0.0128766,105.0,0.25
4,10000,4.88725,2055130000000.0,0.0130076,97.5,0.25
4,10000,3.96008,2672840000000.0,0.044748,95.0,0.25
4,10000,5.88456,1662350000000.0,0.0133349,100.0,0.25
4,10000,8.61182,1259950000000.0,0.0166959,105.0,0.25
4,10000,4.83331,1929050000000.0,0.0104793,97.5,0.25
4,10000,3.88299,2286530000000.0,0.0122292,95.0,0.25
4,10000,8.47834,1193670000000.0,0.0244017,105.0,0.25
4,10000,7.05082,1433520000000.0,0.013485,102.5,0.25
4,10000,4.86543,2171370000000.0,0.0189231,97.5,0.25
4,10000,4.83396,1904070000000.0,0.0156075,97.5,0.25
4,10000,5.89707,1624030000000.0,0.011365,100.0,0.25
4,10000,3.88473,2281370000000.0,0.0281769,95.0,0.25
4,10000,3.85666,2249670000000.0,0.0296528,95.0,0.25
4,10000,8.55904,1188440000000.0,0.0141297,105.0,0.25
4,10000,3.94167,2576940000000.0,0.0107387,95.0,0.25
4,10000,8.40247,1302180000000.0,0.0137375,105.0,0.25
4,10000,7.35523,1357960000000.0,0.015672,102.5,0.25
4,10000,5.83705,1736000000000.0,0.0122164,100.0,0.25
4,10000,4.94982,1796830000000.0,0.0119781,97.5,0.25
4,10000,4.87864,1897330000000.0,0.015607,97.5,0.25
4,10000,8.59102,1278130000000.0,0.0146744,105.0,0.25
4,10000,8.56182,1334060000000.0,0.0135385,105.0,0.25
4,10000,3.92527,2449850000000.0,0.0127915,95.0,0.25
4,10000,4.89167,1857440000000.0,0.014583,97.5,0.25
4,10000,5.90129,1672480000000.0,0.012315,100.0,0.25
4,10000,3.92553,2649090000000.0,0.0100707,95.0,0.25
4,10000,8.53518,1232330000000.0,0.0148549,105.0,0.25
4,10000,4.92485,1982040000000.0,0.0128526,97.5,0.25
4,10000,8.66552,1229190000000.0,0.0166483,105.0,0.25
4,10000,8.60312,1214550000000.0,0.0178489,105.0,0.25
4,10000,5.97282,1702980000000.0,0.012373,100.0,0.25
4,10000,5.9423,1750840000000.0,0.0167721,100.0,0.25
4,10000,8.51232,1343970000000.0,0.015828,105.0,0.25
4,10000,4.85766,1915390000000.0,0.0119348,97.5,0.25
4,10000,7.16978,1580790000000.0,0.013122,102.5,0.25
4,10000,4.8288,1934950000000.0,0.0133646,97.5,0.25
4,10000,8.57838,1262130000000.0,0.0330663,105.0,0.25
4,10000,8.45655,1291330000000.0,0.0133436,105.0,0.25
4,10000,4.90834,1951430000000.0,0.0126152,97.5,0.25
4,10000,5.95665,1617430000000.0,0.0147832,100.0,0.25
4,10000,8.65773,1209800000000.0,0.0148536,105.0,0.25
4,10000,3.93935,2144560000000.0,0.0121171,95.0,0.25
4,10000,7.13274,1358600000000.0,0.0128422,102.5,0.25
4,10000,3.89228,2109350000000.0,0.028864,95.0,0.25
4,10000,5.85785,1778290000000.0,0.0143666,100.0,0.25
4,10000,3.98724,2061050000000.0,0.0277774,95.0,0.25
4,10000,8.55247,1190010000000.0,0.0176434,105.0,0.25
4,10000,7.14522,1529000000000.0,0.0143456,102.5,0.25
4,10000,7.15441,1509730000000.0,0.0149768,102.5,0.25
4,10000,7.30749,1381850000000.0,0.0166681,102.5,0.25
4,10000,4.90301,2241310000000.0,0.0140234,97.5,0.25
4,10000,7.21727,1505640000000.0,0.013476,102.5,0.25
4,10000,4.79501,1849170000000.0,0.0138048,97.5,0.25
4,10000,5.89497,1800970000000.0,0.0120431,100.0,0.25
4,10000,7.25052,1477400000000.0,0.0150028,102.5,0.25
4,10000,7.13214,1386010000000.0,0.0249225,102.5,0.25
4,10000,5.89095,1664000000000.0,0.0124093,100.0,0.25
4,10000,5.86275,1824630000000.0,0.0212012,100.0,0.25
4,10000,3.84519,2371780000000.0,0.0463322,95.0,0.25
4,10000,3.76291,2596190000000.0,0.0295136,95.0,0.25
4,10000,3.91967,2478930000000.0,0.0444044,95.0,0.25
4,10000,6.02152,1585350000000.0,0.0155359,100.0,0.25
4,10000,8.61865,1121890000000.0,0.0137002,105.0,0.25
4,10000,3.90162,2228960000000.0,0.0258564,95.0,0.25
4,10000,4.87835,2131020000000.0,0.0138242,97.5,0.25
4,10000,4.80037,1807500000000.0,0.0124056,97.5,0.25
4,10000,5.96208,1588070000000.0,0.0141287,100.0,0.25
4,10000,6.08164,1565720000000.0,0.0146066,100.0,0.25
4,10000,5.92892,1829020000000.0,0.0175113,100.0,0.25
4,10000,5.97672,1825550000000.0,0.0121197,100.0,0.25
4,10000,3.94513,2125990000000.0,0.0343539,95.0,0.25
4,10000,4.01515,2243220000000.0,0.0474007,95.0,0.25
4,10000,7.10315,1401300000000.0,0.0145984,102.5,0.25
4,10000,5.97104,1779520000000.0,0.0149059,100.0,0.25
4,10000,8.61989,1348420000000.0,0.029492,105.0,0.25
4,10000,8.69582,1179060000000.0,0.0160764,105.0,0.25
4,10000,7.11925,1615870000000.0,0.0175925,102.5,0.25
4,10000,7.18401,1534300000000.0,0.0151928,102.5,0.25
4,10000,3.90754,2229210000000.0,0.0387095,95.0,0.25
4,10000,8.41973,1309370000000.0,0.0141232,105.0,0.25
5,10000,8.70954,1515030000000.0,0.0193938,105.0,0.2
5,10000,7.29914,1597800000000.0,0.0185659,102.5,0.2
5,10000,8.6351,1490540000000.0,0.0164352,105.0,0.2
5,10000,4.93578,2905660000000.0,0.0142644,97.5,0.2
5,10000,4.8598,2620670000000.0,0.0177857,97.5,0.2
5,10000,8.6274,1414560000000.0,0.0199312,105.0,0.2
5,10000,8.63606,1452890000000.0,0.0265453,105.0,0.2
5,10000,4.90541,2889790000000.0,0.0171419,97.5,0.2
5,10000,4.86464,2602100000000.0,0.0174608,97.5,0.2
5,10000,8.74358,1519830000000.0,0.0207175,105.0,0.2
5,10000,8.78596,1450330000000.0,0.0158535,105.0,0.2
5,10000,4.74713,2395570000000.0,0.0141697,97.5,0.2
5,10000,4.91263,2709510000000.0,0.019799,97.5,0.2
5,10000,4.992,2801360000000.0,0.0150943,97.5,0.2
5,10000,4.75276,2751750000000.0,0.0175273,97.5,0.2
5,10000,8.62195,1598600000000.0,0.0240206,105.0,0.2
5,10000,4.87186,2645100000000.0,0.0190027,97.5,0.2
5,10000,8.4802,1379320000000.0,0.0176994,105.0,0.2
5,10000,7.08855,1656100000000.0,0.017198,102.5,0.2
5,10000,4.86527,2624550000000.0,0.011782,97.5,0.2
5,10000,3.88666,2880510000000.0,0.0564188,95.0,0.2
5,10000,4.90778,2485650000000.0,0.0144269,97.5,0.2
5,10000,4.95692,2631640000000.0,0.0162294,97.5,0.2
5,10000,8.48587,1516250000000.0,0.0181732,105.0,0.2
5,10000,8.50992,1519550000000.0,0.0177465,105.0,0.2
5,10000,3.95626,3200930000000.0,0.0119626,95.0,0.2
5,10000,4.98135,2480990000000.0,0.0162315,97.5,0.2
5,10000,8.54191,1443190000000.0,0.0208814,105.0,0.2
5,10000,8.70283,1441860000000.0,0.0226441,105.0,0.2
5,10000,8.76939,1484810000000.0,0.0181961,105.0,0.2
5,10000,3.97306,3206940000000.0,0.0309535,95.0,0.2
5,10000,8.60527,1464780000000.0,0.0175996,105.0,0.2
5,10000,4.8561,2499300000000.0,0.0176211,97.5,0.2
5,10000,8.58983,1450730000000.0,0.0155533,105.0,0.2
5,10000,4.90305,2473820000000.0,0.0146621,97.5,0.2
5,10000,4.00146,2985980000000.0,0.0357684,95.0,0.2
5,10000,7.19998,1813170000000.0,0.0192611,102.5,0.2
5,10000,8.65616,1486440000000.0,0.022534,105.0,0.2
5,10000,4.93475,3021520000000.0,0.0160606,97.5,0.2
5,10000,4.85133,2396710000000.0,0.0208868,97.5,0.2
5,10000,8.632,1449900000000.0,0.0169715,105.0,0.2
5,10000,4.74875,2411860000000.0,0.0128245,97.5,0.2
5,10000,8.47166,1368770000000.0,0.0181084,105.0,0.2
5,10000,4.84959,2685600000000.0,0.0142519,97.5,0.2
5,10000,8.46051,1510530000000.0,0.0170374,105.0,0.2
5,10000,8.4998,1481590000000.0,0.0167527,105.0,0.2
5,10000,4.89805,2795210000000.0,0.0148926,97.5,0.2
5,10000,4.86373,2694050000000.0,0.0170222,97.5,0.2
5,10000,4.83082,2466760000000.0,0.0161801,97.5,0.2
5,10000,3.9022,2828080000000.0,0.0149507,95.0,0.2
5,10000,7.12602,1792420000000.0,0.0188864,102.5,0.2
5,10000,4.89518,2686960000000.0,0.0188194,97.5,0.2
5,10000,3.81615,3258050000000.0,0.014732,95.0,0.2
5,10000,3.81485,2875210000000.0,0.045481,95.0,0.2
5,10000,8.5696,1389350000000.0,0.0200283,105.0,0.2
5,10000,8.62285,1466520000000.0,0.0158309,105.0,0.2
5,10000,4.86681,2492330000000.0,0.0157268,97.5,0.2
5,10000,8.67418,1504790000000.0,0.0185126,105.0,0.2
5,10000,7.24452,1700980000000.0,0.0182609,102.5,0.2
5,10000,4.86423,2551100000000.0,0.0169068,97.5,0.2
5,10000,7.39855,1708330000000.0,0.0179046,102.5,0.2
5,10000,8.38231,1569520000000.0,0.0207144,105.0,0.2
5,10000,7.20066,1895330000000.0,0.0178404,102.5,0.2
5,10000,4.88288,2373080000000.0,0.014703,97.5,0.2
5,10000,4.78844,2531680000000.0,0.0119771,97.5,0.2
5,10000,4.73896,2857520000000.0,0.0167439,97.5,0.2
5,10000,3.8746,3071570000000.0,0.0312714,95.0,0.2
5,10000,4.8949,3209600000000.0,0.0153287,97.5,0.2
5,10000,8.5491,1450220000000.0,0.01699,105.0,0.2
5,10000,8.43049,1536020000000.0,0.0183808,105.0,0.2
5,10000,8.7231,1440210000000.0,0.017314,105.0,0.2
5,10000,8.58116,1507080000000.0,0.0226597,105.0,0.2
5,10000,4.94169,2761350000000.0,0.0164078,97.5,0.2
5,10000,8.46783,1469660000000.0,0.0184534,105.0,0.2
5,10000,8.67385,1508350000000.0,0.0237651,105.0,0.2
5,10000,8.612,1461710000000.0,0.0164966,105.0,0.2
5,10000,8.54818,1484450000000.0,0.0177844,105.0,0.2
5,10000,7.06674,1766530000000.0,0.0159732,102.5,0.2
5,10000,8.57468,1397990000000.0,0.0170316,105.0,0.2
5,10000,7.36415,1804840000000.0,0.0210814,102.5,0.2
5,10000,4.91562,2521210000000.0,0.0203936,97.5,0.2
5,10000,7.08622,1835340000000.0,0.0176941,102.5,0.2
5,10000,8.65496,1475580000000.0,0.0165082,105.0,0.2
5,10000,7.31436,1822180000000.0,0.0195139,102.5,0.2
5,10000,8.65238,1507300000000.0,0.0159656,105.0,0.2
5,10000,7.15539,1689710000000.0,0.0167433,102.5,0.2
5,10000,4.99956,2674460000000.0,0.0189103,97.5,0.2
5,10000,7.16879,2014580000000.0,0.0163212,102.5,0.2
5,10000,4.85417,2601470000000.0,0.0181638,97.5,0.2
5,10000,4.77725,2685850000000.0,0.0151053,97.5,0.2
5,10000,3.97145,2992980000000.0,0.0147475,95.0,0.2
5,10000,8.57012,1579910000000.0,0.0167213,105.0,0.2
5,10000,4.95191,2653820000000.0,0.0141818,97.5,0.2
5,10000,8.60109,1466360000000.0,0.0303945,105.0,0.2
5,10000,4.86855,2446700000000.0,0.0148203,97.5,0.2
5,10000,7.06972,1738650000000.0,0.0153801,102.5,0.2
5,10000,4.91105,2500310000000.0,0.0155384,97.5,0.2
5,10000,4.91207,2678270000000.0,0.0152826,97.5,0.2
5,10000,8.67,1594600000000.0,0.019661,105.0,0.2
5,10000,3.76472,3348150000000.0,0.0458711,95.0,0.2
5,10000,8.59831,1495970000000.0,0.016738,105.0,0.2
5,10000,8.64007,1498680000000.0,0.0190043,105.0,0.2
5,10000,4.89273,2585910000000.0,0.0155933,97.5,0.2
5,10000,8.48721,1488010000000.0,0.0180463,105.0,0.2
5,10000,7.25725,1769190000000.0,0.0190747,102.5,0.2
5,10000,8.55769,1501300000000.0,0.019923,105.0,0.2
5,10000,8.72411,1419920000000.0,0.019484,105.0,0.2
5,10000,4.83611,2616810000000.0,0.0168891,97.5,0.2
5,10000,8.66002,1450880000000.0,0.0191941,105.0,0.2
5,10000,4.94455,2655160000000.0,0.0171003,97.5,0.2
5,10000,8.54434,1532960000000.0,0.0159937,105.0,0.2
5,10000,4.98039,2526930000000.0,0.0146952,97.5,0.2
5,10000,4.99666,2367300000000.0,0.0188026,97.5,0.2
5,10000,4.79779,2444470000000.0,0.0183246,97.5,0.2
5,10000,8.7129,1671740000000.0,0.0179889,105.0,0.2
5,10000,4.9621,2509950000000.0,0.0142066,97.5,0.2
5,10000,7.05295,1893740000000.0,0.0201066,102.5,0.2
5,10000,7.20936,1875730000000.0,0.018754,102.5,0.2
5,10000,7.25844,1728910000000.0,0.0164271,102.5,0.2
5,10000,4.81346,2310450000000.0,0.0189916,97.5,0.2
5,10000,4.05763,3127860000000.0,0.0127086,95.0,0.2
5,10000,3.9949,3205130000000.0,0.038612,95.0,0.2
5,10000,7.14943,1682240000000.0,0.0179444,102.5,0.2
5,10000,8.69264,1470590000000.0,0.0160273,105.0,0.2
5,10000,8.62029,1546980000000.0,0.0169627,105.0,0.2
5,10000,7.13767,1879180000000.0,0.0215778,102.5,0.2
5,10000,3.96772,3268510000000.0,0.0369052,95.0,0.2
5,10000,4.87604,2596290000000.0,0.0166061,97.5,0.2
5,10000,8.59563,1519720000000.0,0.0167187,105.0,0.2
5,10000,8.66109,1536950000000.0,0.0160254,105.0,0.2
5,10000,4.88452,2380260000000.0,0.0149129,97.5,0.2
5,10000,4.92861,2772750000000.0,0.0171131,97.5,0.2
5,10000,4.84776,2419240000000.0,0.018026,97.5,0.2
5,10000,7.38637,1678010000000.0,0.0165151,102.5,0.2
5,10000,4.87035,2632110000000.0,0.0189106,97.5,0.2
5,10000,8.53045,1479590000000.0,0.0164967,105.0,0.2
5,10000,7.15177,1821100000000.0,0.0156717,102.5,0.2
5,10000,4.91095,2361210000000.0,0.0190388,97.5,0.2
5,10000,4.86194,2681890000000.0,0.0251121,97.5,0.2
5,10000,4.9684,2598250000000.0,0.014515,97.5,0.2
5,10000,8.28238,1613890000000.0,0.0188128,105.0,0.2
5,10000,8.62628,1489670000000.0,0.0167454,105.0,0.2
5,10000,5.07781,2595540000000.0,0.0175018,97.5,0.2
5,10000,7.12956,1761710000000.0,0.0171941,102.5,0.2
5,10000,8.43552,1459820000000.0,0.0200408,105.0,0.2
5,10000,5.02765,2618610000000.0,0.0143375,97.5,0.2
5,10000,8.53272,1467870000000.0,0.0164244,105.0,0.2
5,10000,3.99023,3288190000000.0,0.0437849,95.0,0.2
5,10000,4.92444,2651120000000.0,0.0126749,97.5,0.2
5,10000,4.82888,2688360000000.0,0.0173416,97.5,0.2
5,10000,7.1826,1652100000000.0,0.0164055,102.5,0.2
5,10000,4.77277,2587660000000.0,0.0173578,97.5,0.2
5,10000,8.62142,1439720000000.0,0.0214188,105.0,0.2
5,10000,8.60551,1492740000000.0,0.0194727,105.0,0.2
5,10000,4.79794,2698120000000.0,0.0170398,97.5,0.2
5,10000,8.59975,1528250000000.0,0.0171216,105.0,0.2
5,10000,8.4358,1438020000000.0,0.0217667,105.0,0.2
5,10000,8.70122,1457360000000.0,0.0199888,105.0,0.2
5,10000,8.55691,1476150000000.0,0.0188592,105.0,0.2
5,10000,4.80258,2486320000000.0,0.0145792,97.5,0.2
5,10000,8.45168,1452070000000.0,0.0201365,105.0,0.2
5,10000,4.91222,2645670000000.0,0.0185381,97.5,0.2
5,10000,8.45935,1583860000000.0,0.0212302,105.0,0.2
5,10000,4.70841,2827080000000.0,0.0176837,97.5,0.2
5,10000,4.90419,2657090000000.0,0.0146323,97.5,0.2
5,10000,8.41507,1482420000000.0,0.0186801,105.0,0.2
5,10000,3.94642,2789430000000.0,0.0141567,95.0,0.2
5,10000,7.25361,1851090000000.0,0.015338,102.5,0.2
5,10000,5.99404,2173580000000.0,0.0172058,100.0,0.2
5,10000,7.11956,1739650000000.0,0.0188773,102.5,0.2
5,10000,4.82882,2345470000000.0,0.0138152,97.5,0.2
5,10000,7.25398,1738130000000.0,0.0163182,102.5,0.2
5,10000,6.00573,2053900000000.0,0.0168719,100.0,0.2
5,10000,8.44642,1458150000000.0,0.018325,105.0,0.2
5,10000,3.92286,3394060000000.0,0.0139745,95.0,0.2
5,10000,8.64977,1537760000000.0,0.0211599,105.0,0.2
5,10000,3.88723,3297790000000.0,0.0412074,95.0,0.2
5,10000,7.06464,1694740000000.0,0.0159074,102.5,0.2
5,10000,4.90879,2515890000000.0,0.0177041,97.5,0.2
5,10000,6.02409,2224620000000.0,0.0183712,100.0,0.2
5,10000,5.84743,2212550000000.0,0.019139,100.0,0.2
5,10000,8.53643,1414350000000.0,0.0178781,105.0,0.2
5,10000,3.86917,2893610000000.0,0.0119545,95.0,0.2
5,10000,7.28388,1854010000000.0,0.0217729,102.5,0.2
5,10000,6.05134,2134840000000.0,0.0151963,100.0,0.2
5,10000,7.17435,1661530000000.0,0.0157076,102.5,0.2
5,10000,7.04216,1890510000000.0,0.0158987,102.5,0.2
5,10000,7.13781,1765500000000.0,0.0166523,102.5,0.2
5,10000,3.93185,3191610000000.0,0.0388813,95.0,0.2
5,10000,4.73383,2627980000000.0,0.0154282,97.5,0.2
5,10000,7.04624,1835740000000.0,0.0185068,102.5,0.2
5,10000,4.04174,2814210000000.0,0.0431909,95.0,0.2
5,10000,6.17286,2135610000000.0,0.0184073,100.0,0.2
5,10000,8.6761,1444640000000.0,0.0196669,105.0,0.2
5,10000,7.30794,1833350000000.0,0.0385259,102.5,0.2
5,10000,6.06659,2151600000000.0,0.0150318,100.0,0.2
5,10000,5.95078,2236810000000.0,0.0146868,100.0,0.2
5,10000,3.81526,3181900000000.0,0.0124328,95.0,0.2
5,10000,4.8528,2418390000000.0,0.0155394,97.5,0.2
5,10000,8.81226,1427420000000.0,0.017875,105.0,0.2
5,10000,3.91287,3139900000000.0,0.0348254,95.0,0.2
5,10000,6.0444,1923480000000.0,0.0139915,100.0,0.2
5,10000,7.28831,1621130000000.0,0.0178956,102.5,0.2
5,10000,3.916,3111330000000.0,0.0151521,95.0,0.2
5,10000,6.08691,2084520000000.0,0.0240098,100.0,0.2
5,10000,4.96068,2675520000000.0,0.0153007,97.5,0.2
5,10000,8.59215,1501100000000.0,0.0234141,105.0,0.2
5,10000,7.03202,1864440000000.0,0.0198878,102.5,0.2
5,10000,5.92762,2162530000000.0,0.0160538,100.0,0.2
5,10000,5.97475,2064790000000.0,0.0153204,100.0,0.2
5,10000,4.93504,2398050000000.0,0.01934,97.5,0.2
5,10000,8.64251,1429980000000.0,0.0158634,105.0,0.2
5,10000,3.93718,3259260000000.0,0.0147818,95.0,0.2
5,10000,7.16672,1746310000000.0,0.0167911,102.5,0.2
5,10000,3.84629,3317130000000.0,0.0502382,95.0,0.2
5,10000,4.82939,2648070000000.0,0.0206526,97.5,0.2
5,10000,8.57717,1639100000000.0,0.018416,105.0,0.2
5,10000,7.29991,1764650000000.0,0.0174335,102.5,0.2
5,10000,5.98026,2149520000000.0,0.0149138,100.0,0.2
5,10000,5.99437,2121630000000.0,0.02026,100.0,0.2
5,10000,3.99637,2749220000000.0,0.018303,95.0,0.2
5,10000,7.22521,1770840000000.0,0.0158577,102.5,0.2
5,10000,3.94028,2957430000000.0,0.043402,95.0,0.2
5,10000,3.96426,2865790000000.0,0.0315968,95.0,0.2
5,10000,4.04586,3082930000000.0,0.0131052,95.0,0.2
5,10000,4.98177,2185860000000.0,0.0164555,97.5,0.2
5,10000,8.49646,1455740000000.0,0.0164843,105.0,0.2
5,10000,3.92177,3474990000000.0,0.0477126,95.0,0.2
5,10000,6.01127,2077120000000.0,0.0144192,100.0,0.2
5,10000,7.2015,1830710000000.0,0.018577,102.5,0.2
5,10000,6.05894,2417100000000.0,0.0184499,100.0,0.2
5,10000,4.00936,3485710000000.0,0.0322429,95.0,0.2
5,10000,4.86775,3164260000000.0,0.0156955,97.5,0.2
5,10000,5.9445,2031550000000.0,0.0230092,100.0,0.2
5,10000,3.94443,3119890000000.0,0.0530887,95.0,0.2
5,10000,3.92803,3308440000000.0,0.0570533,95.0,0.2
5,10000,3.99209,3207630000000.0,0.0143111,95.0,0.2
5,10000,8.52155,1452660000000.0,0.0166465,105.0,0.2
5,10000,7.21849,1837700000000.0,0.0180653,102.5,0.2
5,10000,6.03574,2238450000000.0,0.0153288,100.0,0.2
5,10000,5.82577,2260480000000.0,0.0168752,100.0,0.2
5,10000,4.89318,2594100000000.0,0.0134496,97.5,0.2
5,10000,7.19261,1722120000000.0,0.0191317,102.5,0.2
5,10000,3.91401,2843650000000.0,0.0184175,95.0,0.2
5,10000,8.5137,1392880000000.0,0.0199677,105.0,0.2
5,10000,5.90637,1972380000000.0,0.0272568,100.0,0.2
5,10000,4.8614,2443140000000.0,0.017005,97.5,0.2
5,10000,7.09238,1764670000000.0,0.0220691,102.5,0.2
5,10000,7.28905,1832600000000.0,0.0142816,102.5,0.2
5,10000,4.04112,3008210000000.0,0.0130261,95.0,0.2
5,10000,3.98365,3280640000000.0,0.0313938,95.0,0.2
5,10000,8.53025,1487530000000.0,0.0155102,105.0,0.2
5,10000,5.93474,2047090000000.0,0.0156657,100.0,0.2
5,10000,3.87623,2862170000000.0,0.0525767,95.0,0.2
5,10000,3.98877,2797420000000.0,0.0193475,95.0,0.2
5,10000,3.97258,2983680000000.0,0.0534654,95.0,0.2
5,10000,6.11718,2040950000000.0,0.0146604,100.0,0.2
5,10000,7.18049,1685500000000.0,0.0201746,102.5,0.2
5,10000,7.17849,1714070000000.0,0.0174987,102.5,0.2
5,10000,6.02156,2055740000000.0,0.0158005,100.0,0.2
5,10000,7.28942,1705730000000.0,0.0199279,102.5,0.2
5,10000,3.9153,3127500000000.0,0.0461408,95.0,0.2
5,10000,5.91004,2168430000000.0,0.0186688,100.0,0.2
5,10000,3.96471,3201050000000.0,0.0544294,95.0,0.2
5,10000,3.99776,3586900000000.0,0.0314516,95.0,0.2
5,10000,5.94183,1976920000000.0,0.0147941,100.0,0.2
5,10000,7.17587,1837330000000.0,0.0161448,102.5,0.2
5,10000,6.02698,2114060000000.0,0.0158211,100.0,0.2
5,10000,3.9802,2997330000000.0,0.0550691,95.0,0.2
5,10000,5.97873,2052560000000.0,0.0147572,100.0,0.2
5,10000,3.97469,3308440000000.0,0.0552776,95.0,0.2
5,10000,3.87959,3036620000000.0,0.0407352,95.0,0.2
5,10000,7.26456,1775020000000.0,0.0179498,102.5,0.2
5,10000,5.86253,2112650000000.0,0.0182213,100.0,0.2
5,10000,7.21488,1817000000000.0,0.0268015,102.5,0.2
5,10000,7.0877,1719130000000.0,0.0180899,102.5,0.2
5,10000,5.92271,2084670000000.0,0.0209235,100.0,0.2
5,10000,3.9503,3217070000000.0,0.0536856,95.0,0.2
5,10000,5.96391,2241710000000.0,0.0154574,100.0,0.2
5,10000,5.86071,2012180000000.0,0.0193867,100.0,0.2
5,10000,4.00152,3883200000000.0,0.0332567,95.0,0.2
5,10000,6.08247,2199660000000.0,0.0245973,100.0,0.2
5,10000,7.09714,1756530000000.0,0.0199878,102.5,0.2
5,10000,5.99348,2199710000000.0,0.0266065,100.0,0.2
5,10000,7.24642,1819390000000.0,0.0162512,102.5,0.2
5,10000,3.93767,3301830000000.0,0.0339772,95.0,0.2
5,10000,6.0446,2195510000000.0,0.0156128,100.0,0.2
5,10000,7.25412,1757720000000.0,0.0203357,102.5,0.2
5,10000,6.01603,2093460000000.0,0.0168411,100.0,0.2
5,10000,4.00336,3065140000000.0,0.037616,95.0,0.2
5,10000,7.40914,1786280000000.0,0.0208608,102.5,0.2
5,10000,6.03407,2144680000000.0,0.0163415,100.0,0.2
5,10000,6.03221,2253280000000.0,0.0145157,100.0,0.2
5,10000,7.1491,1648800000000.0,0.0202705,102.5,0.2
5,10000,6.01297,2065630000000.0,0.0288739,100.0,0.2
5,10000,4.12099,3174220000000.0,0.0496644,95.0,0.2
5,10000,7.1501,1641070000000.0,0.018483,102.5,0.2
5,10000,5.86121,2047710000000.0,0.0189373,100.0,0.2
5,10000,7.26209,1843940000000.0,0.0158034,102.5,0.2
5,10000,5.82383,2281320000000.0,0.0146809,100.0,0.2
5,10000,5.8363,2310620000000.0,0.0155908,100.0,0.2
5,10000,5.86922,2123430000000.0,0.0169322,100.0,0.2
5,10000,7.32647,1705280000000.0,0.0164407,102.5,0.2
5,10000,3.84023,3561060000000.0,0.0385245,95.0,0.2
5,10000,5.91569,2005560000000.0,0.0147359,100.0,0.2
5,10000,4.94406,2489610000000.0,0.0128809,97.5,0.2
5,10000,7.19162,1720690000000.0,0.0166389,102.5,0.2
5,10000,3.93276,2915810000000.0,0.0368159,95.0,0.2
5,10000,6.12266,2170300000000.0,0.0131554,100.0,0.2
5,10000,5.94214,2130590000000.0,0.0185493,100.0,0.2
5,10000,7.27198,1805610000000.0,0.01687,102.5,0.2
5,10000,6.08599,2174050000000.0,0.0147376,100.0,0.2
5,10000,7.3305,1724770000000.0,0.0211591,102.5,0.2
5,10000,7.11862,1687940000000.0,0.0294333,102.5,0.2
5,10000,3.78844,2825510000000.0,0.0133356,95.0,0.2
5,10000,5.01941,2557380000000.0,0.0151159,97.5,0.2
5,10000,5.99204,2244360000000.0,0.0165001,100.0,0.2
5,10000,5.91456,2171900000000.0,0.0148487,100.0,0.2
5,10000,6.06019,2016960000000.0,0.0209904,100.0,0.2
5,10000,3.92298,3286950000000.0,0.0716747,95.0,0.2
5,10000,3.85796,3183190000000.0,0.0160529,95.0,0.2
5,10000,4.9155,2624870000000.0,0.013637,97.5,0.2
5,10000,5.92046,2124910000000.0,0.0174412,100.0,0.2
5,10000,3.98974,2880290000000.0,0.0328681,95.0,0.2
5,10000,6.00156,2202540000000.0,0.0189935,100.0,0.2
5,10000,3.96056,2995890000000.0,0.0295877,95.0,0.2
5,10000,7.22277,1778260000000.0,0.0169971,102.5,0.2
5,10000,3.77937,3426350000000.0,0.0335421,95.0,0.2
5,10000,6.17765,2159990000000.0,0.0160818,100.0,0.2
5,10000,4.08368,3108560000000.0,0.0458657,95.0,0.2
5,10000,7.28538,1735270000000.0,0.0171808,102.5,0.2
5,10000,6.07453,2126220000000.0,0.0161589,100.0,0.2
5,10000,7.31984,1798830000000.0,0.0203751,102.5,0.2
5,10000,5.94368,2184810000000.0,0.0168325,100.0,0.2
5,10000,5.98757,1956740000000.0,0.0188952,100.0,0.2
5,10000,7.27121,1750940000000.0,0.0171335,102.5,0.2
5,10000,8.44569,1482550000000.0,0.025744,105.0,0.2
5,10000,3.9699,3334360000000.0,0.0593636,95.0,0.2
5,10000,6.04309,2339620000000.0,0.017829,100.0,0.2
5,10000,7.24004,1842620000000.0,0.0179374,102.5,0.2
5,10000,7.26264,1721630000000.0,0.0184908,102.5,0.2
